,Avaliações
53,"Despreocupado pacífica, mas as boas-vindas calorosas possível no final de 4km de trilha acidentada. Excelente localização, e absolutamente encantadora experiente (vida de pássaros e a primeira guerra mundial) do excêntrico anfitrião, Frank, que 26 anos na construção deste lugar e sua bem merecida reputação.  Daniella, a sua (austríaca, não como eu esperava, Português) esposa e a adorável, utilmente sane um da parceria é um bom cozinheiro, e vai bem fora de seu caminho para tornar confortável. Obrigado, Daniella.  O comer é en famille: todos os hóspedes durante uma longa mesa, dando origem a discussões multinacionais interessantes e agradáveis. Memorável, especial, muito diferente e já convidando-nos novamente.
"
54,"Ficamos aqui como parte de um tour aproximado e o lugar é um oásis maravilhoso - exuberantes jardins com vistas fabulosas do - e acesso a - o belo lago. Frank e Daniela e sua família são anfitriões maravilhosos e nada é demais. A comida é grande, também, que é tão bem porque o afastamento da localização significa que existem algumas outras opções. Nós dividimos o quarto de jantar com algumas vegetarianos e os visitantes de muitas nacionalidades que tudo parecia impressionado com tudo o que Daniela. Explorar a paisagem local, caiaque, telescópios, ou apenas relaxar em um lugar bonito - este foi um excelente feriado.
"
55,"Isto para nós foi uma viagem de volta para o Alentejo após 35 anos de ausência. O que um maravilhoso voltar. zona rural de intacta, acomodações únicas com vistas, aves fantásticas em todas as direcções e um cara que leva você para vê-las em 5h da manhã! Um lago de sua própria para mergulho e vela em alimentos frescos e caseira para morrer. Frank, Daniella e a família acolheu-nos à sua casa e não estragar-nos até nós à esquerda. O que mais você poderia pedir?
"
56,"Totalmente Frank brilhante e Daniella são anfitriões fantásticos em um ambiente muito bonito. Este é um lugar especial longe da multidão enlouquecida. Comida e a companhia agradável. Não vá por favor como queremos manter isso para nós mesmos e para muitas pessoas que será difícil.
"
57,"Uma bela Quinta com apenas alguns quartos em um ambiente remoto deslumbrante com jardins e vistas deslumbrantes sobre o lago. Nós apreciamos os jantares e cafés da manhã encantadores, e se comer com o Frank, Danielle e sua família e os outros hóspedes todas as noites (uma nova experiência de férias para nós, mas muito) Meu marido é um amante pássaros, portanto, levou as opções de pássaros a dias com o Frank que foi fantástico. Ele foi extremamente qualificada e muito boa companhia, e saiu do seu caminho para dar-lhe uma birding do dia fantástico que incluiu pouco e Grande Bustards, Grande Pássaro malhado, Calandra Lark, e muitos outros. Ele também percebi que eu não estava tão interessado em aves-me, mas ainda assim saiu de seu caminho para se certificar de que eu gostei muito
"
58,"Minha esposa e eu ficamos aqui por 5 dias para comemorar nosso primeiro aniversário de casamento. Sendo que já viveu no meio de Paris para os últimos 2 anos, estávamos procurando algo tranqüilo, em um belo cenário natural, que me senti ""off-the-grade."" A Quinta completamente entregue: O cenário natural é fantástico. Existem os pássaros do campo (para que Frank é um excelente guia), bosques de árvores de cortiça, ervas selvagens picantes, e um lago enorme que é surpreendentemente desprovida de embarcações motorizadas (exceto para o barco, fui pesca de robalo em um dia).  A Quinta também gera todo o seu próprio poder, principalmente do solar, portanto, é literalmente fora da grelha.  O que não esperava era a simpatia excepcional dos anfitriões e outros hóspedes. Normalmente A
"
59,"Este é um lugar único. Surpreendentemente bela. Em um lago. Excelente para observar pássaros, passeios a pé ou apenas de salientar e relaxante. Bastante difícil de encontrar, mas vale bem o esforço. Se você para óculos ""paraíso em Portugal "" você terá muitas informações. Ele é lindo. Recomendo vivamente o separado mas as refeições são na casa principal com fabulosas vistas sobre o lago. Empresa sempre interessante. Altamente recomendado.
"
60,"Um grupo de 8 de nós recentemente devolvido de uma estadia de uma semana na Quinta. O bem-vindo era quente, o ambiente descontraído e Frank e Daniela não poderia ter feito mais para tornar a nossa visita mais agradável e confortável. Os observadores do grupo estavam muito grato aos excelentes indicações impressas do Frank para os melhores locais para observar pássaros. Nada era demais para eles - café-da-manhã mais cedo, mesmo lotado café-da-manhã para excursões muito cedo. A comida foi excelente e a vista espetacular. Um lugar muito especial gerido por pessoas muito especiais..
"
61,"Este é um lugar único, em um local remoto onde pássaros é o único som. Os quartos são acolhedores, o - esses queijos maravilhosos excelente café-da-manhã e presunto, tantos pães, cereais, frutas e Daniela produz deliciosas refeições à noite que você comer uma mesa grande com a família e os outros hóspedes. Ela e Frank são simpáticos anfitriões e trabalhar duro para se certificar de que todos estão satisfeitos. Frank gentilmente nos deu uma birding do dia embora nós não tínhamos reservado com antecedência, e ele fez um esforço real para encontrar-nos como muitas aves como possível em difíceis condições de tempo. Seu conhecimento dos pássaros e toda a área é incrível, e o trabalho que têm feito para criar a Quinta é incrível. O nosso tempo poderia ter sido melhor, por isso, não
"
62,"A situação da Quinta é fantástico, localizado em uma colina em meio exuberante, exuberantes jardins com vista para o lago. Este é um retiro rural tranquilo, para que não seja perturbado por tráfego. Os sons que você vai ouvir são o Golden Oriole & rouxinóis cantando.O alojamento complementa a bela paisagem, é impecavelmente limpo e confortável com uma excelente ducha. As rosas frescas e jasmine em nosso quarto acrescentou um toque delighful & naturalmente veio direto do jardim. Fomos recebidos por Frank & Daniella como parte da família & instantaneamente que se sinta em casa. As refeições são tomadas em torno de uma grande mesa de jantar; excelente comida da empresa & Daniella excelente feita à noite voar. Frank é um brilhante birdguide & nossos dois passeios de um dia com ele
"
63,"Estamos destinados a ir a pé da Quinta para os nossos 3 dias lá. No entanto, uma vez que tinha encontrado Frank que apressadamente mudou nossos planos e pediu-lhe para nos levar no dia seguinte. Ele fez, possivelmente a melhor decisão, que precisam, nós teríamos imaginado um dia bem generalizado; off. No entanto ele introduziu-nos a uma emocionante viagem 12 horas pesquisar o nosso pássaro maravilhoso da área . Ele fez com entusiasmo e energia e conhecimentos sempre sentiu que não foi apenas um prazer para nós, mas uma inspiração em si. A sua paixão pelo o que ele faz, bem como a generosidade de espírito muito especial com que ele e Daniella executar a Quinta, para uma experiência verdadeiramente o aquecimento e vida formam. Estaremos de volta.
"
64,"As indicações do aeroporto até a Quinta pegue ao longo das estradas tranquilas de país com praticamente nenhum tráfego, você apenas a confiança as indicações do Frank e você vai chegar ao lodge. Fomos recebidos pelo aroma de Jasmim, um lago de reluzindo e cães amigáveis (Napoleon regras dominavam a aqui!). Passamos quatro dias observação de pássaros com o Frank suficientes para um pássaros menos experiente, bem como um experiente. Embora os dias começou cedo, eles estão relaxados e muito interessante - foi n't apenas Birding, foi Portugal. Tanto Frank e Daniela é apaixonado sobre o ambiente e que mostra com a forma como a Quinta foi criado e é executado. As refeições foram excelentes, uma refeição vegetariana diferente foi servido cada dia - nada era demais. Foi tão bom que vou
"
65,"Acabamos de voltar de nossa segunda visita a este lugar fantástico, realmente é o Paraíso. Nós estávamos em um holiday birding, mas desde que você desfrute de boa comida, amor e ser bem recebido em um cenário mágico longe das multidões, você vai cair no amor com a Quinta do Barranco da Estrada. Frank é possivelmente o melhor guia de pássaros em casa deliciosa de Portugal e Daniella refeições deve classificar com alguns dos melhores cozinheiros. Os quartos bonitos são confortáveis e bem decorados, todos com vistas deslumbrantes sobre os jardins e o lago. Com certeza vamos visitar novamente.
"
66,"Acabamos de chegar em casa uma semana na Quinta do Barranco da Estrada que é também conhecida como Paraíso, em Portugal, e certamente ela correspondeu ao seu nome. A hospitalidade da Daniella e Frank é inigualável, comida e alojamento onde excelente e você se sentirá em casa, logo que você entra pela porta. O cenário é absolutamente fora deste mundo em que procuram um lago com exuberantes jardins cheio de pássaros. Nós fomos com o nosso filho Matt para fazer uma semana de observação de pássaros e passei 2 dias fora com o Frank cujo conhecimento local foi segundo não e ele também nos deu informações sobre a grande sites todo o sul de Portugal. Após uma dura de pássaros dias nós apreciamos fabulosa comida preparada por Daniella e uma grande empresa com outros visitantes em sua
"
67,"A Nossa visita em meados de Abril-se agradável clima quente seco que fez um contraste gritante de que nós deixamos para trás no Reino Unido. Daniela, Frank e assistentes nos fez muito bem-vindo em sua casa adorável. Nós apreciamos várias viagens birding excelente com o Frank para uma variedade de habitats selvagens com o bónus de prados floridos nesta parte preservada de Portugal. Voltando à tarde nós apreciamos o lindo jardim e vista para o lago com uma chávena de chá ou uma cerveja refrescante de frio. A casa saborosas refeições caseiras foram apreciados em uma mesa comum com os nossos anfitriões e outros hóspedes. No geral um excelente feriado.
"
68,"Não é um lugar fácil de encontrar mas que foram dadas instruções detalhadas de Faro nos levar lá sem um engate. Uma localização deslumbrante, ao lado de um lago com jardins tranquilos apinhadas com aves. O nosso quarto era confortável com um pátio isolado. Daniella e Frank fez-nos sentir muito bem-vindo e nada era demais. Café da manhã era estilo continental e abundante. Jantares foram boa cozinha de casa comido em uma mesa grande com os outros hóspedes comum (e quando não completa o resto da família).  Existe uma boa selecção de vinhos locais com preços bastante razoáveis. Birding com o Frank é muito de educação. O seu conhecimento e habilidade de encontrar diferentes espécies é inigualável. Viagens entre os locais era uma oportunidade de educar-nos sobre tudo, desde a cultura
"
69,"Paradise em Portugal é o que eles chamam & Paradise é ! Um belo cenário com vista para o lago, jardim cheio de flores e pássaros, boa comida caseira comido em conjunto com a família e outros residentes e confortáveis quartos com terraço próprio. A abundância de passeios da Quinta em si ou pode ser deixados e recolhidas a partir das áreas mais distantes. A observação de pássaros organiza viagens de Frank são soberbo - que vale a pena subir os primeiros! As unidades podem estar fora para as planícies para o Grande Bustards ou para a costa para cegonhas ninhos de mar - na verdade, você irá experimentar & nome & Frank encontrá-la para você. Seu conhecimento de aves, área local & Português vida fazer viagens interessantes e boa diversão. Nesta época do ano a paisagem é um tapete de
"
70,"Este é realmente um refúgio remoto - não tente encontrar pela primeira vez no escuro! A pista não pavimentada da Quinta parece interminável mas proporciona uma vista fantástica. A atmosfera criada por Frank, Fabiano e a família é muito caloroso e acolhedor & nós apreciamos a roaring fire como o tempo estava um pouco decepcionante. Nós tivemos um fantástico dia a observação, que nos trouxe grandes vistas da localidade nele assim como emocionante ver pássaros e todos os tipos de informações interessantes sobre a paisagem de Frank. Meu único comentário é que não seria bom se houvesse alguns restaurantes locais - o local mais próximo que são quase uma hora de carro! Mas nós tivemos um par de adorável refeições na Quinta com interessantes vinhos portugueses. É apenas mais uma hora
"
71,"Nós realmente apreciamos a paz e cordial hospitalidade da Quinta, e o excelente home-cooked refeições. O exuberante jardim, está bastante um verdadeiro oásis, e o junto ao lago é perfeita para um mergulho refrescante ou placa sobre a água quente no verão é dia. Os quartos são limpos e confortáveis, com muitos personagens. No jantar-tempo nós conversamos com pessoas interessantes de várias nacionalidades ao redor da mesa, e gostei do sempre mudar vista em frente ao lago. Frank é um excelente bird-guia e sabe onde encontrar a gripe aviária especialidades do sul de Portugal. Altamente recomendado.
"
72,"Nós reservamos este lugar na força de fotos. Parecia perfeito para uma escapadela de do-it-todos holiday, e foi! O cenário é incrível, e não até mesmo no seu melhor, como nós fomos em meados de Novembro quando pouco foi em bloom. Nós reservamos a muito curto prazo e somente as pessoas do lugar como foi a sua última semana. Trabalhando na indústria turística nós mesmos, damos pensamento Frank & Fabiano poderia ter-nos dado um pouco ""cool"" recepção sobre esta conta e ser desesperado por suas próprias férias. Nada disso! Eles não poderia ter sido mais acolhedor. A sua empresa, e que as crianças, foi maravilhoso, ambiente descontraído e conversável. Nada era demais, o quarto era limpo, com um woodburner tinha que desejávamos, da cama extremamente confortável e a comida excelente.
"
73,"Esta foi uma experiência incrível com uma paisagem deslumbrante e arredores tranquilos.Frank e Laura foram maravilhosos anfitriões.a culinária de Laura era grande, com jantar ser bastante uma ocasião. Fizemos uma observação de pássaros viagem com Frank e com o seu conhecimento de aves e a sua capacidade de identificar-los para um passeio muito interessante. Vamos voltar.
"
74,"A minha primeira visita a Portugal, e também a primeira vez que tenho dado feedback sobre TripAdvisor, e La Quinta foi o lugar perfeito para começar o nosso feriado. O local tem uma atmosfera incrivelmente relaxante e os anfitriões, Daniela e Frank, não poderia ter sido mais encantador. O nosso quarto era muito confortável e as refeições fornecidas todas as noites ""estilo da família"" foram delicioso - frescos ingredents simples e bem preparados. O lago foi ótima para natação e o cenário sobre os passeios locais deslumbrante. Nós amamos o lugar e recomendaria.
"
75,"Se você pode encontrar o seu caminho aqui é bem a pena. Os arredores são pacíficos e idílica. Frank e Daniela eram os nossos anfitriões adoráveis e que nos fizeram sentir como sempre temos sido uma parte das suas vidas. Jantares foram servidos em estilo família com toda a gente comer em uma grande mesa de jantar e normalmente a mesa toda estava envolvido em conversas animados com tópicos variando de osga-turca a política dos EUA e, em seguida, para as maravilhas de vinho português, todos a menos de 16 minutos.  Não há nada chique aqui, mas valeu bem a estadia. Ir para o campo, as pessoas, a culinária, o relaxamento. (E não se esqueça de falar com Frank sobre as aves!)
"
76,"Este hotel (se pode chamar-lhe que, mais de uma casa realmente) é o lugar perfeito para o tipo de família que gosta do deserto rural. O lago é maravilhoso para piscina: quente e perfeitamente claro. De fato, não foram tempos quando eu tinha uma pequena bebida como eu estava nadando ao longo. Existem animais encantadores: os nossos filhos apaixonei com os cães. O barco de vela, canoas e gaivotas desde o meio ideal para explorar a grande lago. O calor dos anfitriões Frank e Daniela foi inigualável e nos sentimos quase como parte da sua família pelo tempo que tivemos foi um dia ou dois. Porque outros hóspedes parecia se sinta dessa maneira demasiado, que sentia você sabia-los bem. Não plano de ficar aqui se desejar luxo polido ou ser tratados como a realeza pela equipe do hotel
"
77,"Eu nunca tinha escrito nada no Trip Advisor antes, mas La Quinta foi tão especial que decidi. É difícil descrever porque não é como nada tenho visto antes - um cruzamento entre ficar em casa de alguém e um hotel muito confortável.  Daniela e Frank que própria e execute o lugar são um casal fabulosa que que você se sinta em casa desde o início, como fazer as suas excelentes funcionários. Daniela e Frank e adicionar todos os tipos de coisas que você pode encontrar em qualquer outra nunca - como Frank tendo o café-da-manhã com a sua parrot ao seu ombro (o parrot é um tarte pelo caminho e não como outras mulheres), o aloe vera (a partir de uma planta nos seus extensos jardins) para o meu se bronzearem nariz, e Daniela capacidade para cozinhar o mesmo pratos diferentes para um
"
78,"Apenas cheguei de minha viagem no ""Paradise em Portugal"" ! Posso voltar para lá agora ???  Palavras mal pode descrever a minha estadia neste lugar incrível!!! Mas eu tentará. .. ""Paradise em Portugal"" está localizado em um local remoto no Alentejo, duas horas e meia de Lisbonn mas é definitivamente vale a viagem e todos os esforços para encontrar, !!! Quando chegar, Daniela, Frank e os seus funcionários middel boas-vindas com as suas grandes corações e pode simplesmente relaxar e desfrutar da excelente ambiente : o lago e a natureza ao redor. Eu realmente gostei do ambiente calmo e relaxante do local, mas o que torna a viagem verdadeiramente único é a amabilidade dos funcionários e a fusão-pot de pessoas pode encontrar lá!  Passei 5 grandes dias no Quinta com o meu irmão (15) e
"
79,"Olhando através das minhas fotografias eu percebi que eles só dizem metade da história sobre o Quinta - as vistas e o cenário. A outra metade é Frank, Daniela e sua família alargada e assistentes. A Quinta está bastante único. Não é um hotel, nem um B&B. convencional é um pouco como estar em casa alargada de alguém, onde todos se reunir para tempos de refeição. Em conjunto com o Frank's e Daniela é com bondade e isto é o que realmente o faz. Curiosamente, através de alguns sob forma de serendipidade, a mistura de pessoas e nacionalidades que obtenha lançado juntamente normalmente fazer por um tempo muito sociável - muito mais do que em um hotel de padrão.  Posso ver que o Quinta não é o copo de toda a gente de chá - é remoto para os padrões da maioria das pessoas e partilhando
"
80,"Eu passei apenas uma semana aqui e você não vai encontrar qualquer outro lugar muito como esta. Frank, Fabiano, a família e toda a equipe faz o seu melhor para tornar a sua estadia confortável. Passei 4 dias Birding a área com Frank e tivemos um grande momento e vimos algumas aves maravilhosas. Frank e Laura têm uma grande paixão para as aves, a natureza e o seu ambiente. Agora estão a lutar para salvar a última área do pantanal no Algarve antes é perdido para sempre. A culinária de Paulo foi delicioso e foi feita a partir de ingredientes locais frescos. Estou admirado com a ela poderia fazer todas as refeições e servem todos, enquanto a comida era ainda quente. Tivemos em estilo família sessão que eu achei muito agradável porque todos nós Sáb e comemos na ""grande"" table. Isso
"
81,"Mergulhe-vos a este lugar mágico. Frank e Laura têm uma construção envirorment inesquecível que atrai hóspedes verdadeiramente interessantes. Cozinheiros de Laura excelente comida que é criado a partir de ingredientes locais frescos, apreciado na sala de jantar com a sua maravilhosa Proscênio espetacular estilo arch janela aberta com vista sobre o lago. Frank é um anfitrião maravilhoso, ractonteur brilhante e builder extraordinário: tendo construído este hotel verdadeiramente rara próprio. Todo o soberbo espaço: pedra chalet rooms, lindos jardins, escadas para o lago e pontoon têm Cleary foi um trabalho de amor mais de vinte anos. Tudo sobre Quinta do Barranco of Estrada faz com que você se sinta aberta e livre, mas simultaeously incluído em uma família quente maravilhoso com os
"
82,"Limpa profundamente apreciamos a nossa estadia aqui como parte de um feriado para caminhar com microbacias. O tempo estava demasiado quente para uma caminhada por isso não tomávamos um dos passeios e para um dia excelente de observação de pássaros com Frank. Nós apreciamos as refeições comuns conversando com a todos os hóspedes e a família. O lago foi ótimo para se refrescar após as nossas actividades de dias - natação, vela e caiaque
"
83,"Como um grande e maravilhosa. Um verdadeiro paraíso cheia de hapinness. Em primeiro lugar o lugar é único - é perto da água e tem belo jardim. Segundo as pessoas (Daniela,Frank,família,a equipe) são tão doce que fazem-nos sentir-se em casa - eles cuidam de nós como família e fazer-nos ter um grande momento. A melhor parte das férias para mim foi no jantar - deliciouse de tempo comida e super-conversas agradáveis com os hóspedes do em qualquer parte do mundo. É por isso que gostaria de voltar novamente. Hoppefully vê-lo em breve.
"
84,"Esta é a parte dos sonhos ... total tranquilidade nas margens de um belo lago em meio uma paisagem natural. Tudo foi feito para assegurar que os visitantes se sentirem totalmente relaxado e mimados. A fórmula é perfeito do grande comunais mesa de jantar onde as famílias e a equipe socializar alegremente com os hóspedes, os diferentes pontos com espreguiçadeiras e vista para o lago para que todos possam ter um momento privado e tranquilo, a jardins lindamente mantida com o inebriante aromas de jasmim e de rosas, excelente cozinha magicamente evocado por Daniela, a maravilhosa orquestração de tudo pelo maestro Frank e o divertido companhia dos filhos ... não esquecendo Harry o papagaio do curso e as quatro pés caninos amigos que acompanham e guiá-lo em suas caminhadas. E se vinha
"
85,"Nós estávamos em um período de férias para caminhar e tive a sorte de permanecer aqui por três noites. É um local maravilhoso, em particular se desfrutar da paisagem e da natureza. O cenário é lindo, o lugar é tão tranquila e ainda há tanta coisa acontecendo. Os passeios são bem planejados e cheio de variedade e a vida de pássaros é incrível. Frank e Danielle fez-nos bem-vindos a partir do momento em que chegamos. À noite todos comemos em conjunto e este foi muito divertido como todos os hóspedes estavam tendo um tempo tão bom, ajudou naturalmente pelas refeições soberbas. Um ótimo lugar.
"
86,"Nós recentemente ficamos aqui com os amigos enquanto de férias para caminhar e apreciamos cada momento. Nós nos sentimos parte de uma grande família, com Frank & Daniela, da sua família encantadora, funcionários e outros hóspedes sentados ronda uma grande mesa comer comida deliciosa e como para os rolos nas refeições pré-embaladas .... soberbo! A Quinta é bastante isolado mas não há muito para o manter ocupado, com o pé, observação de pássaros, o belo jardim, piscina no lago, caiaque, vela e até mesmo gaivota ou simplesmente relaxar e descontrair. O alojamento é atraente, limpo e confortável. Não sendo um amante de cães devo confessar que ser bastante ferido por as personalidades dos seus cães que foram muito divertido. Paradise em Portugal! Como é verdade!
"
87,"Não há realmente muito a acrescentar aos outros comentários. Se você quer uma pausa pacífica, passar o seu tempo a relaxar, a uma curta caminhada, observação de pássaros, pesca, natação, etc, no lindo cenário então você vai apreciar este lugar.  A Quinta está situado em jardins fantásticos e os anfitriões Daniaella, Frank e o resto da família não poderia ser mais hospitaleira e simpática.  Excelente comida em uma grande mesa comum, onde os hóspedes e a família sente-se em conjunto. alguma forma funciona e as noites eram sempre interessante e agradável.  Tempo foi ótimo como seria de esperar em Portugal em Junho.  Os últimos 4 km levam até ao Quinta é um, ERM, interessante drive.  Um lugar especial ao contrário em qualquer outro lugar que eu fiquei e eu I would recommend to
"
88,"Minha mãe e eu passamos duas noites no Quinta e desejava para mais. O momento em que entramos para fora do carro a fragrância espantosa de jasmim e citrinos Blossoms dá as boas-vindas. Foi muito bom e um pouco chuvoso, mas que nos forneceu encostas deslumbrantes coberto de flores silvestres. Este é um lugar verdadeiramente especial! Maravilhoso para relaxar ou sair e explorar as colinas e vales. Apreciamos Birding enquanto está sentado no pátio e na sequência das indicações do Frank para alguns bons pontos pássaros. Os jardins são exuberantes e carregados com lindas flores. Os quartos são espaçosos, limpos e adorável com flores frescas adicionando um belo toque. Frank, Daniela, da sua família, pessoal, e animais de estimação recebê-lo com calor premente. Se estiver a viajar para
"
89,"Quinta rústico encantador. Família de charme. Belo cenário com vistas e jardins do lago desdobrável para baixo para o lakeside cheia de pássaros e outros animais selvagens. Vim para 4 dia pausa em Maio para descontrair e relaxar e fez exactamente isso. É um refúgio preferido de caminhantes e os observadores de pássaros por isso, se isso não é para você - você pode obter todo o lugar para-se alguns dias. Nós descansados, ler, swam no lago, saiu na gaivota. controle remoto e é acessível apenas através de uma trilha acidentada de sujidade - mas a afastamento é parte da atração e o último foi feita fácil para nós como o Quinta enviou o seu controlador local de táxi para recolher-nos a partir do Aeroporto de Faro. Cozinha caseira e jantar é comuns em torno de uma mesa grande com a
"
90,"É interessante que a maioria dos comentários são o amigo de Frank, que é porque, quando você deixar este lugar maravilhoso que o amigo de Frank e Daniela. Essa é a diferença que este lugar, e um Hotel ordinário, que se tornaram parte da família em um curto período de tempo. As crianças e cães são todos parte de. O seu triste que Lateralmente o cão preta morreu, porque ele era como um animal amigável calorosa e vou perder ele quando eu ir novamente. A família não pode fazer o suficiente para agradar a culinária de você e Daniela, o estilo de buffet de almoço é particularmente bom porque você pode comer o quanto você quer e como uma variedade. Os quartos são muito limpo e encantador, os novos banheiros são uma mudança bem-vinda e novamente feito com tal bom gosto, Lateralmente
"
91,"A minha família passou uma semana aqui e tivemos um tempo maravilhoso. A família são muito calorosa e acolhedora mesmo os cães que você se sinta em casa! Frank é um muito bom guia de pássaros e tomou o meu pai e eu em dois dia completo expedições ambos foram muito sucesso. Se você tiver sorte com o tempo, pode relaxar à beira do lago e tomar sol, sabendo que são de um punhado de pessoas na área. Ficar aqui tem a vantagem de não ter de se preocupar com cozinha/comer como Daniela é um cozinheiro maravilhosa que agita-se difunde finos no almoço e jantar. Se você está procurando uma location away from ocupado/turístico locais para relaxar, relaxar, ler um livro, aproveitar o sol, sair em alguns canoas ou gaivotas e fazer alguns excepcional observação de pássaros. Então eu recomendo
"
92,"Para um único ""longe de tudo' férias relaxantes em um belo cenário, este é o lugar! Frank e Daniela e família são excelentes anfitriões, nada é um problema e você se sentir verdadeiramente bem-vindos a partir do momento em que chegar no final da pista para a Quinta. Fátima e Dulce compõem o feliz e muito eficiente 'da equipa da casa, tendo trabalhado com Frank durante muitos anos. Escolhemos comer o grande casa de Daniela alimentos cozinhados com a família e outros hóspedes à noite que foi uma grande experiência e muito apreciado. Eu recomendo o Quinta a todos os que amam uma pausa pacífica em um ambiente rural e pesonally adoraria voltar novamente um dia.
"
93,"Enquanto em hol em Portugal o meu marido tinha de ter uma pequena operação e viemos aqui para convalesce. O que é uma excelente escolha. Paz e beleza, boa comida e boas pessoas, e montes de adorável, amistosos cães. Banheiro grande com enorme banheira. O nosso quarto era atraente, com bonita roupa de cama, e acordou para o aroma do jasmine com jardins floridos que adornados nossa varanda e uma de morrer com vista para o reservatório lake. Eu não podia resistir um passeio matinal em torno dos belos jardins e foi intrigado com o canto dos pássaros variado e som plopping ocasional de peixes saltos no lago. Barcos e gaivotas estavam disponíveis para explorar o lago e as ilhas. Recomendo vivamente este lugar se quiser para se afastar de tudo.
"
94,"Uma verdadeira jóia escondida!  Frank e Daniela são excelentes anfitriões e eles fazem você se sentir imediatamente em casa. Não perca as refeições caseiras de Daniela e certifique-se de perguntar sobre paixão de Franks para as aves. Nós não fossem /não são observadores - mas poderá tornar-se um antes de sair La Quinta!  Certifique-se de imprimir as instruções - com aqueles que, a um passeio fácil ...
"
95,"Se quiser relaxar este é o Place. É um oásis no meio de nenhum ....tivemos uma muito tempo e sentida em casa, graças ao Frank, Daniella e a família que muito bondade e realmente útil até o fim (até mesmo ajudou a alteração o carro la rueda).  Um lugar você dreaming para voltar...como fazemos
"
96,"Nós se hospedaram no Barraco da estrada por 4 noites com nossa em vez crianças barulhentas. Frank e daniela foram muito aconchegantes, fazer us se sentir muito como parte da família.  Os quartos são muito aconchegante e possuem vista para o lago e para o jardim que são deliciosos.  No final do jardim há um píer com pedalinhos, canoas e barcos a vela.  Jantar no Quinta todos os hóspedes ,tornando este um grande família evento.  Gostaríamos pegue a este momento para agradeça Frank e daniela para uma estadia maravilhosa e a apenas para que ele saiba que vamos voltar.  Boa sorte com o restante da temporada,  philip, Margarina e os meninos.
"
97,"Este beautuful Place é um refúgio de paz e traquility. O Vista espetacular para o lago são inigualáveis .o cenário muda horas como o semáforo que trocar sobre a água.   O hotel auto é simples e confortáveis, cercado por belos jardins e tranqüila com sombra sopts no diferentes níveis, que levam à água.   Frank e daniela oferecem maravilhosas, suas divertidas noitadas até, comida fresca e criar o aconchego de uma semana house festa.  Frank tem uma conhecimento e entusiasmo para locais pássaros e a zona rural ao redor.  Enquanto pele Daniela oferece reaxing massagem para comlete um dia de descanso.   O entre as crianças foram happy de relaxar, ler, nadar, tomar sol e se de todas as pressões da vida moderna.
"
98,"Este foi o segundo visitar o Quinta e não táxis retornar. O jardim com vista para o lago é cheio de interessantes wildlife e a paz está a apenas incomodem com o coaxante dos sapos e singing pelos rouxinóis que vivem neles! O hotel tinha três longo dia explorar muitas variado habitats e muito tempo para a Back no Quinta para relaxar e explorar. Os quartos são confortáveis, com vista para o lago e a comida excelente. I muito apreciado atmosfera agradável.
"
99,"Se você procura um férias em uma localização deslumbrante, em um ambiente descontraído, com excelente comida e charmoso company - não procure mais - o Quinta do barranco de estrada proporciona e muito mais.  Como você siga pela via de acesso em direção a Quinta através de uma para brincadeiras de flores, divisar peixes como o Lake oferecem um excitante. Frank e daniela são ususally para se encontrar o novo desembarque, com seus encantador crianças e charmoso - não mencionar a mais amigável, mais bem-comportado cães de Portugal.  A comida, que foi excelente durante toda a estadia, foi servido na área de refeições com vista impressionante com vista para o lago .família e os hóspedes jantaram no local e interessante mistura de visitantes acrescentado ao descontraído agradável
"
100,"O Hotel teve um Super estadia relaxante no Quinta. O hotel Frank e daniela são super-amigável e realmente fazer um esforço para fazer com que suas férias sejam um sucesso. Da atmosfera familiar no jantar permite fazer amigos rapidamente (de todas as idades) e conversas apenas paradas para saborear a comida, e saborear foi. Frank é um Super birding guia e tomámos vantagem de seu conhecimento da área. Nós será!
"
101,"Não se pode requisitado um melhor lugar para iniciar o nosso Headwater uma curta holiday do Alentejo.   Se desejar localização deslumbrante, wildlife, ótima comida e uma atmosfera amigável, o Quinta é, sem dúvida merece uma conferida!   Frank sabe algumas coisas de aves também!
"
102,"A principal Reclamação sobre a quinta é que seja feito a volta do agitado, cinza London ainda mais difícil de usuais a trabalhar azul. Este lugar é perfeito para uma pausa relaxante longe da agitação da cidade. O único sons você ouvir são os pássaros e sapos chirpping, e há linda vista para o lago de cada aspecto. Frank e daniela claramente Trabalhou muito difícil para criar um confortável aconchegantes refúgio em uma região rural.   Minha única Reclamação é que estava tal com Franks aconchegantes pacote de os amantes que queria para todos com me mas estas Londres apenas não corresponde a arborizado vales e creaks para explorar à direita na sua porta... um perfeito se!
"
103,"Sitrting no jantar com a grande vista para o lago, aves agarre perto e muito longe, flores floridos, noite aromas, conversas nascente e falling, deep tranqüila, que gostaria de ser em qualquer outro lugar. De manhã natação em aconchegantes água fresca, peixe com altura e sempre os pássaros.
"
104,"Ótimo lugar para descansar. O hotel como uma família e você está convidado para participar cada evento. Realmente uma experiência única. O Place tem um view e é muito, com apenas 10 quartos. Muito, muito bem!
"
