,Avaliações
71,"Depois de 1 semana de praia, procuramos um sítio para descansar verdadeiramente. Em pleno Alentejo deparamo-nos com um oásis, pois tem poucos quartos, o que é sinónimo de tranquilidade, extremamente bem cuidado e decorado, mas é acima de tudo o calor humano que nos faz sentir em casa. Além do profissionalismo, toda a atenção, e carinho que os funcionários, em especial a D. Alice, e a Andreia colocam em tudo é fantástico. Faz-nos querer voltar. ( Isto para não dizer que foi difícil deixar um sítio tão especial)
"
72,"Gostamos de acabar as nossas férias na paz e sossêgo do Alentejo. Desta vez estávamos capazes de voltar para o Algarve, de onde tínhamos acabado de sair.  A recepção não foi a melhor. Quem nos recebeu começou por nos perguntar se tínhamos a certeza de termos feito a reserva ... pois não encontrava a mesma. Foi necessário chamar o proprietário para verificar a situação. Passado uns instantes lá nos disse que tínhamos um quarto disponível. Ficou a faltar um ""Peço desculpa pelo sucedido ..."" e ""Espero que gostem da vossa estadia ..."".  O quarto onde ficámos dava para a piscina. Era pequeno (as fotos enganam) e não tinha espaço para arrumar a bagagem pelo que teve que ficar no chão junto à porta. Sentia-se um cheiro desagradável muito forte na WC, ficámos sem saber se seria dos
"
73,"Pela segunda vez neste espaço e mais uma vez incrível a simpatia com que nos receberam. Tudo excelente, refeições, o espaço em geral, o quarto simples mas muito acolhedor. ficou a promessa de voltar pois ficamos com a sensação de que soube a pouco (queriamos ficar mais dias). mais uma vez nao podiamos deixar de agradecer a d. alice, a andreia, ao sr. luis, a d. bebe e restante equipa toda a simpatia e gentileza com que nos receberam. aconselhamos a 100%
"
74,"Quarto decorado com todo o pormenor, com cama em doussel entre outros mimos dum verdadeiro  hotel de 5 estrelas. Apreciamos muito  o pequeno almoço  servido  no quarto  e o fantástico  jantar servido à  luz das velas. Experiência a repetir sem qualquer  dúvida.
"
75,"Quarto com decoração moderna e áreas generosas, boa casa de banho, espaços públicos e de lazer óptimos e sobretudo tranquilidade absoluta. Bom pequeno almoço, staff afável e cordialidade dos anfitriões. Tudo são razões para não deixarem de visitar este Turismo Rural
"
76,"Pela segunda vez que regressamos e parece sempre que chegamos a casa de amigos que nos recebem com todo o carinho e muita hospitalidade. Local ideal para quem quer fugir da cidade e parar um pouco aproveitado o melhor que tem a natureza.
"
77,"Espaço acolhedor e muito apresentável, muito calmo e bem integrado no plano Alentejano, proprietários simpáticos e prestáveis. Refeições típicas da gastronomia local muito boas. Local ideal para descansar com o conforto necessário.
"
78,"Lugar idílico , que nos transporta para uma alternativa de vida fora da correria das cidades. Fomos recebidos como se fossemos convidados especiais , recomendo vivamente o pacote romântico que nos brindam com pormenores inesquecíveis. Voltar é uma certeza !!!
"
79,"Excelente local para descançar Pacote Romântico fantástico com piquenique na Barragem a perder de vista. Decoração do quarto com todo o mimo e bom gosto. Pessoal 5 estrelas com cuidados. Local certamente a repetir
"
80,"Muita confusão com miúdos, talvez por ser Agosto. Esperávamos encontrar mais calmaria. Talvez voltemos em ""época baixa"" para desfrutar do sossego que o lugar oferece. Tudo incluido é uma vantagem (quase obrigatória pela localização) no entanto a oferta não é muita. Faltou o pão alentejano.  Sítio fantástico para descansar uns dias à beira da piscina, longe de qualquer confusão.  Pessoal prestável para qualquer coisa que seja necessária.
"
81,"Recomendo este turismo rural, para quem quer descansar e fugir da confusão, quarto muito bom, bem decorado, um terraço para relax total, limpeza muito boa, a nível da comida, tem que melhorar, tem que apostar na comida alentejana, mais variedade. As áreas comuns tem que ser mais cuidadas. Mas volto com certeza a este lugar.
"
82,"Recomendo este espaço para quem procura um momento de verdadeiro sossego e desfrutar de paisagens lindíssimas. Situado num monte alentejano, este hotel oferece momentos de tranquilidade mas também de divertimento, pelas diversas actividades que oferece (piscina, ping pong, bicicletas...). O regime de tudo incluído é um must, embora tenhamos ficado com a sensação que podia ser mais variado, tendo alternativas para quem não pode ou não gosta de comer determinados pratos. O nosso quarto tinha um pateo muito catita que permite passar o fim de tarde a apanhar sol ou a ler, um pouco mais recatados. O que gostamos menos foi o conforto da cama que, apesar de ser king size, era uma junção de dois colchões, o que acabava por ser desconfortável pela costura a meio que magoava as costas. O
"
83,"O lugar perfeito para quem quer descansar.  O espaço é maravilhoso, a simpatia de todos contagiante e a paz que se sente é indescritível.  Se forem namorar, não deixem de fazer o programa romântico! 5*, tudo preparado com muito mimo! Vamos voltar!
"
84,"O tempo parou... apesar de ser um fim de semana em ambiente familiar (2+3 filhos) deu para descansar e sentir o tempo passar muito devagar. Em ambiente familiar, com filhos pequenos, aconselho o regime tudo incluído pois as deslocações para entrar e sair da herdade com o calor alentetejano não é aconselhável. O que é aconselhável é mesmo saborear a comida da D. Alice. O espaço está com muito bom gosto e dá uma grande liberdade às crianças, com várias actividades além da piscina. A não perder o pôr-do-sol alentejano(ver foto).... Por último, mas de realçar também, a simpatia e hospitalidade dos donos
"
85,"Sendo a primeira incursão ao turismo rural, sou sincero que ia um pouco a medo. Com tudo tratado pela minha cara metade, ia na completa ignorância. E ainda bem...  Por muito que tente torna-se difícil criticar o que quer que seja. O ambiente muito caloroso mas que nunca chega sequer próximo de invadir a nossa privacidade, faz com que nos sintamos à vontade. O espaço tem tudo. Uma excelente piscina exterior, com ambiente que convida ao relaxe (enormes ""camas"" para deitar ao sol ou sombra), espaço de jogos com várias opções para entreter (foi óptimo jogar ping-pong ao fim de tantos anos), bicicletas para explorar os 400 hectares da propriedade. Relativamente à comida, excepcional. Um lanche bastante agradável incluído no preço, passando por refeições completas por valores
"
86,"Atendimento muito bom e carinhoso. Quartos maravilhosos com espaço exterior. Muita privacidade mas ao mesmo tempo muito acolhedor. A área envolvente é simplesmente fantástica e natural. Refeições bem elaboradas com produtos típicos. Perfeito para uns dias de descanso.
"
87,"Espaço moderdo e fresco que tem como expoentes máximos a simpatia dos donos e os petiscos da D.a Alice. Adequado para famílias com crianças onde todas as solicitações são prontamente atendidas no mais puro Alentejo.
"
88,"Ficámos por 2 noites e foi fantástico!   Descanso total.  Excelente acolhimento e atenção por parte da Bebe. Uma boa opção jantar no hotel, comida caseira e tudo muito cuidado. Vamos voltar, mas desta vez levar o nosso filho, que vai adorar a piscina.
"
89,"Escolhemos este hotel para festejar com a família e amigos um importante acontecimento. Ficamos com todo o espaço só para nós, o que fez com que nos sentíssemos completamente em casa. Usamos a capela para a celebração religiosa, fizemos todas as refeições e tivemos ainda muitos outros mimos. Toda a equipa que nos recebeu e tratou de nós foi incansável. Foram dois dias perfeitos, que tanto os miúdos como os  graúdos adoraram. Mais simpatia e disponibilidade por parte dos proprietários seria impossível.
"
90,"Espaço excelente e ideal para quem procura um local calmo para descansar. A simpatia e disponibilidade dos donos e de todo o staff, torna a estadia muito agradável. Quarto muito acolhedor, e o serviço de restaurante impecável!  Sem duvida, para repetir!
"
91,"Tudo óptimo!! Fomos no pacote Fim-de-semana Romântico e adoramos. Cada pormenor, a simpatia das pessoas, o sossego, a comida deliciosa. O quarto era super acolhedor, a cama muito confortável, já para não falar em todas as surpresas que nos prepararam com todo o carinho. Uma experiência a não esquecer e para repetir!
"
92,"Estabelecimento novo, ainda com pormenores por finalizar nomeadamente toalheiros na casa de banho. Amabilidade e simpatia dos donos, sempre de sorriso nos lábios, serviço de lanche na sala da lareira, marcação de restaurante exterior. Alojamento espaçoso, cama grande e confortável, ar condicionado a funcionar bem. Pequeno almoço muito bom, com produtos naturais tais como leite, queijo e sumo de laranja; falta alguma charcutaria tradicional. Area exterior excelente para usufruir da primavera ao outono e com vista expetacular.
"
93,"Nós ficamos com a família 3 noites lá. O início da nossa viagem para as sesmarias foi um buraco enorme no pneu do carro, o pneu furou ao entrar na propriedade das sesmarias. A estrada é ruim e cheia de pedras pontiagudas. Quando chegamos, um carro antes de nós tinha a mesma coisa, estava sem pneu. . . Em seguida, fomos para o nosso quarto e não era como prometido por fotos e descrição. Nós pagamos por um quarto melhor, que é chamado de Deluxe, mas eles deram um dos menores, nenhum espaço, nenhum sofá, nada. . Cama do nosso filho perto da nossa cama grande e quase sem espaço. Como estávamos com parentes, poderíamos comparar seus quartos e o nosso era um padrão definilty. Então paguei mais por nada! Quando falamos com o gerente sobre isso, ela apenas nos disse que nosso quarto é
"
94,"O quarto foi ok, no entanto não foi chaleira, não tábua de passar.  As instalações são agradáveis, mas você definitivamente precisa comprar sua própria comida ou ser prepeared para pagar um preço agitado para o jantar.  Café-da-manhã foi bom, café e sucos frescos, alguns pães, cereais e frutas frescas.  O serviço não foi incrível, talvez devido à falta de conhecimento de inglês.  A piscina estava muito suja, com pedaços já no fundo. O mobiliário exterior também estava sujo, eles definitivamente precisavam ser preshure lavado.  No lado positivo, a paisagem ao redor é linda com oliveiras ao redor. Você pode pegar algumas das bicicletas e explorar a área.  Definitivamente não ficaria mais do que apenas uma noite embora.
"
