,Avaliações
72,"Hotel calmo e relaxante. Bem enquadrado no espaço onde foi implementado.  Staff muito acolhedor e atencioso e sempre disponível para resolver qualquer situação. Pequeno-almoço deverá ser considerado bom apesar de pouca variedade. O restaurante possui um menu variado e a comida é boa. Nesta semana apanhamos uma onda de calor e a temperatura chegou aos 42,5º por isso só no quarto com o ar condicionado no máximo. Recomendo para quem quiser realmente descansar!! Perto do hotel há a praia da TAPADA com uma água quentinha!!
"
73,"Óptimas Instalações, óptimo atendimento muito simpáticos e acessíveis. Passei três dias relaxantes, com a mina de são domingos a menos de 2km de distancia.. O pequeno almoço pequeno almoço era bastante bom, as refeições são um pouco caras, mas tirando isso são deliciosas..Recomendo..
"
74,"Junta-se o util ao agradável, praia de agua doce e campo alentejano.... uma combinação perfeita!!  O descanso no jardim, a piscina tudo combina com o hotel.. Alem disso a comida tipica alentejana fas as delicias de qualquer pessoa.
"
75,"Instalações e atendimento simpático O restaurante do hotel será de evitar apesar do ambiente agradável
"
76,"Eu queria falar só maravilhas deste hotel mas não consigo...A volta às Minas de São Domingos foi uma viagem há muito aguardada pela nostalgia de uns anos atrás.  O entorno por si parecia-me tão mágico na altura que achei que esta Estalagem seria a ""cereja em cima do bolo"" para um retorno de descanso com spa.  Pelo menos é uma parceria que têm com uma conhecida empresa de vouchers.  Tinha combinado com 3 semanas de antecedência a ida com o horario de tratamento spa (que não existe objectivamente).  Após a não recepção de e-mail confirmatório com os dados e horários, liguei pessoalmente onde fuí informada do horário disponível, não o que queria, mas o que havia.  Quando chegamos de noite, as luzes exteriores estavam apagadas o que dificultou a passagem do parque de estacionamento
"
77,"Um projecto arquitectónico bastante coerente, onde se juntam dois edifícios com dois estilos bastante diferentes. O resultado é um espaço de charme, luminoso e amplo, onde reina a tranquilidade. O agradável enquadramento paisagístico reforça todo este ambiente. Os quartos são simples (poderiam ter mais elementos decorativos), no entanto, todos apresentam uma espaçosa varanda de onde se tem uma vista privilegiada sobre a praia fluvial. Ambiente muito calmo e tranquilo!
"
78,"O hotel é muito acolhedor empregados muito simpáticos, Um hotel em que nos sentimos a vontade, uma paz absoluta, pequeno almoço muito bom com ingredientes de qualidade, é um hotel com muito bom ambiente.
"
79,"Antes de mais, este hotel não fica em Beja, embora apareça no TripAdvisor como o número um dos hotéis de ""melhor valor"" em Beja. Na verdade, está a cerca de 60 kms de distância e nem sequer fica no distrito de Beja. O Tripadvisor precisa resolver isso. O hotel é bastante remoto, em uma pequena vila e próximo a um belo lago com uma praia artificial. Era um convento, convertido há 20 anos e acho que nenhuma obra foi feita desde então. Ele precisa urgentemente de reforma. Tudo está um pouco ""cansado"". Os funcionários mínimos foram simpáticos e prestativos, especialmente a adorável senhora servindo café da manhã. Nosso quarto era grande, com duas camas de solteiro e colchões bastante duros. O banheiro era grande, mas com banheira e chuveiro sobre a banheira, o que não seria adequado
"
80,"Cheguei aqui para um bom acolhimento, check-in rápido e amigável. Fomos levados até nosso quarto que era adorável. Escolhemos um quarto superior e ele veio completo com banheira de hidromassagem, roupões de banho, etc que foram todos excelentes. A cama era um pouco firme mas os travesseiros eram realmente horrível. Grumos e old. O quarto era mobiliado para um bom padrão e incluiu uma televisão que, embora um pouco antigos funcionou bem. Ele está escondido em um armário, juntamente com o mini-bar e cofre. A casa de banho com banheira de hidromassagem foi bem equipados com água quente, uma variedade de artigos de higiene e toalhas que poderia ter sido de qualidade e tamanho melhor, mas foram ok. Uma coisa boa foi que a sanita e bidé foram separados e com outra bacia de mão de
"
81,"Durante uma viagem de bicicleta pelo Alentejo, fiquei 1 noites aqui e não podia ser melhor. As boas-vindas e o check-in os procedimentos eram bons e rápidos. Bicicletas foram Wellcome e qualquer inconveniente para o guardar no quarto, se você tiver uma bicicleta especial e deseja. Os Quartos são muito confortáveis e actualizada. O televisor está concluído fora de moda e precisa ser substituído urgentemente. A nossa última noite decidimos jantar no hotel. Estávamos um pouco preocupado se a comida estava boa, como todos os outros dias que chosed restaurantes que mostrou ser excelente. Não há motivo para definição concenr como tivemos uma grande refeição em um quadro surpreendente em uma agradável sala de jantar. provei alguns pratos típicos do Alentejo e pagou um preço muito
"
82,"Muito bom, áreas, perfeitamente localizado junto ao rio e tão tranqüila, que é a deve. Bom para casais que querem fugir, e relaxar em um ambiente romântico. Boa gastronomia e vinhos locais. Também fomos para a praia local, que também é bom.
"
83,"Hotel São Domingos está maravilhosamente restaurada casa senhorial. A decoração é muito bom gosto, ele é moderno nos quartos, e o bar, mas a sala de jantar e o salão principal tem ainda os assoalhos de madeira originais e algumas peças de mobiliário mais velhas. É muito chique sem ser pretensioso. Existe um sentimento de paz para este hotel. Os corredores e os quartos são muito tranquilo e se refrescar e os funcionários são simpáticos e acolhedores. Andre nos cumprimentou com um sorriso e nos fez sentir muito bem-vindo. A área da piscina é adorável e muito limpo. O nosso quarto era lindo, tinha uma enorme banheira e varanda com vista para a piscina. Não havia mobília do pátio na nossa varanda. O hotel fica próximo de uma praia de lago que parecia bom mas não tivemos tempo para
"
84,"É a minha terceira estadia neste hotel e eu manter divertir-se! Penso que é um bom lugar (bons quartos, bom café-da-manhã, boa piscina, bom ambiente), com uma muito boa localização e funcionários simpáticos. Eu realmente não concordo com as pessoas que consideram caro e eu penso que é Good value and free wifi. No entanto, o restaurante é um downpoint. A comida é apenas ok (e talvez eu esteja a ser agradável acerca disso) e o serviço também poderia ser melhorado. Este hotel (de quatro estrelas que vive até esse padrão) merece melhor. E isso pode ser feito!
"
85,"I teve chance de ficar no hotel são domingos, para o conhecido Mértola ISLÂMICO Festival. O hotel foi oferecendo um pacote especial, que muito Interessada me.  Primeiro, DEVO esclarecer que esta não é a 5 estrelas estabelecimento alguns mencionados, mas, na verdade, uma 4 estrelas hotel. Ele fica em uma pequena Bonitinha e cidade histórica, mas que atualmente é claramente ""Abandonada"".  A estadia não começar bem, como havia um mal entendido na recepção, uma vez que foram declarando que a minha estadia começar um dia antes. Felizmente ESTOU organizadas e foi capaz de mostrar a e-mail conversa proving que a minha estadia deve iniciar o dia em curso.  Mas a sala foi nice, simples com um nice sacada. A piscina foi grande e próximo a ele, há um pequeno belos jardins. O único aspectos
"
86,"de tudo, por lagos, campo, vilas pitorescas, um lindo cenário, você finalmente, siga até São Domingos, cerca de 15 minutos fora da cidade de Mértola. Este é o ""capital"" de paz e um silencioso. O prédio em si tem foi totalmente modernizada de alto padrão com todas as comodidades necessárias, incluindo, academia, etc. e não esqueça os grandes de casal terminou banho com os quartos standard! O restaurante do hotel é moderno e o menu é boa, mas se quiser real amostra para o alentejo, siga 5 minutos para o Little Village de Moreanes, e procure o restaurante chamado Alentejo. Great tradicional Alentejana ambiente, comida e serviço, todos em um resonable preço.
"
