,Avaliações
110,"Acesso muito difícil. Fica no meio do nada. Não há nada para fazer. Camas antigas  Toalhas de banho ásperas. Quartos muito escuros, mobílias castanhas de madeira maciça  Não usei o Restaurante, por isso não comento a comida.
"
111,"Ficamos hospedados em final de Março  O hotel é bom e recomenda-se, principalmente para famílias com crianças.  Têm toda uma panóplia de divertimentos à disposição. Localização e envolvência muito boa. O staff é atencioso.   O quarto para 2 adultos duas crianças é algo pequeno e durante a noite ficou c/ mau cheiro. O restaurante é pequeno para tanta gente, o que torna o mesmo barulhento e confuso. O pequeno almoço é bom, mas o jantar  podia/devia melhor.  Vamos voltar.
"
112,"Muito acolhedor! Desde a Recepção aos funcionarios do restaurante, sempre alguem disponivel. O que mais nos chamou a atenção foi as atividades, Passeio de balão fica para a proxima mas paintball e passeio de moto4 teve de ser!!! Buffet com a meia pensão muito bom mesmo!!!
"
113,"O espaço é agradável e a quem conhece pouco a noite no campo, é uma experiência diferente. Os preços são um pouco inflacionados , seja os das atividades a realizar ou mesmo da parte do bar. Contudo no bar a atenção dada é boa. Na cozinha e aqui algo que eu aprecio e que mais valor dou, vou dar nota zero. Senhores a comida tem de ser saboreada como a vida, agora aquilo que apresentam é da piorzinha . Na sexta deixei a duvida , mas no sábado tiveram de colocar toda a carne queimada e seca que tinham !!!picanha!!!! Vocês estão doidos .  Por fim na adega , sra Marta , menina nova mas com uma boa leitura do seu trabalho ...parabéns.
"
114,"Continua local Aprazível mas, requer mais formação no atendimento... Muito Pessoal jovem, com pouca formação, necessita mais acompanhamento dos mais experientes... Pior atendimento de sempre, excepto na Recepção, nas dezenas de estadias no Grupo. De resto mantem a Excelência, recomendável para descanso e usufruir dos vários ""prazeres"" da Natureza...
"
115,"Estivemos 2 noites e foram 3 dias fantásticos. Atividades muito boas e pedagógicas para a criança, entre a alimentação aos animais e o passeio de pônei que foi fantástico acompanhada pelo excelente equitador Leandro. As piscinas são muito boas tanto para os adultos como para as crianças. Por último o bufet típico de um vilagale com o pessoal sempre atencioso.  Obrigado
"
116,"Uma unidade hoteleira, com características únicas, parece-me ter sido comprada uma herdade típica alentejana e convertida num hotel rural.  A necessitar de alguns melhoramentos, parece-me estar bastante desatualizado e mesmo degradado, e com uma localização má, fica no meio do nada.  Unidade para quem quer ""desligar"" do stress diário, existe também simpatia por parte do staff, em termos de qualidade de comida, é mediana.
"
117,"Habitual cliente dos hotéis da rede, gostei imenso de 3 noites bem passadas e descansadas com a família. Como sempre o staff é simpático e eficiente, mas destaco a energia, a simpatia, a dedicação e interação da v/ colaboradora Daniela com os mais pequenos, razão porque as minhas netas Madalena e Mariana não a largaram desde o primeiro dia! Obrigado!
"
118,"Pequeno-almoço variado e delicioso. Compotas caseiras. Crepes feitos na hora.  Atividades para crianças. Alimentar animais. Parque e piscina infantil.   Atividades em família. Muitas. Bicicletas. Balão....  Atividades para amigos. Provas de vinho. Pôr de sol. As melhores sangrias. SPA  Staff. 🔝🔝🔝
"
119,"Sitio muito interessante, com uma envolvente muito bonita, dado que apenas se visualiza um lago e as plantações circundantes. Quinta pedagogica muito divertida para crianças bem como os estabulos. Equipa de apoio excelente. Quarto com cheiro desagradavel quando entramos. Restaurante com boa comida, no entanto carta de vinhos muitissimo limitada. Apenas apresentam vinhos produzidos pela herdade.
"
120,"Local fantástico para uma estadia em família, com bastantes actividades, como a alimentação dos animais, o passeio de tractor, com uma agradável zona de piscina.   Staff muito simpático e o buffet ao jantar é muito bom. Recomendo.
"
121,"Apreciei as preocupações com a proteção do ambiente e as condições em que se encontram os animais. Os pequenos almoços são excelentes e a limpeza dos quartos e de toda a área envolvente é muito boa. É um hotel onde por certo voltarei.
"
122,"Hotel com excelentes comodidades para famílias com crianças. o espaço é seguros e dispõem de piscinas e outras actividades ao ar livre para os mais pequenos e adultos também. É a terceira vez que vamos a este hotel e pensamos voltar em breve ainda este ano para mais uns dias de descanso.
"
123,"Um hotel tranquilo, em que o campo da uma sensação de que o relogio parou e que os dias não passam. Staff super atencioso, sempre bem dispostos e empenhados em fazer o cliente sentir se bem. Muitas atividades para a pequena da o que deixa algum tempo para nós.
"
124,"Sem palavras...Tudo fantástico, desde a paisagem, funcionários, instalações, todos os animais  e um pequeno-almoço divinal! Espero voltar a ter oportunidade de lá voltar ou mesmo de conhecer um outro Vila Galé.
"
125,"Muito bom, ambiente fantástico, tudo a excelente nível. Desde a alimentação, aos funcionários, não há nada com que não tenha ficado insatisfeito. Tudo a um grande nível sem sombra de dúvidas. Recomendo e voltarei....
"
126,"o empreendimento estava tudo limpinho, muito bem organizado os empregados sempre muitos disponíveis e sempre de sorriso,a comida muita variedade e de muito boa qualidade, uma grande variedade de actividades.
"
127,"Excelente experiencia! Alentejo no seu melhor! A melhorar: Alimentação no restaurante boa quando buffet mas à carta mais demorado e repetitiva. O piso da piscina coberta é escorregadio e deveriam colocar outro por causa dos utilizadores da mesma.
"
128,"Unidade hoteleira de conceito rural onde a natureza e o sossego se  impõe à agitação dos centros urbanos e turísticos. Espaço muito bem conseguido onde pode conviver  a par e passo com a atividade agrícola da herdade mas também se assim preferir com os espaços de lazer que são colocados à disposição. Uma paisagem a perder de vista onde a vinha e o olival são reis.  Tem aqui a possibilidade de efetuar caminhadas, andar de bicicleta, visitar a adega  ou simplesmente.... ficar de
"
129,"Excelente local para levar as crianças. Boas instalações, pessoal muito simpático e competente. Ideal para passeios de natureza e para entretenimento em família. Nao esquecer  visitar a adega de Santa Vitória, a horta pedagógica, alimentar os animais e visitar a capelinha.
"
130,"serviço muito atencioso e com muita amabilidade, simpatia e cortesia. o quarto estava impecável a nível da limpeza geral e a decoração insere-se perfeitamente no conceito. o hotel está impecavelmente inserido e tem uma excelente localização, perfeito para descansar e desligar a
"
131,"o Staff é 5***** , o espaço é fantástico , contudo , o Buffet deixa um pouco a desejar , especialmente na confecção do pratos principais que estavam cozinhados demais . O minigolf podia estar mais bem cuidado também .
"
132,"Lugar para relaxar ou para levar os filhos para eles se divertirem. Tenham atenção á casa de madeira que esta entre as piscinas exteriores, é super desconfortável , é muito ventoso , muita muita corrente de ar.  as crinças adoram lá ir pintar, fazer jogos mas no fim de semana que estive hospedada era impossivel lá estar.
"
133,"Perfeito para férias em família, indicado para os miúdos, com muitas actividades. As crianças deliram e os pais agradecem ☺ Junta-se a paz do Alentejo à adrenalina de férias com filhos.  Agora temos de experimentar no verão 🙂
"
134,"Um Hotel muito acolhedor, muito bom para crianças, umas instalações muito boas.  Staff muito simpáticos e prestáveis.  Pequeno almoço e Jantar muito bom.  O meu filho com 20 meses, adorou dar comida aos animais, de ver os cavalos e dar um passeio de Ponei.  Vamos voltar
"
135,"Local e instalações óptimas para férias em família. Com criança de 3 anos, é importante as atividades variadas. O clube de campo fornece isso mesmo. Fica unicamente cm pontos menos positivos a actual falta de animais e a ausência do passeio de trator.
"
136,"Hotel perfeito para um fim de semana persignado em família. O espaço não tem nada de pretensioso e oferece uma série de actividades para fazer em família. O serviço é 5*, com destaque para a disponibilidade e simpatia dos funcionários. Destaco ainda o pequeno-almoço e o buffet de jantar, que apesar d então ter uma oferta abundante (e ainda bem), os produtos/pratos são deliciosos, graças à utilização de vários produtos produzidos na herdade na sua confecção.
"
137,"Muito boa. Pessoas simpáticas, local maravilhoso, boa comida. Recomendo vivamente. Há a possibilidade de fazer balonismo, passeio de charrete, bicicleta, andar a cavalo, ver dar de comer aos animais da quinta pedagógica, etc, etc.
"
138,"Tudo o que o Alentejo pode oferecer, desde a paz ao sossego , excelente sítio para recarregar baterias... ideal para famílias com crianças... pois estas tem toda a liberdade...experiência tambem didáctica para as mesmas. Todo o staff e super acolhedor fazem nos sentir em casa. Bons vinhos
"
139,"Serviço simpático e prestável! Excelente espaço exterior com ótimas piscinas; actividades para crianças ao longo do dia; paisagem e ambiente muito agradável e relaxante! Pessoal do spa simpático mas o serviço abaixo do mediano.
"
140,"Hotel simpático e neste momento muito virado para famílias com crianças para as quais deve ser um paraíso Algumas coisas a remodelar como o restaurante q precisa de mais luz num local onde há tanta! Serviço simpático e eficiente AA
"
141,"Gostámos muito do ambiente, rodeado de natureza é muito tranquilo. Adoramos as atividades pensadas nas crianças: piscina, alimentação dos animais, parque infantil... O pequeno almoço é maravilhoso! Recomendo bastante.
"
142,"Acessos:Da estrada principal para o hotel-  O acesso faz se por uma estrada que sao cerca de 12kms de buracos crateras e velocidade a 5km/hora. E atenção aos tratores! Nao passam ao mesmo tempo porque a estrada e estreita. Especial atencao a noite porque a estrada nao tem iluminacao  Para os aventureiros e desportistas : andar de  bicicleta e so alugar uma para fazer canoagem tambem se aluga fazer caminhadas e gratuito ou simplesmente disfrutar da paisagem tambem e gratuito para quem for apreciador o bar tem snooker que tambem se paga e matrecos que tambem se paga.  Para os romanticos tem banho turco duche cascata duche suico duche normal jacuzzi piscina interior  e exterior tudo isto gratuito mas o spa e as massagens tem um custo adicional  Para as familias tem piscina para os
"
143,"A localização do hotel é excelente, adorámos! É o espaço ideal para relaxar e descansar. E à noite veem-se as estrelas às dezenas! Lindo!!!  A interação com os animais é fantástico, especialmente com os cavalos e os burros.
"
144,"Excelente spot para descansar e levar miúdos, mais virado para famílias. Tem muitas actividades e o seu enquadramento é muito rural e sempre estamos a ajudar uma unidade situada no interior do país. No fim sempre podem provar/levar um vinho e/ou azeite Santa Vitória.
"
145,"Desde o check-in até ao check out o Vila Galé Clube de Campo foi de uma simpatia e de um profissionalismo de alto nível! Funcionários super simpáticos, sempre disponíveis para qualquer pedido de ajuda ou de informação. Zona de restauração extremamente acolhedora. Qualidade superior das refeições. Toda a envolvente rural do Vila Galé bem cuidada e tratada. Bastante interessante para que tem filhos pequenos (e crescidos) é a zona dos animais. Adoraram dar comida aos lamas e ao burro Vítor! O burro Colombo, coitado, com a sua avançada idade ainda tem disponibilidade para aturar a criançada. Animadores(as) cinco estrelas. Resumindo, foi um fim-de-semana em cheio, repleto de actividades e ainda deu para descansar e carregar as baterias para mais uma semana de trabalho. Bem hajam.
"
146,"Local Calmo, e campestre. Óptimo para quem procura o descanso. Ideal para crianças onde lhes é dada especial atenção. Instalações excelentes, limpas e cuidadas .. ! Quinta com animais e se assim o desejar pode fazer actividades ao ar livre. Adoramos tudo
"
147,"Um excelente espaço para uma ferias em família onde o campo é uma imagem de fundo permanente, onde reina a simpatia e profissionalismo de todos os colaboradorea desta unidade hoteleira. Excelentes atividades e experiencias para is mais novos e para os adultos tambem.
"
148,"Foi-nos recomendado o Clube de Campo por familiares e amigos que lá estivera e ficaram surpreendidos com o optimo ambiente, a oferta de serviços e a simpatia do pessoal. Confirmamos esta qualidade e que merece voltar.
"
149,"Muito agradável para uma família com crianças pequenas,existem diversas atividades dedicadas ás crianças como,alimentar animais e outras orientadas por monitoras muito simpáticas.       O contacto direto com a natureza e a tranquilidade conjugam-se para proporcionar umas ótimas férias em família.
"
150,"É um excelente lugar para se descansar e usufruir do melhor que a natureza tem para oferecer. Calmo, óptimo para a crianças andarem a vontade, excelentes condições, atendimento e comida. Todos os anos tiramos uns dias para usufruir desse maravilhoso local.
"
151,"Bom espaço de lazer para famílias. Muitas atividades para os mais novos (pequena quinta pedagógica, picadeiro, mini golfe, bicicletas, clube infantile...). Boas refeições. Colaboradores muito acessíveis e disponíveis! Recomendo. Perfeito para retemperar energias
"
152,"Situado no coração do Alentejo, com uma envolvência lindíssima, tem as condições ideais para relaxar e passar momentos únicos com a família: desde as atividades no exterior, como as caminhadas, ténis, minigolfe, btt, alimentar os animais, visita à Adega, até ao SPA, não esquecendo a boa comida, tudo torna a estadia inesquecível.
"
153,"Muito bom hotel, com ótimas refeições e atividades para as crianças. ideal para quem quer fugir da cidade e descansar e fazer ótimas refeições. Perfeito para famílias com crianças pequenas. Há bastante entretenimento para eles.
"
154,"Experiência magnífica, hotel 5 estrelas com staf 5 estrelas. Localização ótima, e áreas brutais. Uma experiência a repetir sem duvida. Aconselho vivamente , ninguém se arrependerá. Ótimo para famílias. Um hotel onde os pais podem descansar pois as crianças tem muitas atividades e em segurança. Top mesmo
"
155,"Um bom hotel ... para passar uma fds com a família e amigos, sobretudo se tiver crianças. Pois permite um contato directo com animais alguns deles so mesmo possíveis de encontrar no zoo. Só tem o problema da chuva pois os quarto sao separados do SPA e da zona da restauração.
"
156,"Uma experiência completamente diferente do conceito das restantes unidades hoteleiras do grupo. Fantástico para as crianças que adoram ter a possibilidade de interagir com as diferentes actividades e animais existentes no espaço. Ideal para quem pretende descansar e conhecer um pouco do Alentejo. O ideal é levar roupa pratica e informal de modo a usufruir da imensidão da herdade e das suas actividades. Parabéns pelo conceito! Sem duvida a voltar!
"
157,"Um espaço muito agradável para passar um fim de semana romântico ou em família, uma herdade tranquila onde não faltam opções para ocupar a familia, como caminhar, andar de bicicleta,passear a cavalo, de charrete,moto quatro,ou aproveitar o spa 🙂
"
158,"Espaço rural muito acolhedor onde podemos explorar a beleza natural, animais, vinhas, árvores de fruto. Ambiente familiar muito agradável, refeições e pequeno almoço excelentes e sobretudo profissionais muito competentes e simpáticos.
"
159,"Uns dias muito bem passados num ambiente muito rural muito bom para quem quer fugir das grandes cidades e sentir essa paz interior, quero destacar o staff muito simpático e atencioso em especial o diretor Eduardo que é super cuidadoso com os seus hóspedes.
"
160,"Um excelente destino, longe da confusão das cidades, onde domina a tranquilidade. O contacto com a natureza, as diversas actividades propostas pelo hotel bem como os animais presentes no recinto do hotel permitem que uma pessoa desligue da azáfama do dia-a-dia de trabalho. Hotel muito frequentado por famílias com crianças. Variedade de pratos tipicamente alentejanos tendo uma sugestão de vinho da propriedade para cada um deles. Sem dúvida o melhor hotel da região.
"
161,"Excelente hotel para passar uns dias em família. A comida é excelente e a simpatia dos funcionários é uma constante. Existem diversas atividades para as crianças e para os adultos. O hotel tem piscina interior, no que para um fim de semana de chuva é perfeito.
"
162,"inserido numa paisagem rural cuidada, tranquilidade e lazer apropriados ao estilo do hotel (campo, rural) boa comida, funcionários simpáticos e prestáveis. espaço encantador para praticar equitação  exterior pois a herdade tem 1500 hectares, levar botas para andar no campo, fato banho para a piscina interior e exterior, em Abril, maio  está lindo com as amendoeiras em flor.
"
163,"Inserido numa herdade tipicamente alentejana este hotel tem um ambiente calmo e relaxante. Como pontos positivos realça-se a simpatia e disponibilidade de todos os funcionários, limpeza a higiene de todas as áreas, o restaurante oferece um menu típico, de qualidade e bem confecionado. As atividades incluídas no alojamento torna a estadia uma experiência maravilhosa para toda a família (piscinas,  parque infantil, SPA,  visita a adega, alimentação dos animais,  passeios pedestres, animação...) O isolamento deste hotel pode-se tornar um ponto negativo,  uma vez que o restaurante não serve almoço,  só o bar serve sandes e tostas,  e os restaurantes mais próximos encontram-se a cerca de 20 Km. A hipótese de meia pensão (PA e Jantar)  tem o valor de 25€ e não inclui bebidas. A
"
164,"Qualidade Vila Galé, pessoal muito atencioso, competente e simpático. Excelente para descansar quer de verão quer de inverno. Para quem tem filhos existe muito espaco e actividades diversas. Para os adutltos tambem existem varias actividades na Herdade. A comida é excelente, os quartos são espaçosos e têm todas as comodidades e estão impecavelmente limpos
"
165,"um fim de semana muito agradável, em perfeita comunhão com o campo. Um pequeno almoço bastante variado. tem muitas actividades, desde a visita a adega a passeios pela herdade, adoramos o spa e tem planos para as crianças
"
166,"Calmo para descansar e passar bons momentos de lazer quer em negócio,  em família ou numa estadia romântica, tendo como ofertas as piscinas interior e exterior, spa ou até a visitar a adega e quinta pedagógica.
"
167,"A estadia em si não foi nada de especial. Os quartos deviam ser remodelados, se bem que tentam manter o estilo de resort das Caraíbas..... um espaço muito agradável, e sossegado onde as crianças podem andar á vontade.  Á piscina do clube de saúde, sendo que não podemos ir dos quartos equipados para piscina as infra-estruturas para mudarmos de roupa deviam ser muito melhores.  O restaurante do hotel o buffet era bom, a escolha pela carta não foi de todo uma boa opção...... Salvou a estadia o staff, pela simpatia. A Daniela que fez as maravilhas dos mais novos com os seus animais. Muito obrigado a ela..
"
168,"Bom compromisso para descansar da vida da cidade. Aconselha-se levar toca e chinelos se pretende ir para piscine coberta. Meia pensão a bom preço tendo em conta variedade e qualidade. Funcionários muito simpaticos.
"
169,"Local perfeito para quem gosta de turismo rural e descanso onde se pode usufruir de paisagens lindas, onde as crianças e os adultos podem observar alguns animais de quinta bem como Lamas e outros mais. Tem também muitas atividades como andar de moto quatro ou de cavalo. Certamente um local para voltar a visitar.
"
170,"O local ideal para passar um fim-de-semana prolongado relaxado, com boa comida, boa estadia e excelente serviço na companhia da família e/ou de amigos! Excelente! Superou as minhas expectativas a todos os níveis. Local com atividades para pequenos e graúdos.
"
171,"Local muito agradavel , bem recebidos pelois funcionarios muita simpatia, quartos com esoaco e muito limpos, pequeno almoco com muita variadade de excelente qualidade, pontos de lazer com muita escolha.
"
172,"Um fim de semana em família espetacular em família. Várias opções de actividades.  A visita guiada à adega também muito bom. Staff em geral extremamente simpático. Optamos por meia pensão que resultou muito bom.Aconselho vivamente.
"
173,"Adorei tudo - espaço, pessoal, comida. É uma óptima escolha para quem procura estar de férias/fim-de-semana sem ter de pegar no carro. O meu filho de 4 anos adorou dar de comer aos animais, montar o burro, o parque e mesmo a piscina interior (pena estar um pouco fria de mais). A comida é também fenomenal, focando-se em pratos locais. Recomendo!
"
174,"Decidimos ir a este hotel devido à possível interacção dos animais com as crianças. Apesar do tempo frio, acabamos por ficar neste hotel e conseguimos utilizar a piscina. O staff é simpático e atencioso. Parabéns.
"
175,"Adoramos tudo como sempre. A única coisa a salientar e deveras negativo, foi o facto da lareira da sala de jantar ter sido mandada acender não estando na sua plena função, mandando o fumo todo para dentro da sala tornando se o jantar muito desagradável. Vi muitas crianças e algumas grávidas a jantar na mesma sala, inadmissível!!!!  Essa situação terá de ser retificada com alguma brevidade!   Cumprimentos
"
176,"Um fim de semana relaxante e desta vez em vez de ficar num dos quartos, ficamos numa moradia. Se nos quartos já é bom, na moradia foi bem melhor, quer pela imensidão do espaço, quer pela qualidade da habitação (só não acendemos a lareira). Quanto ao SPA, continua disponível e agradável. Quanto à alimentação, melhorou face ás últimas vezes. Já os passeios individuais ou em grupo continuam muito agradáveis.
"
177,"Para quem quer disfrutar do campo e da natureza deve apostar numa ida ao Vila Galé Clube de Campo.  Ideal para a família e grupo de amigos. Excelente para recuperar as energias para os desafios do dia a dia.
"
178,"Hotel bastante agradável, esplêndido para famílias com crianças, os animais expostos são uma ideia muiyo boa, assim as crianças da cidade ficam a conhecer um pouco do mundo rural . Pessoal muito simpático, serviço e alimentação muito boa. esperamos voltar.
"
179,"Um local excelente para descansar e aliviar o stress da agitação diária, funcionários muito atenciosos principalmente na receção, oferta de actividades de interação com os animais (ponei, cavalos, lamas, burro, porcos, ovelhas e cabras) um ponto muito atrativo para as crianças. Gosto sempre de voltar.
"
180,"O package de Réveillon muito bom, com um jantar e ceia muito bem servidos. Pessoal muito simpático muito atento e que trabalha muito bem em equipa. O alojamento é espaçoso limpo e confortável . As aéreas de lazer são várias o que permite passar uns dias muito agradáveis. Recomendo vivamente uma estadia neste hotel.
"
181,"Como sempre os Hoteis Vila galé são excelente escolha para viajar e ficar comodamente alojado! Funcionários extraordinariamente simpáticos sempre disponíveis ajudar o cliente.  Refeições maravilhosas hotel super espaçoso,vistas deslumbrantes! A voltar em breve!
"
182,"Local tranquilo junto da natureza. Perfeito para casais ou familias com criancas. Varias actividades pensadas nesse contexto. Comida de boa qualidade.  Disponibilidade de ginasio e piscinas interior e exterior.
"
183,"Uma estada relaxante e agradável ideal para desligar e repousar! É um lugar ideal para esquecer o quotidiano!O pessoal é muito simpático e acolhedor , o sítio é muito bonito sobretudo se se chegar durante o dia....
"
184,"Gostei de tudo. Nada podia ser melhor do que foi, desde o ambiente entre os funcionários, o Sr. Director e os clientes, a limpeza, a comodidade e simplicidade, a alta qualidade das refeições, a atenção de cada funcionário que parecia estar ali só para cada um/a. Por fim, o facto daquela unidade hoteleira ter como prioridade as crianças, fez-me lembrar como foi importante para mim viajar com os meus pais, quando era pequena, o que me tornou uma adepta de viagens e de ficar em hotéis de boa qualidade. Desejo a todos/as um Feliz Ano 2018 com os maiores êxitos. Grata por tudo.
"
185,"Um local excelente para miniférias de descanso e natureza: boas infraestruturas, serviço atencioso, oferta adequada de atividades de interior e ao ar livre e, também, para as crianças. Há, ainda, espaço para melhorar - não conseguimos programar um passeio a cavalo porque nos pareceu que não há confiança suficiente no treino com os cavalos da propriedade. Mas, em síntese, valeu bem a pena, a relação qualidade/preço é claramente elevada.
"
186,"Um dos sítios mais maravilhosos do pais, ótimo sítio para descansar, e para aproveitar a natureza, calma é sem dúvida o seu melhor requisito, um espaço muito agradável com vida animal que anima qualquer um, o spa é magnífico é ver o pôr do sol na piscina é delicioso. Por fim deixo uma nota de magnífico ao restaurante do espaço que é simplesmente delicioso. Parabéns ao chefe pelas suas iguarias alentejanas. Sempre que possível vou visitar. Dado que adoro.
"
187,"Gostei muito de aí ficar alojada. Foi um fim de semana prolongado muito calmo. Os empregados, desde os da receção até aos do restaurante foram, sempre, muito solícitos e amavéis. A comida estava boa e a variedade ao pequenio almoço é extensa.
"
188,"Esqueça tudo o que acha sobre hotéis, quando vier para esta unidade. A sua concepção,em banda e em piso térreo, a ausência de elevadores, o pátio central e toda a decoração, levar-lo-à para uma vivência familiar e humanizada! Dos colaboradores, nem dá por eles. São discretos e eficazes. O Director desta unidade é de uma simpatia desarmante e um todo o terreno, Ele trabalha em todos os lugares, um carregador de piano! Deixe que a sua vista se esprai-e encosta abaixo, sobre os vinhedos e pomares e verá que relaxa profundamente. Ali o silencio impera!  Deixe-se levar pela gastronomia, vinhos, conservas e  azeites, ali produzidos. Passei-e pela herdade e usufrua da beleza do campo Alentejano. Mas não fica isolado do mundo. As redes móveis ou a Internet estão bem presentes. Aqui o
"
189,"Gostei bastante. Tive pena de não conseguir andar a cavalo...espero conseguir para a próxima. Espaço agradável para descansar e passar um fim de semana com a família. Espero voltar e desfrutar ainda mais.
"
190,"Zona muito bonita e a envolvente da propriedade também. Várias áreas de lazer e tudo parece bem organizado e planeado. Ideal para famílias e crianças. Há muita oferta de actividades.   Quarto espaçoso mas de mobiliário muito usado e gasto pelo tempo (manchas de água, tinta estalada, muito antiquado) O mesmo se pode dizer dos balneários da piscina.   Tudo muito limpo.   Staff extraordinariamente simpático.  Realçamos o atendimento do empregado do restaurante que foi de uma simpatia genuína e útil nos conselhos.   Jantar bem servido. Aconselho o ensopado de borrego e a farinheira com laranja.  Um toque de menos bom tom: a meio do jantar, um homem passeia-se pela sala de jantar a falar alto ao telefone, numa postura típica de exibicionismo, tão característico de gente “pequena” que
"
191,"Hotel com classificação de 4 estrelas que me fez pagar 6€ por ""alugar"" uns chinelos, sim alugar! Não foi comprar ou foi uma coação! Lamentavelmente aconteceu, nunca antes tinhas visto! De resto os quartos precisam de muitas obras!!!!
"
192,"Bom para alguns dias de descanso com a família, principalmente com crianças. Possibilidade de fazer passeios pela herdade, observar os animais, os pomares, a vinha, etc. As instalações são agradáveis e os colaboradores simpáticos. No restaurante podemos apreciar  alguns pratos típicos  da região. Local onde certamente vou voltar.
"
193,"Paz e tranquilidade são as palavras para definirem o que vai encontrar..  Uma simbiose entre a natureza e hotelaria.. E uma quinta com animais, pomares, vinhas..  Paisagens planas..  Com o horizonte lá longe.. Típicas do Alentejo.. Recomendo..  E quero voltar a repetir.. O staff impecável muito simpáticos e atenciosos.. Do início ao fim.. Continuem com vosso bom trabalho..estão de parabéns.
"
194,"Instalações impecavelmente limpas, quartos acolhedores. O pequeno almoço é muito variado e oferece algumas iguarias caseiras. O staff é muito atencioso e agradou-nos particularmente a disponibilidade do Diretor que estava a receber os hóspedes no bar, oferecendo uma prova dos vinhos da herdade. Piscina interior fantástica, pena que nem todos os hóspedes cumpram com as regras de utilização deste espaço, tornando a convivência com outras pessoas menos agradável. Jardins e quinta impecavelmente cuidados que convidam a um passeio. Variedade de oferta de atividades de lazer paralelas.
"
195,"Hotel muito agradável com possibilidade de efectuar variadas actividades para toda a família. Funcionários 5 estrelas! Comida boa! Paisagem alentejana lindíssima! Local muito bonito e tranquilo! Adorámos!
"
196,"Os dois grandes amigos da minha filha! Encheram-lhe o coração de alegria! Ficámos maravilhados com o atendimento, simpatia, profissionalismo de toda esta maravilhosa equipa que dá a “cara” aos hóspedes do hotel! Foi realmente um fim-de-semana maravilhoso e encantador! Obrigado ao Luís, ao Carlos, a Maria, ao Hugo, ao Goncalo e a toda a equipa do Hotel Vila Gale Clube de Campo!  É sem dúvida o paraíso no Alentejo!!
"
197,"O hotel situa-se numa vasta área onde para além do alojamento o hóspede tem ao seu dispor um leque de vastas actividades para fazer, ao ar livre e para todas as idades.  As condições dos quartos e serviços são excelentes e o atendimento sem procedentes. A simpatia e atenção de toda a equipa é fantástica.
"
198,"Hotel calmo com boas instalações. O campo e os animais fazem as honras da casa. Um bom espaço para famílias e amigos. Todas uma oferta de atividades a desenvolver ao ar livre. A natureza é rainha. Penso apenas que poderia ser melhor o bufete da noite. Mas o resto tudo cinco estrelas.
"
199,"Todo o hotel era muito bom, espaço muito agradável para passeios ao ar livre, as crianças adoraram os animais. Adoramos o passeio na charrete para começar a herdade. Como sempre um excelente pequeno almoço.
"
200,"Este hotel situa-se numa herdade e está rodeado de olivais e vinhas. A paisagem e o silêncio são óptimos   para descansar e aliviar o stress. Bom restaurante com pratos tipicos de qualidade. Piscina interior, jacuzzi e banho turco no spa. Tem também uma espécie de quinta pedagógica com um burro, um pônei, lamas, etc.
"
201,"Excelente. os colaboradores de uma simpatia excelente. Um hotel diferente dos outros . Muito muito pra sair no meio urbano . aconselho a todos uma estadia neste  hotel  . Parabéns . para quem tem criança  então  e
"
202,"Um hotel de eleição, com uma localização excelente e com um staff acima da média no que diz respeito ao profissionalismo, dedicação e simpatia. O Sr. Hugo da restauração é sem dúvida alguém que merece ser conhecido e apreciado por todas as qualidades profissionais e humanas. Uma nota para a cozinha de excelência. Não só o buffet com uma qualidade acima da média, como a carta que tem pratos divinais, como a sopa de cação ou as bochechas de porco preto que são de comer e chorar por mais. Claro, aliados a um vinho top, como o Santa Vitória, quer seja branco ou tinto. Em suma, um fim de semana, por todos os motivos, a repetir.
"
203,"do meu ponto de vista só têm de melhorar os acessos ,que são um problema da autarquia .Julgo que com alguma pressão por parte do hotel é possível melhorar esse ponto por forma a facilitar o acesso a este verdadeiro Oásis no Alentejo .É de salientar  simpatia do dos empregados que fazem com que nos sintamos muito á vontade durante a estadia
"
204,"O hotel vila gale do campo é um sítio singular, ideal para descansar e sair da rotina. A proximidade com os animais e o campo cria uma experiência única, assim como a simpatia e a atenção de todos os colaboradores, fundamental para uma boa estadia. Recomendaria a qualquer pessoa e com certeza será uma experiência a repetir.
"
205,"Aconselho, sem dúvida, um espaço muito agradável! Para além da bela paisagem, existe diversidade de atividades e um atendimento cinco estrelas!!!  O lugar ideal para descontrair e esquecer o stress do dia a dia. Voltarei, com certeza!!!!
"
206,"A localização do hotel é excelente, muito tranquilo para quem quer descansar e caminhar pelo campo. O quarto era muito bom; o pequeno-almoço excelente. Os funcionários muito simpáticos e diligentes, bons profissionais. Uma nota para melhorar as indicações da localização do hotel.
"
207,"excelente espaço para um fim de semana com a familia com crianças tem uma serie de actividades para crianças, interaçao com os animais da herdade ,passeios de charrete etc. Faltou-nos fazer o passeio de balao, iremos voltar concerteza.
"
208,"ideal para fim de semana de diversão das crianças e relaxamento dos pais. as atividades organizadas são muito boas. o espaço está muito bom para passear e ""estar""... Gostamos muito do baloiço de 3 lugares!
"
