,Avaliações
208,"Impressionante o atendimento dos funcionários deste hotel. Logo na chegada voce recebe uma aula sobre Évora, seus principais pontos turísticos e as atrações que estão acontecendo na cidade, como tambem indicações de restaurantes e bares. As acomodações são amplas e muito bem cuidadas, a garagem é um diferencial tambem numa cidade pequena. O café da manhã é excelente e farto. Recomendo sem medo de errar.
"
209,"Fiquei encantado com o atendimento deste hotel logo na chegada. Duas recepcionistas estavam atendendo a clientes e uma terceira estava indo embora pois era final do seu turno. Para eu e minha esposa não ficarmos esperando ela voltou para nos atender e mostrar os quartos com a maior boa vontade.  Além disso eles dão toda a informação sobre a cidade, seus pontos turísticos e tem até uma lista de restaurantes recomendados e por que. O hotel fica muito bem localizado e tem uma suite maravilhosa (no. 4). Apenas o café da manhã poderia ter um pouco mais de variedade. Parabéns a todo o pessoal do hotel.
"
210,"A Albergaria esta bem localizada (10 minutos andando p as principais atracões), quartos bem limpos, confortáveis e com a recepção bem atenciosa. Café da manha bem servido! Possui estacionamento gratuito!
"
211,"Fiquei encantada com a Albergaria do Calvário logo na recepção. Os atendentes são muito atenciosos, e nos recebem com toda explicação sobre o hotel e a cidade. Eles dão um livrinho artesanal que explica a história de Évora e destaca os melhores passeios. Os quartos são enormes e charmosos. Tem aquecedor até no banheiro, o que fez diferença pois estava muito frio. O café da manhã é excelente, com produtos regionais, e muitos orgânicos. A localização do hotel é outro destaque, pois fica dentro das muralhas, perto de tudo. E tem estacionamento no local. Uma das melhores hospedagens que já experimentei, não no sentido de luxo, mas de aconchego, cuidado e charme. Vale muito a pena se hospedar na Albergaria do Calvário. Pretendo voltar a Évora e a este hotel.
"
212,"Foi a nossa segunda estadia na Albergaria do Calvário. E, pela segunda vez, saímos de lá encantados. Não é uma pousada luxuosa - nem estávamos nós, aliás, à procura de luxo. Bom hotel é aquele capaz de proporcionar um ambiente agradável, boa localização, boa qualidade de sono, conforto  e bom atendimento. E tudo isso esta adorável Albergaria oferece na medida certa. A decoração, de extremo bom gosto, convida o hóspede a sentar-se numa das salas, e por ali ficar. O pátio, suas plantas e mesinhas - onde se pode beber e provar bons frios, queijos e vinhos da região - são outra atração. Situado no centro histórico de Évora, dentro da muralha, vai-se dali a pé aos principais pontos de interesse turístico. Estacionamento coberto para o automóvel. Um ótimo café da manhã. Voltando a
"
213,"Vou começar pelo café da manhã. Produtos regionais e orgânicos, frescos e deliciosos. A reciptividade , atenção e disposição das pessoas é notável.  A localização é excelente pois logo se entra na parte murada da cidade e se chega ao hotel, sem ter de guiar pelas estreitas ruas da cidade. Foi uma agradável surpresa ficar neste hotel charmoso e acolhedor.
"
214,"Apesar de não ser um hotel bonito e que chame a atenção de início, é na calorosa recepção e cortesia de seus funcionários e nos mimos e qualidades do café da manhã que acaba ficando na memória e com vontade de ficar mais ou retornar em breve. O Hotel fica em fácil acesso logo após adentrar a murada da bonita cidade de Évora. Pode-se caminhar por toda a cidade calmamente a partir do hotel e visitar todos os principais pontos turísticos em agradáveis caminhadas. A recepção ao hóspede é muito especial. Todos os funcionários são muito atenciosos, cordiais ( em especial Soraia e Hugo) e eficientes. Você se sente visitando antigos amigos. Servem sucos, chás, água logo à chegada. Enquanto se faz o check-in com explicações detalhadas sobre a cidade com todas as dicas de passeios e
"
215,"Hotel com o Staff mais simpático que encontrei, são extremamente afáveis, disponíveis, com um excelente conhecimento da zona, tanto a nível de restaurantes como de actividades disponíveis. Está muito bem localizado e possui parqueamento. Relativamente ao quarto era muito acolhedor e confortável e com um toque típico da região. O pequeno-almoço é excelente e muito bem servido, tendo sido feita uma aposta nos produtos regionais que não poderia ser uma aposta mais acertada a meu ver. Aconselho uma visita em qualquer ocasião.
"
216,"Hotel muito simpático, boa localização, serviço muito acima do esperado. Quartos muito confortáveis, café ótimo. Pessoal muitíssimo simpático e sempre pronto para ajudar com orientações e indicações de restaurantes e orientações de locais interessantes para visita.
"
217,"O hotel é realmente muito bom, o atendimento é muito profissional e atencioso. Fazem todo o possível para agradar e ajudar os hóspedes. Possui estacionamento, fica muito bem localizado, os quartos são confortáveis, a internet funciona em todo o hotel, enfim... Não existe nenhum tipo de reclamação.
"
218,"A educação, a presteza e a gentileza de seus colaboradores é digna de elogios, menção honrosa e propaganda. Neste quesito está muito acima da quase totalidade dos hotéis europeus. Breakfast muito bom, variado, e sua marca registrada: pães e confeitaria do próprio hotel.  Vale a pena conhecer Évora e nele hospedar-se.
"
219,"Fomos recebidos com simpatia e amabilidade e ao relatarmos que o GPS em nosso carro, estava com defeito, imediatamente o funcionário nos ajudou a resolver o problema.  Nos ofereceram chá e nos deram dicas do que deveríamos conhecer na cidade e fizeram reserva no restaurante que escolhemos para jantar. Nosso quarto era lindo e realmente confortável e tudo no hotel refletia bom gosto e atenção nos mínimos detalhes.  O hotel é muito bem situado. O café da manhã foi simplesmente, maravilhoso. Os funcionários são gentis e atenciosos, o hotel é lindo, a cama acolhedora, só me restou lamentar  a hora da partida! Excelente custo benefício!
"
220,"A primeira vista pode parecer um Hotel simples, mas ao chegar na recepção este conceito já muda. Estive pela primeira vez neste Hotel em fevereiro de 2013 e me senti mais que epecial. O atendimento prestado pela equipe da recepção é fora do normal, as explicações turísticas, dicas de restaurantes e a preocupação em servir. Bem localizado, a poucos metros das principais atrações, lojas e restaurantes. Possui estacionamento. Os quartos são excelentes, amplos e bem decorados. O café da manhã é espetacular, buffet com produtos naturais, bolos caseiros,  frutas, cereais, yogurt , sucos e uma variedade de pães, alem de tudo isso, ainda oferecem um cardápio com as opções quentes. É super completo e impossível comer pouco..Me senti tão bem que retornei em março e pude constatar que o
"
221,"Sendo esta a minha primeira visita à Albergaria do Calvário, pude confirmar a razão pela qual a maioria dos comentários registados neste site enaltece a simpatia e disponibilidade dos funcionários do hotel. Desde o momento da nossa chegada, até à partida, todos os funcionários do hotel com os quais me cruzei se mostraram disponiveis para falar comigo, sempre com uma atítude simpática. À chegada, a Rute e a Carolina encarregaram-se de nos prestar todas as informações que pretendiamos, quer sobre a cidade, quer sobre a região. O meu quarto era espaçoso e confortável. Quanto ao pequeno-almoço, é bastante variado, à base de produtos regionais de qualidade, satisfazendo os diferentes gostos. Este hotel acolhedor, com uma localização central, merece o meu apreço e recomendação.
"
222,"A pousada é linda, charmosa, bem localizada, e os funcionários são indescritíveis de tão bons. Se antecipam às suas necessidades, são seus guias turísticos, seus guardiões, enfim, extremamente atenciosos! Nota 1000!
"
223,"Adoramos nossa estadia. Os funcionários gentis e atenciosos. O quarto confortável e amplo. O espaço comum (o conjunto das salas de estar) é muito aconchegante. Café da manhã saudável, gostoso e servido com muita simpatia. As minas filhas pequenas se sentiram em casa.
"
224,"A Albergaria do Calvário é um lugar charmoso e aconchegante, onde não nos sentimos apenas hóspedes. Lá, fomos acolhidos com tanto carinho que nos sentimos completamente à vontade como se estivéssemos em nossa casa. Sem falar na receptividade e generosidade com que acolheram nossa sobrinha, embora ela não estivesse hospedada lá. Com certeza, voltando a Évora nos hospedaremos novamente na Pousada Albergaria do Calvário,que recomendamos sem medo de errar.
"
225,"Espetacular. Perfeito em todos os sentidos. Localização,atendimento,conforto e cafe da manha.  Tudo impecável.Os funcionários foram incansáveis. Desde a nossa chegada ate a nossa saída a atenção foi total. A preocupação com o bem estar do cliente é impressionante. Quarto lindo,decoração do hotel e limpeza,também impecáveis. Recomendarei e voltarei com certeza.
"
226,"Muito bem localizada  esta simpática pousada conquista pela simpatia e hospitalidade de seus funcionários. As instalaçõe são  confortáveis e o café da manhã  bem servido e com produtos regionais. Indico a todos os que pensam conhecer Evora e região.
"
227,"Adoramos a estadia, ambiente sofisticado, agradável e recepção e atendimento extraordinário. Fomos recepcionados pelo Hugo que nos ofereceu várias opções de atrações e restaurantes na cidade. Simplesmente maravilhoso!!
"
228,"Nossa estadia foi maravilhosa ! O staff eh MUITO simpático . Fomos recepcionados por Carolina , que nos apresentou o mapa da cidade , os pontos principais e nos indicou alguns restaurantes .  O ambiente da pousada nos fez sentir em casa . A noite o perfume da sopinha da Maria nos recebia logo na entrada . No café da manha , ou pequeno almoço , Soraia nos recebia com muita simpatia e alegria . Hugo foi de uma simpatia indescritível ! Recomendo totalmente !
"
229,"Já fiz muitos fins-de-semanaem Évora com a minha mulher ou em família, mas foi a primeira vezque ficámos na Albergaria do Calvário, pois a conclusão é que não será a última vez. No check-out derám-me um questionário de avaliação que terminea com pedido de comentário, sugestões para melhorias, pois ""Difícil"" foi a palavra que escrevi, pois foi perfeito o único senão foi mesmo o mau tempo.
"
230,"Uma atenção especial de louvar a todos os aspectos relacionados com a qualidade da oferta e atendimento ao cliente. Uso de produtos locais de grande qualidade e autorização para ter animais de estimação no quarto foram factores diferenciadores. Vou voltar...
"
231,"O Hotel eh uma delicia! Boas camas, quarto com aquecimento, a toalha de banho eh branquinha e enorme! Um cafe da manha MARAVILHOSO com muitos produtos orgânicos! A equipe do hotel eh uma simpatia! Nos deram toda atenção necessária sempre com um sorriso no rosto!
"
232,"O que mais chama atenção nesse hotel é o excelente atendimento! Logo ao chegar, fomos recebidos por uma simpática funcionária que nos convidou a entrar e sentar um pouco para ouvirmos explicações detalhadas sobre o que havia para se fazer em Évora, restaurantes, etc. Nos ofereceu também uma bebida (à nossa escolha) de boas-vindas. O quarto era muito bom, assim como o café da manhã.  A localização era excelente! Com certeza, se voltarmos a Évora, é onde nos hospedaremos!
"
233,"Hotel com ótima localização proximo dos melhores restaurantes, comércio e  pontos turísticos. Muito, mas muito confortável, com decorações rústicas bem românticas. O atendimento é perfeito com pessoas bonitas e sorrisos  demonstrando felicidade. Otimas indicações de restaurantes informadas pelos recepcionistas. Cafe da manhã impecável. Indico com toda honestidade possivel este hotel
"
234,"Local acolhedor, serviço, atendimento e acomodações excelentes. Não da vontade de sair do Hotel. Estamos nos sentindo em casa tamanho conforto e hospitalidade, super recomendado!! Perfeito, sem nenhuma crítica a fazer. A noite eles ficam preparando os bolos para o café da manha, o cheiro de bolo é indescritível.
"
235,"Ficamos duas noites em Évora e com certeza a Hospedagem na Albergaria fez a diferença. Staff extremamente simpático e muito bem informado, com dicas da cidade e locais a serem visitados. O café da manhã é magnífico, os quartos são aconchegantes e somente o tamanho do box que achamos muito apertado. Localização privilegiada: dentro da muralha, próximo a restaurantes e ao comércio. Certamente recomendamos !
"
236,"Do terminal rodoviário ao hotel, são apenas 10 minutos. Todos os funcionários são atenciosos, simpáticos e dão dicas sobre a cidade. O café da manhã é o melhor de tudo. Me senti em casa me hospedando neste hotel. Perfeito !!!
"
237,"Facil localizaçao e funcionarios muito atenciosos. O quarto poderia melhorar um pouco a decoraçao e o piso em lajotas vermelhas poderia ser trocado. Banheiro muito bom O toque de mestre é o café  da manha. De primeira qualidade
"
238,"Excelente localização, funcioñários muito atenciosos, quarto FANTÁSTICO !!! Café da manhã de qualidade e muita variedade !!Recomendo
"
239,"A Albergaria do Calvário funciona quase como um posto de turismo em Évora ! Com grande parte dos clientes estrangeiros, nós eramos os únicos lusitanos o que requer sempre muito mais da parte de quem está a prestar um serviço. Desde as Boas Vindas exemplares e divertidas do Guilherme até aos 100% de simpatia e profissionalismo de todas as pessoas (e não são poucos) que colaboram e fazem com que o serviço seja de 5 estrelas, a um Pequeno Almoço que não se encontra facilmente, com produtos biológicos, sumos de fruta frescos, sementes, tâmaras biológicas, a riqueza nos pequenos detalhes vão-nos surpreendendo. E é possível organizar tudo a partir daqui porque informação detalhada e bons contatos não faltam aqui. Localização perfeita e o espaço extremamente acolhedor e integrado a
"
240,"Trata-se de um pequeno hotel em Evora, gerenciamento pela proprietária, com equipa extremamente simpática . Café da manha delicioso, quartos imensos e bem decorados, e ainda me deram dicas ótimas de restaurantes e passeios em Evora. Imperdivel
"
241,"Essa foi a minha segunda estadia na Albergaria do Calvário e sei que não foi a última. Voltei porque, além da maravilhosa cidade de Évora, eu havia gostado muito do hotel, tendo feito uma ""review"" no Tripavisor na ocasião. Dois anos depois, voltei para uma estadia de 3 dias, e o que era ótimo tornou-se ainda melhor! Tenho que começar pelo staff, que foi super atencioso e gentil comigo, que dessa vez, era uma viajante solo. Fui acolhida com muito carinho por Hugo, Sara, Soraia, Dulce, Michelle, Nina e Peter. Eles constituem uma equipe muito afinada na arte de bem acolher. Fizeram de tudo e mais um pouco para que eu me sentisse bem na albergaria, deram sugestões excelentes onde comer uma boa comida  alentejana, lugares que eu ainda não conhecia, etc.  Sobre as instalações, elas
"
242,"Simplesmente perfeito. A localização, o recebimento e atendimento de TODOS, as indicações que o pessoal do lobby deu de restuarantes na cidade, os quartos e finalmente: o cafe da manha que simplesmente deve ser um dos melhores do mundo. Os donos, Peter e Nina, tem feito o trabalho espetacular. Vale cada centavo ficar aqui. E uma vez que voce vai embora, eles ainda te dão dicas de que outros lugares visitar na região antes do retorno pra casa. Não procure outro lugar em Evora. This is the place. Just do it.
"
243,"Ótima localização funcionários prestativos e gentis.Recomendo fortemente.
"
244,"O espaço é agradável, a localização conveniente e calma, as áreas comuns agradáveis. Mas acima de tudo, a simpatia do acolhimento, a atenção aos detalhes, a capacidade verdadeira e genuína de tratarem um cliente como se fizesse parte da família. Não é para agradar, não é forçado - é natural, genuíno, verdadeiro - a arte de bem receber.
"
245,"A estadia revelou-se uma agradável surpresa: local extremamente acolhedor, simpatia inigualável de todo o staff, boa localização (situado a 10 min a pé do centro da cidade), interessante decoração com um suave toque rústico , pequeno almoço absolutamente fabuloso com produtos caseiros e biológicos (bolos e sumos naturais divinais).  Não se espere grande uma luxúria em termos de acomodação mas sim simplicidade e funcionalismo.
"
246,"A albergaria é uma simpatia, começando pelas moças que nos recepcionam, as áreas comuns, os quartos, os mimos à venda, o café da manhã, etc. Local de altíssimo nível, não tem erro!
"
247,"Gostamos de tudo, estão de parabéns, foi uma estadia que ficará na nossa memória. Fomos muito bem recebidos. Tudo muito simple, mas moderno e funcional. Adoramos. O pequeno almoço é de se lhe tirar o chapéu!
"
248,"Estive com minha família apenas por uma noite, porém a recepção foi absolutamente perfeita. A proximidade das atrações aliado a presença de estacionamento próprio tornam mais fácil a exploração da cidade intramuros. A cordialidade acompanhados de um sincero interesse em auxiliar na viagem nos deixaram muito felizes. O café da manhã agradável recheado de produtos orgânicos também foi um diferencial agradável. Certamente voltaria a utilizar estes serviços.
"
249,"albergaria do Calvário fica num belo prédio antigo remodelado a partir de um antigo lagar. Com seu cal e amarelo externos, pátio charmoso e linteriorindamente mobiliado, é imediatamente atraente e acolhedor. Os quartos são amplos e claros e a cama foi incrivelmente confortável. O pequeno almoço foi um dos melhores buffets de produtos orgânicos que já vi, com ovos e bacon preparados na hora. Mas acima de tudo, e o serviço, sob o inspirada liderança de Peter and Nina, foi sem exceção alegre e prestativo, acolhedor e profissional. Muito raramente fiquei tão impressionado com um hotel. Altamente recomendado.
"
250,"Sendo um viajante quase compulsivo desde há muito que me habituei a ler as reviews do Tripadvisor quando planifico as minhas fugas (por mais curtas que sejam). No entanto nunca me senti motivado a escrever relativamente às unidades hoteleiras que vou conhecendo(e já foram bastantes em Portugal e no estrangeiro). Até hoje. Acabado este fim de semana na bela cidade de Évora não posso deixar passar a oportunidade para vos falar um pouco acerca da Albergaria (sim o A grande é de propósito) que nos acolheu na passada noite. Situada no espaço intramuros da cidade a unidade hoteleira resulta da recuperação de um lagar, largamente centenário decerto, dotado de todas as comodidades  que todos nós consideramos indispensáveis. É claro que tem garagem própria, e gratuita (o que dentro do
"
251,"A Albergaria é excelente. Como eramos um casal com uma filha de 8 anos deram-nos uma ""júnior suite"" (#1). De ""júnior"" não tinha nada: Muito espaçosa, cama enorme, mesa de refeições familiar, casa de banho grande e bem equipada, LCD enorme com os canais básicos nacionais e estrangeiros. Em todo o hotel à acesso wireless à internet gratuito, o que praticamente não tem custos para o hotel e dá sempre jeito aos clientes, pelo que continuo a não entender porque nem todos os hoteis têm... O pequeno-almoço é fantástico, tudo com produtos de agricultura biológica e muita fruta. Se houver alguma coisa que queiram e não esteja à vista, peçam. De certeza que o Americano simpático ou a Italiana atenciosa arranjam. Falta apenas uma piscina e talvez ginásio, mas como me explicaram, não há
"
252,"Recomendo vivamente este espaço. A perfeita combinação entre um ambiente rústico acolhedor, confortável e limpo com a simpatia do Sr Hugo e menina Rita que fazem tudo o possível para proporcionar uma estadia maravilhosa aos clientes. O pequeno almoço é simplesmente divinal (pão de azeitona com queijo fresco e doce de abóbora é qualquer coisa de fenomenal) com imensos produtos biológicos. Além disso ainda recomendam restaurantes maravilhosos como o ""quarta feira""... Certamente voltarei à Albergaria Calvário...
"
253,"A Albergaria do Calvário oferece uma hospedagem de altíssima qualidade. Um hotel muito aconchegante, de bom gosto, com quartos super confortáveis, de tamanho bem satisfatório, com TV LCD tela grande com canias a cabo, cama Queen Size confortável e com lençois imaculadamente brancos. Os banheiros em mármore são espaçosos.  Como o hotel não é grande (22 quartos), é bastante conveniente fazer reserva com alguma antecedência. O hotel é administrado pelos donos Nina e Peter, que são muito simpáticos e receptivos. Pedi a Nina uma recomendação de uma boa comida alentejana e fomos, por sua sugestão ao ""Luar de Janeiro"", onde comemos a mais saborosa refeição de nossa estadia em Portugal. Ah,, e o café da manhã é muito farto e saboroso, com um café orgânico muito bom para o gosto
"
254,"Estivemos nesta Albergaria e a experiência foi a melhor possível. Os proprietários são extremamente simpáticos, os quartos são grandes, simples e bonitos, os funcionários estão sempre atentos a todas as necessidades, antecipando-se por vezes às necessidades dos clientes, os nossos dois pequenos filhos sentiram-se em casa, o pequeno almoço muito bom - ah, aquele sumo de laranja...-, etc, etc... Mal possa, voltaremos! Eugénio Resende, Vila Nova de Gaia, Portugal
"
255,"Em Novembro, eu e o meu marido fizemos uma ""escapadinha"" até Évora. Iamos apenas por 3 noites e queriamos levar o nosso cachorrinho connosco. Após algumas pesquisas na internet, descobrimos a Albergaria do Calvário, que além de aceitar animais de estimação, nos pareceu aquilo que procuravamos: um ambiente agradável e calmo para uns dias tranquilos de descanso. Mas afinal, a Albergaria do Calvário é muito mais do que aquilo que estavamos à espera de encontrar e por isso, recomendamos! Com uma localização fantástica está a poucos minutos a pé das muitas atracções turistícas da cidade, e ao mesmo tempo, numa travessa sossegada.  Tem parque de estacionamento para os seus hóspedes o que nos liberta da preocupação com parquimetros ou se o carro está bem estacionado. O pessoal é
"
256,"Realmente tudo é muito recomendável: boa localização no centro antigo, estacionamento privativo embaixo do hotel (garagem), a poucos passos de todos os lugares do centro da cidade, boas recomendações de restaurantes, café da manhã muito bom, funcionários superamigosos e prestativos. Uma pequena coisa menor: se você gosta de dormir com a janela aberta E é sensível ao ruído, nosso quarto (# 17) é o mais próximo da rua, eu acho. . . mas isso é realmente a única coisa que posso mencionar.
"
257,"Este é um belo hotel boutique dentro das muralhas da cidade de Évora, com quartos encantadores, tranquilos e confortáveis com ar-condicionado, além de um serviço personalizado exemplar de cada membro da equipe. A gentileza, cortesia e disponibilidade dos funcionários é o melhor que já tivemos em qualquer lugar. Há uma linda área de jardim para jantar e relaxar, bem como um agradável lounge comum no interior. Existe uma garagem subterrânea apenas para o hotel. A localização é conveniente para todos os locais, a dez minutos a pé do centro. E a comida é magnífica. O café da manhã vai durar o dia todo até o jantar. O jantar está disponível no jardim do hotel no restaurante Quarta - Feira de alto nível, nas proximidades, um evento com vários pratos e uma variedade de pratos
"
258,"Atmosfera muito agradável em uma autêntica pousada / hotel. O átrio e a área do salão convidam ao descanso e descontracção. Um pátio para café, café da manhã e bebidas à noite. Equipe super atenciosa e acolhedora. Quarto espaçoso com tudo que você precisa.
"
259,"Um dos melhores hotéis em que já nos hospedamos na Europa, onde as palavras “boutique hotel” são muito adequadas. Tudo o que você pode ler no site deles é verdade. A equipe é incrivelmente amigável, gentil e prestativa; os espaços comuns e os quartos extremamente bem concebidos, ricos em detalhes bonitos e artísticos. Sentimo-nos “acariciados” com muitos pequenos detalhes: o copo de boas-vindas, a garrafa de água diária gratuita no quarto, o mapa personalizado da cidade, as sugestões de restaurantes e as experiências. Mas não espere nada formal: o ambiente é sempre descontraído e sorridente. Até jantar no pátio - com o restaurante Terza Feira, parceiro do hotel - foi uma experiência soberba mas despretensiosa e económica (uma relação qualidade / preço incrível!). Obrigado a Sira
"
260,"Hotel maravilhoso, funcionários simpáticos e muito prestativos, não poderia ter tido uma estadia melhor. Nos foi dado um upgrade de quarto que foi muito bem-vindo. Ótimo café da manhã para nos ver no nosso caminho. Uma visita muito curta, mas voltaremos.
"
261,"Simplesmente amamos este pequeno hotel aconchegante. . . . uma sensação de família tão autêntica. . . não posso falar o suficiente dos quartos, o serviço e café da manhã foi o melhor que já tive em qualquer lugar. . . a certa altura, pedi desculpas porque parecíamos incapazes de terminar toda a comida que eles colocaram na mesa. . . . os garçons não paravam de continuar, com sorrisos e muito carinho. . . . muito obrigado. . . esperamos visitar novamente. . . lugares como este tornam Portugal absolutamente mágico
"
262,"Nossa principal diretriz na avaliação de um hotel é o valor recebido pelo dinheiro gasto e, com base nisso, a Albergaria do Calv rio é excepcional em qualquer padrão. Você deve ter uma noção disso imediatamente ao visitar o site deles, e isso se traduz precisamente no nível de atenção que você recebe uma vez lá.  Começa no momento em que o anfitrião se senta com você, oferece uma taça de vinho e, em seguida, explica completamente as atrações e as opções de restaurantes. Embora sejamos muito bons no planejamento de viagens e viagens independentes, achamos suas recomendações muito úteis, em particular as descrições de restaurantes específicos.  Mas vai além de algumas recomendações faladas; a Albergaria tem apostilas impressas para ajudá-lo a tomar decisões e navegar no seu
"
263,"O nosso 1º em Portugal e que não poderia ter pedido para mais! Um dos hotéis mais especiais que já experimentei em toda a Europa. Os proprietários, Nina e Pedro pensou em tudo para tornar a sua estadia inesquecível até nos menores detalhes. Uma bebida e orientação boas-vindas à chegada por uma de suas equipe fabulosa. Os quartos são muito bonitos e espaçosos, bem como as casas de banho. Eles fornecem-lhe um folheto detalhado de seus restaurantes locais recomendados escolhidas ... tudo o que tentamos eram fabulosas. O seu pequeno bar está aberto 24/7 para uma bebida ou um copo sem pressa de vinho português surpreendente no encantador terraço. Vamos voltar!
"
264,"Bem, eu odeio a soar como todos, mas este lugar foi apenas o melhor. Onde posso começar? Foi muito fácil de se chegar, apenas dentro de um dos portões para a cidade. No carro depois de muito tempo unidade a partir do Algarve, deixe o carro no pátio e uma jovem mulher recebe-nos, como é a nossa chave para que eles podem estacionar o carro na garagem por baixo. Ela leva-nos ao salão, leva os nossos passaportes e dizer-nos para sentar e tomar uma bebida enquanto ela nos registos. Pedimos duas cervejas quando eu chegar para a minha carteira são informados de que eles são as nossas bebidas de boas-vindas.  O serviço nunca pára; é como um hotel de luxo, mas o nosso quarto enorme e bem decorados (superior) custa-nos 115 euros por noite. O pequeno-almoço é ótimo (suco de laranja fresco
"
265,"Ficamos no nosso caminho para o Algarve. Tivemos uma suite para 2 adultos e 2 crianças por 140 €.  O hotel é muito caloroso e acolhedor com um chill out lounge, pátio para bebidas ou pequeno-almoço, internet wifi em todo o hotel e um ambiente muito tranquilo. O serviço na recepção e o restaurante foi excelente e sempre ajudando com necessidades especiais de alimentos ou ajudar-lhe informações turísticas ou reservar um restaurante. Gostaríamos de voltar
"
266,"Reconheço o hotel é frequentemente a última coisa que considerar ao planejar umas férias no estrangeiro. Eu gosto de estar constantemente em meus pés e explorar e somente no hotel quando estou inconsciente. Mas este lugar era tão acolhedor, o pátio tão lindas, e a equipe tão adorável que eu encontrei-me passar muito tempo apenas para relaxar com um copo de vinho e desfrutar o seu concentrado gaspacho.  O pequeno-almoço também é fantástico. Não recomendamos o suficiente.
"
267,"íamos ficar na Pousada em Évora, mas mudou a nossa mente, e nós não desapontar. O serviço é talvez a melhor (para além de um hotel a Ellerman House na Cidade do Cabo ) que já experimentei em todas as nossas viagens pelo mundo. Os funcionários são simpáticos, mas pouco visíveis, eles realmente e que os homens realmente não pode fazer o suficiente para você, a partir do momento em que você entre no jardim do hotel. O nosso quarto era lindo, o local de temperatura e o ar condicionado muito calmo. É um hotel pequeno, mas extremamente confortáveis espaços públicos e um agradável bar de mo'!  Nada era demais restaurantes da reserva, reserva de excursões de vinho, e dando direções. Fomos tratados como especial e dado como ocupados, eles foram é que é um grande feito. Sim é verdade, que
"
268,"Muito bom hotel com muito bom quarto com cama fantástica e banheiro grande e moderno em uma rua tranquila, próxima do centro da cidade. A equipe é incrivelmente amigável. Decoração muito agradável e áreas muito consite em casa. O pequeno-almoço é fantástico com comida muito boa!
"
269,"Depois de uma longa viagem chegamos cansados e com fome, de modo a satisfazer pelos funcionários simpáticos, têm o nosso carro estacionado para nós no estacionamento e ser servido uma boa chávena de chá (eu sou inglês e foi 4h!) ... delícia! Nós nos sentamos no pátio ajardinado e Alex explicou a área para nós e recomendou alguns bons lugares para comer. Ela então continuei a fazer reservas para jantar, portanto não terá de fazer nada. O nosso quarto era do tamanho médio, limpo e muito confortável. O Pequeno-almoço para mim foi um local com muitas opções de escolha, parte superior qualidade de produtos, principalmente orgânicos e locais. Nós apreciamos home o hotel foi tanta que alterámos a nossa rota para ficar mais uma noite na semana seguinte. Mal posso esperar.
"
270,"Albergaria do Calvario são como que é agora chamado ADC é um dos melhores hotéis em que eu já tive o prazer de se hospedar no Desde o primeiro momento que contacte o hotel, você percebe que você tropeçou em um lugar muito Especial. Eles não desconto nos quartos. Por isso, o preço que você vê em um site é o mesmo que no hotel - Eles fazem no entanto actualização, se ela está disponível ( Você tem que pedir) - (Ver Rick Steves ) A equipe é tão maravilhoso, os quartos são surpreendentes e, em seguida, há o buffet de pequeno-almoço - todos os alimentos locais, orgânicos e muito saborosa. Eles têm toda a corrida, bem como alguns pratos que mudam diariamente. Este hotel foi um dos destaques durante nossa viagem a Portugal
"
271,"Este hotel foi paraíso para mim. A equipe é muito acolhedora e prestativa. A área pública é agradável, aberto, lindamente decorados e tinha a sensação do Caribe. A comida é inacreditável. Eles utilizam produtos orgânicos e tudo é delicioso e bem preparado. Fui recebido com um grande pitcherful de gelo exótico chá caseiro. Café-da-manhã são uma festa. O meu quarto era modesto, mas eu fiz uma última hora reserva e tudo mais no hotel mais do que foi feita para isso.
"
272,"Nós ficamos na Albergaria do Calvario ( também conhecido como o ADC) por recomendação de amigos e ficamos muito satisfeitos. O hotel está contido no seu próprio composto, em torno de um pátio cheio com mesas e cadeiras.  O hotel oferece estacionamento subterrâneo e foi muito seguro. O nosso quarto aberto à direita para o courtyard, mas não havia problema de ruído. O quarto em si era enorme! Na verdade, tivemos uma área de estar, pequena cozinha, banheiro e quarto separado. Foi bom ter algum espaço para se espalhar e fazer uma chávena de chá no quarto.  Eu acho que uma das coisas m favoritos sobre a nossa estadia foi o brunch encantador. Eles chamam este brunch com tudo incluído um trato-almoço que significa ""pequeno almoço"".  Existe uma variedade incrível de queijos, carnes
"
273,"Esta é uma ótima escolha em Évora, que é uma cidade agradável para visitar. Há passeios agradáveis do dia fazendo valer a pena de passar pelo menos 2 noites no hotel. Os Quartos são espaçosos e bem decorados e a equipe é extremamente flexível e sair de seu caminho para ajudar com sugestões da cidade, a área circundante e jantar no regime dos muitos restaurantes da cidade. O Pequeno-almoço é das vantagens com ingredientes frescos e ótimo café. Você não pode ir mal em este hotel verdadeiramente delicioso.
"
274,"Nós estávamos comemorando o nosso 25º aniversário e recebeu um quarto de categ. superior. Localização Encantadora, serviço perfeito e pequeno-almoço incrível. Tudo locais e frescos. Michele na recepção foi excelente. Tinha vinho e queijo no pátio - excelente, com excelente serviço. Recomendo.
"
