,Avaliações
70,"A equipe fantástica! Quando chegamos, recebeu-nos com guarda-sóis ajudando carying os sacos, nos guiou por todo o estabelecimento e sempre útil. Um dos dias eu recebi um telefonema do recepcionista perguntando se eu precisava de um livro de restaurante na cidade ou um pequeno-almoço mais cedo para o dia seguinte (e nós!).  Também, o proprietário recebeu-nos como ela foi outro membro da equipe, com essa simpatia e como foi a semana dos namorados, fomos presenteados com um grande bolo de chocolate com creme de gelo. Esta foi a melhor equipe que já vi, de longe.  Falar sobre o próprio estabelecimento, é enorme, com um monte de laranjeiras, onde os carros no parque e suas laranjas são utilizados para fazer um grande sumo de laranja para o pequeno-almoço. Como é longe da cidade, que
"
71,"Um excelente Se você estiver procurando a experiência da paisagem tranquila. Fomos recebidos por Sara a anfitriã amigável. Esta propriedade maravilhosa 5-6 quartos/suites com vista para os pomares de laranja. É muito bem conservado e serve snacks deliciosos se u r não até a 10 minutos a drive para almoço/jantar com o Évora encantadora cidade. Os quartos têm tectos altos e uma vista encantadora. A visita deste lado de Portugal.
"
72,"Imani é uma jóia, um lugar escondido alternativo mas perfeito para fugir. Belas paisagens, belas reformas, mobiliário e apenas o melhor clima. Realmente uma fuga.  Desde a nossa visita, meu marido e agora me foram desesperados para voltar. Os proprietários são fabulosas, o suco de laranja por perto.  Vá, vá, vá. Nós não poderia recomendar Imani qualquer mais altamente.
"
73,"Nós realmente apreciamos a nossa estadia em Imani. A partir do momento da partida até ao de chegada, eles realmente fazer de tudo para que você se sinta bem-vindo e em casa. Sarah fez um trabalho fantástico. Tínhamos um quarto de maravilhoso (3), o pequeno-almoço é excelente e a localização é fantástica! Se você pretende visitar Évora e região permanecer aqui, foi um prazer.
"
74,"Um lugar onde você pode ver um céu escuro à noite, sem ninguém e nada incomodar. Excelente localização rural, quarto grande, limpo e bonito. Serviço e proprietário foram excelentes. Uma experiência a repetir. da i Personaly (porque tenho alguns antecedentes sobre este tópico) a piscina era muito alcalina.  Havia algo que eu amei, os chamados ""honesto bar"" política: Ótimo serviço e impacto.
"
75,"Imani Country House muito tranquila e fica localizado em uma grande, bonita propriedade coberta com árvores de fruto, carvalhos, oliveiras, etc. apenas fora da pequena vila de Guadalupe, perto Évora. Para chegar à minha casa, você terá que deixar a estrada de asfalto, então você pode ter alguma dificuldade para encontrar a localização, mas você deve ser bom utilizando as coordenadas de GPS Imani está localizado em uma pequena colina de onde se tem uma bela vista da cidade de Évora, que fica a cerca de 20 minutos de distância de carro. Situado perto da propriedade se encontram dois sítios megalíticos antigas importantes monumentos pré-históricos, certamente vale uma visita!  Na chegada, fomos recebidos pela Sara sempre simpática e prestativa, levando-nos toda a casa para um curto
"
76,"É um belo e tranquilo lugar em um cenário natural maravilhoso. O serviço é muito bom, os quartos são limpos e a piscina é em um belo cenário. A antiga fazenda tem sido muito bem ajustado para exigência de hotel moderno. O pequeno-almoço era bom e os quartos limpos e bem cigarro pelos. Ótimo lugar para descansar!
"
77,"Tivemos um maravilhoso par de noites de estadia no Imani Country House em Évora - fabuloso decoração, produtos de banho Hermes, boas-vindas calorosas, jardins paisagísticos e madeira bocas no nosso quarto. Sarah que cumprimentou-nos à chegada nos fizeram sentir muito bem-vindo ao longo da nossa estadia, ela foi atenciosa e prestativa e a música e a atmosfera era perfeito para relaxar. As obras de arte e objectos recolhidos em torno da propriedade pelos proprietários são elegantes e o lugar todo tem uma agradável sensação de boutique. Tivemos uma suíte, que era luz, grande e adorável e apreciamos a paz e tranquilidade, com todas as comodidades de Évora muito curta distância de carro.
"
78,"Belos jardins, com uma arquitectura interessante sala, cama confortável e o melhor de todos, Sarah, o gerente que estava disponível 24 horas por dia com um grande sorriso, sempre pronto para fazer uma recomendação ou uma reserva ou apenas dizer-lhe sobre a área e o que Portugal tem para oferecer. O café da manhã era bom (fruta, carnes frias, queijo, iogurte) mas estávamos lá durante a semana por isso não têm uma chance para comer jantar no Amani. Os megalitos ficam nas proximidades, assim como Évora. A nossa única sugestão é para as salas têm vasos de café, especialmente desde o pequeno-almoço não é servido até às 9:30 a.m. ! Afterall, os quartos têm um mini-bar abastecido com queijo e biscoitos.
"
79,"Excelente design interior, moderno e rústico. Duas piscinas para 7 suites é is excellent.. O natural envolve são muito rara no Alentejo. A equipe e os proprietários são muito profissional e agradável. Eu fiquei suite 1, enorme espaço, muito hi estanqueidade, boa cama e AC.
"
80,"Imani Country House é uma jóia, um canto inesperado do Paraíso na panela Portugal, muito perto da cidade mágica de Évora. Tudo em Imani é simplesmente ""perfeito"", a partir da bem-vindo (na recepção falam um muito bom inglês, coisa bastante invulgar em Portugal) para os quartos, onde cada detalhe é claramente o resultado de uma escolha precisa, accionada por um ""sabor tranqüilize' e sentido de beleza. Café-da-manhã e almoço são servidos em uma sala de estar, onde novamente, você pode respirar a tradição daquele lugar, que costumava ser um fram no passado. A única ""risco"", é que você vá lá para ficar um dia e uma noite, mas, em seguida, gostaria de passar o resto das férias lá!
"
