,Avaliações
82,"O Alentejo é por natureza uma região de gente simpática e acolhedora. Este hotel não deixa ficar mal a fama da região. Tem instalações muito boas e a simpatia dos funcionários idem. Apenas fiquei uma noite não tive oportunidade de usufruir do hotel na totalidade. O pequeno almoço era muito bom e a fazer valer as 4 estrelas do hotel. Tem wi-fi gratis em todo o hotel, mas como em muito hotéis, em algumas zonas do quarto não funciona. O a/c devia ser melhorado. Faz barulho e no verão deve fazer muita falta. A localização não é muito boa.
"
83,"É como se fosse uma segunda casa. Funcionários super simpáticos, amorosos e pacientes. Quarto enorme onde cabem 4 camas individuais! Piscinas ótimas, com um jardim logo ao lado para apanhar sol ou sombra! Comida caseira, boa e reconfortante. Foram umas férias muito boas para os adultos e as crianças.
"
84,"Ninguém ajuda a carregar as malas ao quarto Canteiros logo junto à entrada principal cheios de beatas e garrafas vazias Ar condicionado demasiado ruidoso As empregadas da recepção podem ser mais sorridentes
"
85,"Hotel recente, muito agradável, com quartos muitos razoáveis. A alimentação era bem confecionada, mas em pouca quantidade e variedade. O atendimento de uma forma geral era agradável, mas notava-se a escassez de funcionários, que na sua maioria tentavam ser o mais profissionais possível. Os funcionários mais prestáveis eram os que possuiam uma relação de contrato sazonal com o hotel, o que é de lamentar! Os restantes evitavam ser ""incomodados"".
"
86,"Para mim, foi uma surpresa agradável. Nunca imaginei que Beja tivesse um hotel moderno.  Restaurante com comida caseira e com bons preços. Funcionários muito simpáticos.  No entanto, o pequeno almoço era fraco, com pouca variedade. O colchão era de fraca qualidade. Mas recomendo.
"
87,"Nesta semana, estou hospedado mais a minha família no Beja Parque hotel, e parece que os funcionários afectos à restauração fogem das suas funções, ás refeições é preciso andar atrás deles, pois refugiam-se na cozinha, quando finalmente os encontramos e lhes pedimos alguma coisa que está em falta, simplesmente esquecem-se.  Ao pequeno almoço faltam coisa básicas como colheres e tigelas, ao almoço e ao jantar pedimos uma bebida  que surge já no fim da refeição. A comida quando termina já não é reposta, as soluções encontradas chegam tarde, e isto a uma hora do restaurante fechar. Os snacks são para esquecer, basta ter 2 pessoas à frente que o tempo de espera chega a ser  de 45 minutos. Todas estas demoras solucionavam-se facilmente com dispensadores de bebidas, incluído café e
"
88,"Não tem wi-fi nos quartos, o que é inadmissível num Hotel de 4 estrelas. O colchão é de fraca qualidade. Preço elevado para a qualidade do Hotel.  Pequeno-almoço com serviço rudimentar, embora com produtos caseiros.
"
89,"tive problemas com o ar condicionado e nada foi feito, passei um final de semana e falaram que para arrumar ,so na segunda feira absurdo, pequeno almoco razoavel super basico mas os garcaons super simpaticos.
"
90,"Relação qualidade preço excelente. O melhor que já visitei na região. Restaurante com preços acessíveis e serviço excelente. Pequeno almoço fenomenal. Hotel moderno, o que é dificil de encontrar no alentejo. Recomendo.
"
91,"O hotel está cansado. As toalhas são finas e duras. Tapetes gastos. Móveis e móveis superaram seu melhor. O buffet de café-da-manhã estava bem. A comida do restaurante era pobre. O serviço foi geralmente OK, mas não melhor. Com tantos hotéis encerrados por causa do COVID - 19 foi provavelmente a melhor opção em Beja.
"
92,"Ficar aqui pela segunda vez, para nós é conveniente como aqui para consultas hospitalares. O hotel é bom, mas está no meio de reforma e ampliação, por isso não é tranquilo ou pacífico, tendo dito que os funcionários são muito prestativos e atenciosos, classificou um hotel de 4 estrelas, mas eu pessoalmente o classificaria como 3 mais, os chuveiros são antiquados, as toalhas podem ser mais macias, a área da piscina e os jardins são agradáveis.
"
93,"Caiu sobre este hotel no caminho de volta para Faro e muito feliz que fomos. Um estabelecimento muito profissional, provavelmente usado para conferências de negócios, etc. No entanto excelente quarto, jardins encantadores com duas piscinas e sem dúvida o café-da-manhã mais delicioso que eu já tive no país. Tudo por aproximadamente 65 na altura do verão, vale a pena ver uma cidade de trabalho interior para
"
94,"Convenientemente Situado na extremidade do reboque este hotel, desde uma paragem de uma noite bem-vindo. Estávamos viajando com pessoas idosas com deficiência membros de família e este hotel não poderia ter sido mais acolhedor e útil. Nós apreciamos um jantar e serviço excelente no bar foi amigável, mas discreta. A única desvantagem foi que no quarto bem adaptado para deficientes, o wc não lave muito eficiente e a pia não tinha uma ficha. Caso contrário os quartos eram ótimos. Gostaria definitivamente estadia novamente na área.
"
95,"Moderno hotel localizado a uma curta distância do centro da cidade. Acesso à internet é oferecido no lobby. A equipe é amistosa.
"
