,Avaliações
79,"Adorei adorei adorei ... não me canso de dizer. Simpatia, simplicidade e qualidade. Ficamos so uma noite mas pelo que vimos sem duvida que vamos voltar. Decoração muito simples mas que nos faz sentir bem a poucos quilômetros de Monsaraz. Melhor sumo de laranja que ja provei ... muito bom pequeno-almoço com produtos da região. Voltaremos com certeza porque faltou aproveitar a piscina. Apesar do tempo nao ter ajudado foi muito bom ter aproveitado tudo o que conseguimos. Para sair da confusão da cidade 5* e o acordar com a natureza 5*
"
80,"A destacar a simpatia com que fomos recebidos, o pequeno almoço delicioso, a decoração dos quartos, a limpeza e a envolvente do alojamento. Local muito propicio ao descanso, óptimo para relaxar e fugir da confusão da cidade. A voltar sem dúvida.
"
81,"Acima de tudo, fomos muito bem recebidos pelos proprietários, que se mostraram sempre muito simpáticos e disponíveis. Com o charme próprio de um turismo rural, o local é muito agradável e ideal para relaxar e descansar. Destaco ainda o pequeno almoço, com produtos regionais e caseiros de muita qualidade. Um local a voltar concerteza.
"
82,"A 2 km do centro de Reguengos de Monsaraz, encontra-se esta pequena maravilha. Um espaço de paz construído com muito gosto - a decoração é, provavelmente, uma das mais bem conseguidas que vi. Ideal para quem quer desligar e simplesmente aproveitar o melhor do Alentejo. Preço-qualidade muito bom. Pequeno-almoço muito agradável. Simpatia em todos os momentos. Para um programa de dois dias, não esquecer Adega Ervideira, Herdade do Esporão, São Pedro do Corval (Patalim) e Monsaraz.
"
83,"Turismo rural muito perto de Reguengos de Monsaraz o que o torna o ponto de partida ideal para partir em descoberta desta Região vinícola de excelência. Acolhimento simpático, quarto bonito, funcional e muito agradável com Tv cabo e wifi. Pequeno almoço com produtos regionais de qualidade. Boa atmosfera para sair de passeio ou usufruir da piscina.
"
84,"O Outeiro do Barro é um excelente local para viver momentos de paz e descanso em pleno Alentejo! Com vinhas a perder de vista o onde só se ouvem os passarinhos e o vento a bater nas árvores (quando o há!)! As responsáveis pelo espaço são muito simpáticas e atenciosas! Local excelente para aliviar o stress! O pormenor do frigorífico com bebidas frescas na piscina é perfeito!
"
85,"Uma simples estadia de 1 noite bastou para darmos nota máxima a este recanto tranquilo do Alentejo.  Eu, a minha esposa e o meu filhote adorámos.  A 2 min do centro de Reguengos de Monsaraz, uma quinta familiar, que nos faz sentir em casa, com uma paisagem fantástica, rodeada de laranjais, vinhas, etc., e com uma recepção simpática e atenta da D. Rita. Local muito tranquilo, perfeito para descanso, para relaxe, para desanuviar. Quarto cómodo, confortável, minimalista mas mais que suficiente, ar condicionado indicado, wi-fi perfeito (do melhor que apanhámos em turismo rural). Zona da piscina muito agradável, com um frigobar disponível com bebidas frescas a preços baixos; piscina propriamente dita não muito grande, mas mais que suficiente para umas braçadas e umas boas
"
86,"Gostámos de tudo. Os quartos são simples mas charmosos, bem decorados e bastante confortáveis. O nosso quarto (penso que os outros também), tinha wi-fi com um bom sinal. A piscina de água salgada é muito agradável. O pequeno almoço é muito bom, com produtos regionais e caseiros de boa qualidade. Contámos sempre com a atenção e simpatia da Rita. Voltaremos certamente.
"
87,"Gostei muito de revê-la D. Rita e D. Joana. Foi um fim de semana com o objetivo comprido...descanso e relax. Tudo fantástico,  como já esperava encontrar, o quarto, a limpeza,  a piscina e o famoso peq almoço!  Aconselho a reservar mesa para refeições a horas nos fantásticos restaurantes de Monsaraz, principalmente se for ao fim de semana!
"
88,"Simpático é o adjetivo que melhor classifica uma experiência neste local. Os quartos são casitas de acesso direto para o exterior, equipadas com WC, TV satélite, WI-FI e ar condicionado .  Há uma piscina com água salgada, de dimensões bastante comedidas, mas muito agradável para atenuar os efeitos do calor Alentejano. Ao desfrutar desse local, pode ser surpreendido pela Proprietária com a oferta um jarro de limonada convenientemente gelada.  O pequeno almoço tem produtos excelentes: sumo de laranja natural  (e não feito de concentrados) muito bons enchidos e queijos.  Aspetos menos positivos para uma estadia mais repousante foram a altura das almofadas (demasiado altas) e o ladrar dos cães. Embora as habitações tenham uma boa insonorização, numa noite em que me apeteceu apreciar
"
89,"Adorei a estadia :) é vou voltar desde o cuidado com a limpeza do quarto se estaríamos ou não para fazer a limpeza, o pequeno almoço caseiro, a optima piscina e a calma e a paisagem magnífica, optimo para descansar
"
90,"Estivemos hospedados no Outeiro do Barro, durante 2 dias, e confesso que me apetecia fica mais tempo. Gostamos de tudo! A simpatia da Rita e da mãe são um trunfo muito grande. Tudo muito limpo e bem decorado. O pequeno almoço é maravilhoso. Havemos de voltar!
"
91,"Um complexo de Turismo Rural novo, formado por diversas suites bem decoradas, totalmente independentes,  situadas ao redor de um terreno com arvores de fruto e uma piscina. Do equipamento das suites faz parte uma cama muito confortável, uma televisão por cabo e um aparelho de ar condicionado. O acesso Wi-Fi grátis funciona muito bem em todo o complexo. O acolhimento feito pela Srª Rita Murteira, foi excelente e o pequeno almoço é digno da melhor nota, repleto de iguarias regionais feitas na hora. Fica a promessa de repetir assim que possível.
"
92,"Hotel maravilhoso e acolhedor com um atendimento impecável. Rita e Dona Joana nos fazem sentir em casa.Quarto espaçoso e confortável. O café da manhã é muito gostoso com bolo caseiro e sucos naturais. Não vejo a hora de voltar.
"
93,"Monte típico, muito bem arranjado e enquadrado numa bela paisagem alentejana. Fomos recebidos com a maior simpatia, os quartos são bastante acolhedores, impecavelmente limpos e todos equipados. O pequeno almoço foi óptimo, com sumo de laranjas frescas e produtos típicos da região. Os donos foram sempre bastante atenciosos e fizeram-nos sentir ""em casa"". Uma experiência excelente que nos deixou com vontade de voltar.
"
94,"Excelente lugar para visitar o Alentejo. Tudo muito bonito e decorado com gosto. Local fica numa quinta com várias laranjeiras, piscina. Bom pequeno almoço, servido numa bonita sala com excelente vista. Local a voltar!
"
95,"Boa localização, com uma vista lindíssima sobre Monsaraz (principalmente no terraço por cima da receção).  À chegada a simpatia da Rita e da sua mãe proporcionam um atendimento diferenciado, que nos fazem sentir como se estivessemos em nossa casa. Os alojamentos são confortáveis, com limpeza impecável e com uma decoração fantástica. O pequeno almoço é muito bom com bom pão, queijo e enchidos da região, compotas, bolos, etc.  A piscina é um local para descontrair e aproveitar as horas de sol de uma forma agradável no sossego, tranquilidade e paz que o local proporciona. Wifi em todo o lado. Recomendo vivamente.
"
96,"Recomendo firmemente uma estadia nessa pousada. O local é lindo, os quartos confortáveis e muito agradáveis. O café da manhã é bem especial, caseiro e saboroso. A proprietária Rita faz questão de dar aos hóspedes um atendimento diferenciado. Toda a pousada é muito bem decorada. Parabéns pelo cuidado e atenção!
"
97,"Adoramos tudo. É um lugar lindo com um servico muito bom, pessoal e com toda a atenção da Rita. O pequeno almoço é simplesmente maravilhoso.    Vou voltar de certeza. Wifi em todo o lado e estacionamento. Facil de chegar.
"
98,"Excelente opção para ficar, em Reguengos! Muito bem situado, às portas da cidade, novo, ""fresco"", genuíno. Enorme simpatia, disponibilidade e profissionalismo da gerente do alojamento. Os quartos são ""pequenas casinhas"" distribuídas em redor de um laranjal, permitindo usufruir do prazer de estar no campo e simultaneamente dos serviços que a cidade oferece. Bonita decoração, limpeza impecável, camas muito confortáveis. Excelente pequeno almoço, com produtos regionais de qualidade, doces caseiros, bom café e um sumo de laranjas acabadas de colher na propriedade, absolutamente delicioso! De fazer ""inveja"" a muito bons hotéis!!  Zona de vilas históricas, paisagens lindíssimas e excelente gastronomia...muito para descobrir!...Voltaremos...
"
99,"Adoramos tudo, a paisagem, o simpático e limpo quarto, a piscina que tivemos oportunidade de experimentar mesmo sendo Outubro, o pequeno almoço fantástico e caseiro e, claro, não podia faltar a simpatia da Dª Rita!!!
"
100,"Não há palavras para descrever o quão bem fomos tratados neste pequeno paraíso! Por mais qualidades que possa descrever desta estadia, nenhuma fará jus a tamanha hospitalidade, simpatia e carinho que recebemos! Vamos voltar com toda a certeza! Fica aqui o nosso MUITO OBRIGADA D. Rita e D. Joana
"
101,"Vou correr o risco de ser repetitivo algo que nao gosto mas o Outeiro do Barro é realmente excepcional, mais do que as palavras é preciso viver a experiência de estar hospedado neste alojamento que para mim e para a minha esposa foi gratificante.
"
102,"O que dizer quando tudo é perfeito? Desde a localização, ao serviço, ao fantástico pequeno almoço com uma vista lindíssima sobre Monsaraz, às iguarias da região (queijo, enchidos, pão, compotas, bolos, etc..). E por fim, o mais importante, a simpatia e profissionalismo da Rita e da sua mãe. Fizeram-me sentir em casa. Obrigado pela experiência!
"
103,"A simpatia da família propietaria vale cada minuto de conversa jogada fora. Os chalés ficam no fundo da casa da família e são muito arrumados, tudo novo. O café da manhã é ótimo. Comentei que sou celíaca e eles prepararam uma refeição especial para mim sem glúten. A localização é ótima para quem vai a Monsaraz (cidade que recomendo fortemente a visita), herdade do esporão para prova de vinhos e azeites e olarias para comprar os pratos mais maravilhosos e com bom preços. O meu gps não encontrou a rua, por isso segue ai a coordenada: N 038 26.115, W 07 32.690.
"
104,"Adorei a estadia. A delicadeza da Rita, a higiene de todo o complexo, a decoração leve e jovem, os excelentes pequenos almoços não só em diversidade como também em quantidade e a simpatia com que fomos agraciados à chegada com um mimo, (um bolo e um licor), pela celebração dos nossos 25 anos de casados. Tudo mt bom. Mt obrigado e que continuem assim sempre.
"
105,"Excelente localização. Espaço muito simpático e acolhedor. Local calmo e muito limpo.  O Pequeno almoço é excelente. Pessoal muito simpático, atento e profissional. Aconselho vivamente a casais ou famílias com crianças.
"
106,"Quem procura passar uns dias agradáveis e descansados, o Outeiro do Barro é o local para ficar hospedado.  A decoração fantástica, limpeza e higiene, simpatia do pessoal, excelente pequeno almoço, agradável piscina e infraestruturas, localização e conforto. Tudo excelente!  Recomendo MESMO!
"
107,"Extraordinário! Pernoitámos 3 noites e ficámos absolutamente maravilhados. As proprietárias, D. Rita e D. Joana, foram impecáveis. Nada a salientar.  Desde o quarto, tudo extremamente limpo, bem decorado, a WC super asseada, o pequeno-almoço foi a cereja no topo do bolo (pão de ló de laranja fantástico, café c/ leite, fruta da época doce e saborosa, compota de abóbora fantástica, pão alentejano um mimo, enfim... sem palavras), e, claro, o enquadramento e a localização completam-se. Éramos 4, 1 casal e 2as crianças, um bebé c/ 13 meses e uma menina de 5 anos, e foram fantásticas. A atenção em me auxiliar com os cuidados do meu pequenino, no que toca à higiene e comida do meu filhote foi uma atenção muito agradecida. Recomendamos sem dúvida. Muito sucesso e muita boa sorte ao
"
108,"Fomos passar um dia em Reguengos de Monsaraz e a nossa primeira escolha foi um pequeno hotel com uma decoração requintada e ao mesmo tempo com um traço alentejano presente.  Fomos recebidos com um enorme sorriso da Rita que por sinal é a proprietária deste fantástico espaço ! Ela foi super atenciosa e deu nos uma explicação pormenorizada do hotel e quarto bem como nos sugeriu varias atracções próximas de Monsaraz.  O pequeno almoço estava fantástico mais uma vez com toda a genuína atenção da Rita. Desde um pequeno almoço continental com todos os produtos frescos juntando fantásticos produtos regionais. Queremos agradecer e dar os parabéns à Rita e à sua mãe pelo espaço lindo, por toda a alegria e excepcionalidade de serviço que oferecem. Até à próxima visita !
"
109,"Acabados de sair do Outeiro do Barro, depois de uma estadia de 3 noites, estamos surpreendidos com a qualidade e hospitalidade da maravilhosa equipa que fazem a Rita e a D. Joana. Desde o momento em que chegámos mais tarde do que a hora de check-in, devido a motivos de trabalho, que fomos extremamente bem recebidos. Os quartos são do tamanho ideal para duas pessoas, simples e elegantemente decorados, notando um bom gosto contemporâneo, não descurando a autenticidade alentejana. A cama era muito confortável, tal como eram os lençóis e as toalhas de muita qualidade. Tinha uma TV com canais por cabo e wifi com sinal máximo e bastante rápida, o que por vezes é difícil de encontrar em hotéis. O serviço de quartos é efectuado todos os dias, incluindo a troca de toalhas, e para
"
110,"Só ficámos uma noite no Outeiro do Barro, mas ficavámos lá dias a fio se  possível. Da simpatia da Rita ao conforto dos quartos passando pela tranquilidade do local, foi tudo maravilhoso. Senti-me como se estivesse em casa. Recomendo a todos os que por ali passem!
"
111,"Fomos de fim de semana ate ao alentejo e ficamos alojados neste local,apenas poderemos dizer bem, a simpatia da Rita e os lindos quartos faz com que realmente nos sentimos em casa. Maravilhoso pequeno almoço, com produtos caseiros e do nosso Portugal! Sou um amante de tudo o que é nosso e temos que ajudar o nosso país, ferias são 90% em Portugal!  Excelente decoração.  Fica só a dica para colocarem 2 chapeus de grandes dimensões na piscina. :) Iremos voltar! Marvilhoso
"
112,"Adorei este sitio, simpatia da Rita e da Sra sua mãe, um pequeno almoço muito bom, no terraço com uma vista maravilhosa, o bolo caseiro o pão alentejano, os queijos e as compotas caseiras, o sumo de laranja acabado de fazer, enfim gostei de tudo, a piscina, o quarto uma maravilha, ouvia-se o silêncio....Adorei e voltarei com certeza! Obrigada Rita por estar sempre prestável para dar dicas onde comprar o melhor dai do Alentejo, e por tudo, o meu muito obrigada...Recomendo vivamente o Outeiro do Barro.
"
113,"Gostei muito de ter estado uma noite neste turismo. Serviço óptimo e muito simpáticos. Não experimentei a piscina mas está tudo muito bem arranjado. Único problema é que a insonorização dos quartos não é perfeita.  Sitio muito bom para passar um fim de semana ou uma semana de férias para um descanso completo.
"
