,Avaliações
87,"O Monte Alerta foi uma boa experiência ! As pessoas são muito acolhedoras, sentíamos em casa. Só podemos dizer coisas boas! Os quartos são espaçosos e com boas vistas, quer para o castelo quer para as paisagens alentejanas. Um sítio a ser visitado e revisitado!
"
88,"Muito bom: bons quartos, decoração fantástica, bom local para descansar sem esquecer o ambiente familiar e acolhedor. Sem dúvida um dos locais a visitar novamente. Bons acessos à zona historica de Monsaraz.
"
89,"Esta unidade de turismo rural tem muito boa qualidade,quartos espaçosos e com todas as comodidades,uma piscina que vai até aos 3 metros de profundidade o que não é muito normal encontrar e com uma boa vista muito sossegado. Bom pequeno almoço com variedade e produtos frescos. O quarto em fiquei instalado tinha vista para Monsaraz,lindo.
"
90,"O Monte Alerta foi uma maravilhosa descoberta!  É o local perfeito para descansar (sossego absoluto), com uma envolvência fenomenal: piscina, jardim super bem cuidado com vários cantos de descanso (mesas, camas e ambiente zen), bar de gins acolhedor (Sarish Gin - lentamente destilado no Alentejo - é incrível), quarto espaçoso e confortável com um terraço com vista, refeições cuidadas e saborosas e um atendimento personalizado que fez desta estadia uma experiência inesquecível. A repetir. Aconselho vivamente!
"
91,"Quero partilhar as grandes experiências que já passei no Monte Alerta em Monsaraz, já lá estive uma dezena de vezes e fui sempre muito bem tratado , lugar fantástico , muito calmo , muito bonito, cinco estrelas . Vou lá voltar.
"
92,"Segunda vez que visito Monsaraz e que fico neste turismo rural. É simplesmente o melhor dos melhores! Aconselho vivamente! Espaço muito agradável, zona exterior muito bonita e com vida. A piscina é muito boa!
"
93,"Monte Alerta, turismo rural, onde podemos descansar, Quartos confortáveis com uma vista Boa, natureza rural e outras. Noites agradáveis com ambiente familiar. Excelentes gins da região. Muito importantes as pessoas que estão a frente desta unidade. Colocam ao nosso dispor tudo o que e possível para proporcionar um ambiente muito bom. Resumindo excelente.
"
94,"Uma experiência a repetir. Desde o primeiro dia fomos recebidos como se fossemos da família.  Uma piscina muito agradável onde passamos a maioria do tempo. Os quartos têm óptimas condições. Um Espaço 5 Estrelas!  Recomendo Vivamente
"
95,"Foi uma agradável surpresa a estadia no Monte Alerta. Obrigado ao Sérgio e aos Pais pela simpatia e atenção com as crianças. O melhor elogio que posso fazer é dizer que me senti em casa num ambiente familiar! Os almoços junto à piscina são simples mas muito agradáveis e com muita qualidade! Experiência provavelmente a repetir no futuro!
"
96,"Estive com a minha família neste local, que recomendo para passar uns dias relaxados, a ouvir a passarada, a olhar o céu estrelado do Alentejo. O ambiente é familiar e acolhedor.Nas proximidades está Monsaraz, de visita obrigatória, com excelentes restaurantes.
"
97,"Excelente refúgio para quem procura sossego e uns dias para descontrair. A propriedade é acolhedora e sente-se uma ótima atmosfera. O staff é incansável. Os quartos são ótimos e o descanso reina. Sem dúvida para regressar em breve.
"
98,"Tiramos estes 3 dias de fim de semana prolongado para ir até ao Alentejo profundo. Não obstante o calor que se fazia sentir, pudemos desfrutar de uns belos dias no Monte Alerta e contar com a simpatia do Sr. Sérgio e da Vitória. Excelentes instalações, piscinas ""fabulástica"" e a envolvência é de ficarmos pasmados com as águas do Alqueva. Experiencia que recomendo vivamente!!!!
"
99,"Fim de semana prolongado com o objectivo de descansar. O local é fantástico com vários cantos e recantos que permitem a privacidade dos diferentes hóspedes. O pequeno almoço é agradável e variado e pode ser tomado na esplanada. O Sergio é muito simpático e disponível. Sem duvida um local a recomendar e a voltar!!!
"
100,"Que delícia de espaço rural! Ideal para descanso, leitura, relax. .. A casa despretensiosa com decoração rústica, é muito acolhedora. A piscina convidativa apesar de não mto grande. Um bar de apoio onde o Sérgio serve por ex gin descrevendo como é feito com tal carinho que nos põe a desejá - lo... Os jardins muito bem cuidados com plantas todas misturadas como eu gosto. À noite fica iluminado ao som de música ambiente. A família, habita a casa e connosco convive e interage frequentemente, sendo do mais gentil e disponível que conheço.  Faz alguma falta o apoio da cozinha, a meu ver. O pequeno almoço é  caseiro e variado com sumo de fruta natural. Enfim... Não convém elogiar mais não vão perder a qualidade!  Esqueci-me de falar das gatinhas que vão ao jardim no momento da
"
101,"Excelente espaço para relaxar e desfrutar da natureza! Atendimento excecional e personalizado!  Variadas opções de lazer! À noite,  nada como contemplar a perfeição de um céu estrelado, pincelado de estrelas cadentes!
"
102,"Fomos recebidos de forma muito calorosa com um ""Queremos que se sinta em casa"" e, de facto, sentimos. A casa revela um ambiente familiar que nos acolhe por todo o lado, desde a decoração tradicional, com apontamentos modernos, testemunho do passado que os conduziu até este momento, até à simpatia do Sérgio e da sua mãe que, gentilmente, partilhou alguma da sua rotina em momentos de conversa muito agradável. O espaço envolvente é muito convidativo, adorámos os vários recantos dos jardins e a piscina, sempre frequentada, mas sem nos sentirmos ""apertados"". Uma nota ainda para os animais domésticos que nos rodearam sempre de forma carinhosa. Por último, o céu! A noite proporciona um visão maravilhosa do céu que a cidade nos nega. Fomos brindados com estrelas cadentes na noite de
"
103,"Da simpatia de todos, sempre disponiveis em agradar. Das raridades que servem de decoração à casa. Da localização e do envolvimento...enfim de tudo. Não posso deixar de agradecer ao Sérgio ter-me ""apresentado"" o Gin Sharish... Sem dúvida a repetir...
"
104,"Desde a simpatia e atenção do Sérgio, assim como os seus pais, passando pelo bom gosto dos quartos assim como de toda a casa, o asseio e higiene das instalações, revelou-se um conjunto de fatores que conjugados fazem com que passemos, sempre que possamos, a ter como destino de escapadelas, o Monte Alerta.
"
105,"Acolhedor, decoração de muito bom gosto, recantos no jardim para maior privacidade, boas sombras em toda a área, inclusivé à volta da piscina. Atendimento familiar, porém não invasivo. O local ideal para fugir à rotina.
"
106,"Quartos muito confortaveis e espaçosos e com vistas deslumbrantes. Belas salas para descanso e leitura. Optima piscina e uma bela area envolvente com boas sombrsa e uma relva muito bem tratada. Belissimo serviço de bar e sempre com boas bebidas.
"
107,"De realçar a abertura e simpatia do Sérgio, quem nos recebeu e sempre se mostrou preocupado e atento ao nosso bem-estar. O espaço é muito bonito, com muitos pequenos ""recantos"" pensados para proporcionar um bom ambiente e conforto ao hóspede. A noite permitiu-nos beber o melhor gin da nossa vida, conviver com alguém experiente e muito interessante num ambiente muito familiar. A localização é ótima e a disponibilidade do proprietário é 5*. A repetir!
"
108,"A ideia de passarmos 2 noites em Monsaraz levou-nos à pesquisa na NET de um sitio onde ficar. As fotos e a proximidade das muralhas de Monsaraz levaram-nos até lá. A escolha foi excelente. Tranquilidade, conforto, beleza e simpatia não faltaram. Quem gosta de gatos vai deliciar-se com eles. O casal D. Vitória e Sr. Sérgio, assim como o seu filho Sérgio fizeram sentir-nos em casa.  Aliás não posso deixar de frisar a disponibilidade para nos levarem onde quisemos ir jantar, uma vez que o nosso carro resolveu avariar.
"
109,"Salas muito bem decoradas, ao estilo antigo, com muito bom gosto. As lareiras no Inverno deverão ser um ""must"". Sumo natural ao pequeno almoço de grande qualidade. Espaço exterior muito agradável e cuidado, e uma piscina que delicia qualquer um inserida na deslumbrante paisagem do Alqueva. Simpatia de todos. Obrigado Sérgio. Ah! e já agora não se esqueçam dum gin, produto nacional muito bom! A gastronomia da região é fabulosa, com destaque para o Sabores de Monsaraz...Imperdivel! Por certo um programa a repetir
"
110,"Sem dúvida um retiro espiritual, com a sua paisagem natural e um museu a céu aberto que é Monsaraz. Staff 5 estrelas, e muito preocupado em todos os pormenores. Piscina fantástica. Quartos com condições soberbas e uma vista sobre a vila de Monsaraz fantástica! Irei voltar com certeza!
"
111,"Muito boas instalaçoes, optima decoraçao variada e enquadrada no estilo alentejano tipico ambiente muito calmo , com piscina, optimo pequeno almoço. Na minha estadia encontrei turistas canadianos franceses que sera talvez o turista mais dificil de satisfazer e estavam encantados e espantados com o sossego e a simpatia sobretudo. recomendo vivamente a estadia.
"
112,"Ambiente familiar, bem decorado quer no quarto (opção moderno) quer nas salas. O Jardim exterior ficou àquem das expectativas. A piscina embora pequena , interessante, no entant, devido ao tempo frio não podemos aproveitar. Pequeno almoço aquem das expectativas e não gostamos da opção das mesas marcadas. Boa localização Com espaço para melhorar
"
113,"Para descansar não há melhor. Sítio calmo e acolhedor onde a simpatia da Vitória e do Sérgio sénior fazem a diferença pela positiva. Recomendo vivamente a passagem por este pequeno paraíso em pleno coração Alentejano.
"
114,"Uma família adorável que sabe receber como ninguém. Salas e quartos confortáveis e acolhedores. O pequeno-almoço delicioso, com vista para a Natureza. O jardim bem cuidado, tudo pensado ao pormenor. Ideal para quem procura tranquilidade, silêncio, e ouvir a Natureza. Piscina exterior, com o horizonte a perder de vista. Excelente localização junto a Monsaraz e Barragem do Alqueva. Um fim-de-semana inesquecível, vamos voltar, já sentimos saudades. Andrew & Maria
"
115,"Monte Alerta um local onde as expectativas são superadas. Familiar, ambiente descontraído e calma, entre os sons da terra e dos animais. Cuidado extremo ao nível da satisfação do cliente, preocupação pelo eu bem estar.  Um bom gosto em tudo os pormenores, desde a decoração interior quer exterior. Confortável e acolhedor, sem snobismo dispensáveis +ara quem se quer sentir em casa. Pequeno almoço 5 estrelas. saímos com a alma lavada e com vontade de voltar. Obrigada
"
116,"Há anos que o Monte Alerta é o meu pouso de eleição no Alentejo. Acho Monsaraz um dos lugares mais lindos do Mundo e ter uma casa assim, tão próxima desta vila mediaval, é um privilégio.  Trata-se um alojamento em espaço rural confortável e acolhedor, ideal para quem procura tranquilidade e contato com a Natureza. Uma verdadeira casa de família, onde somos recebidos com todas as atenções. Os quartos são bonitos e amplos e as bonitas salas comuns convidam ao bem-estar e ao relax.. O jardim super bem tratado e perfumado é um dos principais atrativos, assim como a piscina exterior. Recomendo ainda os tratamentos de SPA, que ja experimentei várias vezes, sempre com agrado. A proximidade com o Grande Lago do Alqueva e os seus atrativos é outra mais valia. Saliento ainda a simpatia
"
117,"Uma casa de campo com cara de sítio. Poucos quartos mas grandes e bem equipados, numa casa aconchegante. Os donos são excelentes e atenciosos. Fomos em Março e pegamos a pousada vazia. Tem uma linda vista para a cidade de Monsaraz no alto do morro que fica a 3 min de carro. Otimo café-da-manhã, com estacionamento, muito silêncio e tranquilidade.
"
118,"A pousada Monte Alerta fica entre o Centro Náutico de Monsaraz e o centro da cidade. Um local maravilhoso para descansar e apreciar as estrelas! O atendimento é muito bom, o quarto amplo e arejado. Fiquei hospedada no quarto 7, com varanda.
"
119,"Instalações muito boas e limpas, localização privilegiada, próxima ao centro náutico, cromeleque, do futuro observatório e da cidade de Monsaraz. Café da manhã bom, com o básico. Atendimento um pouco impessoal para um hotel pequeno, mas não compromete. Não há restaurante no hotel, porém há opções bem próximas.   Quartos espaçosos, arejados, bem iluminados, com água quente e pressão surpreendente no chuveiro. Há um quarto (7) que possui uma varanda com vista para as muralhas de Monsaraz, ao alto da colina. Em noites limpas é possível aproveitar o céu maravilhoso do Alentejo, com milhares de estrelas.  Como pontos a melhorar, o isolamento acústico dos quartos e a recepção (não há).  Um lugar ideal para descanso e tranquilidade.
"
120,"Escolhemos este local para comemorar o nosso aniversário de casamento e não poderíamos ter escolhido melhor. Muito bem localizado no sopé das muralhas de Monsaraz. Tranquilo, sossegado. Contacto com póneis e um simpático burro :) Quarto espaçoso e bem cuidado, com decoração rústica. Salas comuns com lareira acolhedoras. Donos atenciosos e bastante disponíveis. Foram 3 noites de alojamento muito relaxantes, longe do stress de Lisboa. A repetir.
"
121,"As fotografias apresentadas para promover este turismo rural não correspondem à realidade. Os quartos estão sujos e a precisar de remodelação. Tapete anti-derrapante da banheira estava cheio de fungos. O chuveiro partido. O quarto gelado. Pequeno almoço básico, sem produtos locais. O Wi-Fi só funciona numa sala. Escolhemos este alojamento por oferecerem serviços como a piscina e spa; contudo a piscina e envolvente estavam encerrados e o spa até hoje desconhecemos em que consistia! Não existe nenhum bar ou espaço que permita aos hóspedes pelo menos tomar uma água ou um chá! Não aconselhamos a ninguém; definitivamente a não repetir! Caríssimo face ao que efectivamente oferecem!
"
122,"Localização excelente. Quarto no andar de baixo, com uma pequena varanda com vista para um poço rodeado de buganvílias, calmo e excelente para descansar. Ambiente familiar, simpatia da dona da casa que me fez um chá à noite, animal de estimação lindo e muito especial... Pequeno almoço excelente. Parque de estacionamento.
"
123,"O Monte Alerta é um autentico Oasis na paisagem Alentejana. Magnificamente bem localizado geograficamente, mesmo colado A Monsaraz e à barragem do Alqueva, proporciona um descanso magnifico quer em familia quer em casal. Os passeios em Kart pelas redondezas são uma forma magnifica e divertida para conhecermos locais fora das normais rotas de estradas. A proximidade do Alqueva e a possibilidade de se efectuar um passeio de barco é outra das atracções a ter em conta.  Aliado a isso, o excelente atendimento e o magnifico espaço de lazer com piscina permitem momentos de relax. Nas imediações, uma visita ao restaurante Sem Fim é uma obrigação. Cada visita ao Monte Alerta serve como vontade de lá voltar o mais rapidamente possivel.
"
124,"Decoração original, com casa rústica. Relativamente fácil de aceder, com vista para Monsaraz.  Permite realizar várias actividades envolventes de natureza, e também spa. Donos extremamente simpáticos e disponíveis.  Optimo local para fim de semana relaxante.
"
125,"Limpeza exemplar. Quarto e casa de banho espaçosa. Zona exterior muito acolhedora. Piscina e jardins perfeitos. O pequeno almoço  foi delicioso. Pequeno mimo à chegada. Maquina de café e cápsulas no quarto e uma garrafa de água.
"
126,"Casa de turismo de Habitação das mais encantadoras quer a nivel de mobiliário quer da sua envolvência, Oito gerações por ela passaram sendo agora casa de turismo. Recepção acolhedora de um dos membros mais novos da família ,que nos fez um tour de apresentação da casa. Quartos extremamente agradáveis e amplos .Pequeno almoço ótimo ,e muita simpatia de todos os funcionários. Perto da linda vila de Monsaraz .
"
127,"Dos sítios mais agradáveis e acolhedores onde já estivemos. Jardins, esconderijos, piscina, livros, karts e jantares em monsaraz. Sentimo-nos em casa. O maior erro foi passar apenas duas noites. Caso não se consiga marcar, o Monte de Santa Catarina, mesmo ao lado, é da mesma família e irá com certeza possibilitar uma experiência tão boa quanto esta. Vamos de certeza voltar para para o ano!
"
128,"Muito bom!   Ambiente familiar e atendimento atencioso. Paisagem fantástica e instalações muito acolhedoras. Ideal para relaxar. Bem localizado com bons restaurantes e o castelo de monsaraz. Os animais de estimação são um ponto extra!
"
129,"óptimas instalações,quartos amplos,bom serviço de pequeno almoço.um vasto espaço exterior com uma boa piscina,e diversos animais lindíssimos,aliados á extrema simpatia da Susana e marido,a voltar sempre que puder
"
130,"Paz, tranquilidade, sol, calor, belas paisagens, animais de quinta, lago, piscina com bar de apoio, céu estrelado á noite, pessoas excelentes, tudo isto pode ser encontrado aqui no Monte Alerta. O Monte é um paraíso paisagístico, a casa é bela a decoração bastante adequada á casa, os donos são simplesmente fabulosos, muito afáveis e prestativos, não se cansam de agradar. A localização é soberba, para um lado a cerca de 1.5km temos o grande Lago do Alqueva onde o Centro Náutico nos permite fazer um sem número de actividades de lazer, para o outro lado a cerca de 2km temos a belíssima vila de Monsaraz. A gastronomia é do melhor. Apenas me faltou fazer a observação do céu noturno mas ficará para uma próxima vez pois irei voltar certamente.
"
131,"Proprietários gentis e funcionários muito atenciosos. O monte onde a casa está inserida é particularmente bonito: tanto pela vegetação que o envolve como pelos animais que o monte alberga. Decoração convida ao relaxamento, sobretudo na zona da piscina (onde tem um bar onde podemos beber uns agradáveis gins). O pequeno almoço é fantástico (servem um bolo caseiro maravilhoso). O quarto é muito espaçoso e bem decorado. Além disto tudo, não podemos deixar de referir o spa, a sala de cinema (onde infelizmente não tivemos oportunidade de assistir a nenhum filme) e a espectacular maquete de comboios construída pelo proprietário. A voltar, sem dúvida nenhuma!!!!
"
132,"Um local fantástico! Monte muito bem decorado, nomeadamente o espaço envolvente da piscina. Adorámos os animais da quinta! Gostei da decoração do quarto e a cama é extremamente confortável, comparável a hoteis de 5 estrelas. Limpeza excelente, ainda para mais que estamos no meio do campo. Nota negativa para o ar condicionado, algo ruidoso. Pequeno almoço abundante e adorei os bolinhos caseiros! Nota negativa, para as janelas da sala do pequeno almoço, abertas e sem redes mosquiteiras, havia abundância de moscas, algo desagradável quando se está a comer.
"
133,"Ir sem expectativas e ao final do primeiro dia sentir-mos em casa, não é fácil de encontrar. Para fugir do stress das cidades o Alentejo é sem duvida um local de eleição, mas sentirmo-nos confortaveis num espaço relaxante com paisagem deslumbrante nem sempre é atingível. No Monte Alerta encontramos tudo isso e ainda a disponibilidade e simpatia dos proprietários. A começar por não haver receção, em vez de nos sentirmos nas entidades hoteleiras tradicionais é como chegar a casa de ""família"". Não desfazendo dos restantes, procurem pelo Sergio e vão perceber que tudo se arranja ou pelo menos se tenta arranjar e sempre com um sorriso que nunca é forçado. Caso não consigam o Monte Alerta pensem no Monte de Santa Catarina é logo ao lado e o modo de funcionamento é o mesmo.
"
134,"Excelente opção para quem quer fugir da rotina citadina!!! Quartos soberbos com uma decoração exótica, muito amplos e de uma higiene irrepreensivel!!! O toque da maquina de café/chá no quarto é TOP ;) Os jardim estão muito bem cuidados e apreciar um fim de tarde junto há piscina a beber um Sharish com 2 dedos de conversa com os proprietários é obrigatório!!! Recomendo vivamente o passeio de Kartcross pelos percursos megalíticos da zona...
"
135,"Adorei o espaço, a tranquilidade, o atendimento, a simpatia, o serviço no geral. Recomendo, e prometo voltar. O ambiente é muito familiar. Os quartos são muito simpáticos, coloridos, acolhedores. A experiencia de observar as estrelas foi excelente!
"
136,"Três casais, veículo escolhido, mota, local Monsaraz. Foi nos aconselhado o Turismo Rural Monte Alerta por uns amigo e seguimos o conselho. É a vertente mais antiga de turismo rural: a casa particular dos proprietários serve de hotel e assim é á 20 anos. Não existe uma recepção e as primeiras impressões são ""complicadas"". A simpatia do proprietário é QB mais tarde conhecemos a proprietária e começamos a notar que não é antipatia mas sim forma de estar e de ser. Os quartos são simpáticos sem grandes luxos, só o básico. Wc com banheiros e sem grande conforto. Não existe serviço de restauração, bar ou outro e mesmo o pequeno almoço é servido muito básico. Serve para descansar se for essa a intenção e pouco mais. Tem a mais valia de estar perto de Monsaraz.
"
137,"Excelente fim de semana em Monsaraz onde tive o privilégio de ficar alojada no Monte Alerta. Do alojamento, à envolvência, ao jardim ao pequeno-almoço, à disponibilidade do staff e simpatia só tenho a dizer muito obrigado pelo excelente fim de semana que me proporcionaram
"
138,"Um sitio com poucos quartos num local tranquilo, com muitas salas comuns confortáveis que nos fazem sentir em casa. No Verão uma piscina com uma vista maravilhosa, no Inverno uma sala de estar com uma lareira que convida a sentar e ler um bom livro.
"
139,"Vale a pena cada momento passado nesta casa, a simpatia com que somos acolhidos é o espelho da casa, a limpeza e o sossego andam de mãos dadas. O pequeno-almoço, simples mas com produtos caseiros e da época deixam-nos rendidos. Os minutos custam a passar e o descanso fazem com que este seja um local mágico. Aconselho!!
"
140,"Excelente local para descansar. Muitissimo sossegado e pessoas com uma simpatia que já pouco se encontra por aí. O espaço é muito acolhedor, e as pessoas estão sempre dispostas a ajudar no que quer que seja.  Estivemos alojados numa altura em que já estava tempo de chuva, pelo que acabamos por não aproveitar o jardim e a piscina, mas no verão deve ser fantástico passar ali umas horas a relaxar :)  O único ""defeito"" é não ter um restaurante incluído, principalmente numa zona onde a oferta não é muita. Mas claro que isso é normal neste tipo de alojamento.
"
141,"Com as muralhas da pitoresca vila medieval de Monsaraz à vista, o Monte Alerta é um oásis de bem-receber e de sossego. As várias salas de estar, as lareiras alentejanas e uma muito confortável sala de leitura, também com lareira (recuperador), é o local ideal para uns dias de descanso, em grupo ou a dois. Com a possibilidade de organizar um jantar na sala de refeições ou saindo para uma das várias opções de gastronomia regional por perto, este turismo rural deixou saudades e vontade de regressar. O pequeno-almoço alentejano estava perfeitamente adequado ao que é expectável destes tipo de hotelaria, mais personalizada e com produtos típicos – destaco o pão e os doces e compotas!! Os quartos são todos diferentes e a decoração do Monte Alerta é toda ela muito interessante, do
"
142,"Muito confortável e agradável. Sossegado e com a tranquilidade própria do Alentejo. Para descansar, relaxar, namorar e passear. Também deve ser muito agradável no inverno. A sala comum tem lareira. Belos pequenos almoços...
"
143,"Alojamento 5 estrelas! Limpeza impecável, pequeno almoço ótimo com produtos regionais e um sumo de laranja acabadinho de fazer! A piscina é ótima e está bem tratada. Todo o monte está muito bem arranjado e com gosto. Os donos são muito simpáticos e o pessoal é educado. Monsaraz é um local lindíssimo cheio de História e boa gastronomia e vinho. Aconselho assistirem ao pôr do sol  que é lindíssimo com o Alqueva por baixo. As noites são mais estreladas aproveitem e olhem à noite para o céu.
"
144,"É um lugar calmo para descansar,  passei la uns dias e fiquei com sabor a pouco é tudo bom  as pessoas são de uma simpatia, sempre limpo o quarto. aconselho passar uns dias no meio deste paraíso Alentejano.
"
145,"Anadava há anos e anos a querer visitar o Alqueva. Finalmente decidimo-nos num fim de semana alargado de Maio a ir até Monsaraz e alojá-mo-nos no Monte Alerta. Eu, que sou um confesso apaixonado do Alentejop, deslumbrei com a magia de tanta agua, com Monsaraz de paredes caiadas e pedras justapostas, a brisa fresca das noites de primavera, os dias já quentes na piscina e depois de tudo o alojamento. Atendimento personalizado. Cuidadoso.  Atencioso a cada detalhe. Com um sorriso sincero e disponivel de quem não faz as coisas por obrigação mas sobretudo pelo prazer de partilhar e tentar transmitir aos demais a beleza não só da paisagem mas de toda uma outra vida feita com mais calma, harmonia e poesia.  Alqueva, Monsaraz, Monte Alerta não são apenas uma trilogia quase perfeita, são
"
146,"A 2 horas da frenética Capital a paz de espírito em forma de Monte que de Alerta só mesmo o nome! Local onde prazerosamente se perde a noção de tempo e espaço.... Acolhimento familiar e requintado. Retiro como opção ao entretém cultural e paisagístico disponível em Monsaraz. Aconselho vivamente a quem valoriza a comunhão com a Natureza...voltarei em breve!
"
147,"Um lugar fantástico para recuperar energias da forma mais natural. Espaço tranquilo, simples, confortável, charmoso e agradável. Tudo o que é preciso para respirar fundo, descansar, meditar ou tomar um banho de piscina. Um jardim cuidado e encantador. Pessoas agradáveis e encantadoras. Recomendo.
"
148,"O Monte Alerta é muito acolhedor, com uma excelente localização. A armonia com o espaço envolvente e a vista para o Castelo de Monsarz são fantásticas. É um ótimo local para relaxar e desfrutar do campo. A acrescentar a simpatia e profissionalismo dos anfitriões que marcaram a diferença. Recomendo vivamente e certamente voltarei.
"
149,"Fiquei agradavelmente surpreendido, as recomendações que me fizeram do Monte Alerta, pecaram foi escassas. Super atenciosas as pessoas do staff. Quarto muito acolhedor! Claramente um local que recomendarei!
"
150,"A experiencia no Monte Alerta foi óptima! Os anfitriões, a casa, o jardim, a piscina, a comida e os arredores são todos pontos a favor. O Monte Alerta, além do conforto que oferece, disponibiliza inumeras atividades para entreter a familia toda! Foi um prazer e é certo que vamos voltar.
"
151,"A convite de amigos fui passar a dois dias fantasticos ao Monte alerta. Fui optimamente recebido pelos donos do espaço que tudo fizeram para que a minha estadia fosse perfeita. O Monte é perfeito para um equilibrio entre o repouso e algumas actividades, nomeadamente os KART´s e os passeios de BARCO no Alqueva. Vou com toda a certeza voltar em breve e irei recomendar com toda a certeza a todos os meus amigos.
"
152,"O monte Alerta é o sitio perfeito para descansar em família, ou com amigos ou mesmo sozinha! para além do descanso o Monte tem alguns serviços que fizeram da minha estadia perfeita: massagens, jacuzzi outdoor e karts.  recomendo vivamente.
"
153,"É um bom sitio para descontrair e relaxar. Onde podemos encontrar boas pessoas sempre dispostas a ajudar. Fica numa boa localização e com uma boa atmosfera. Recomendo vivamente a irem visitar o Monte Alerta
"
154,"Não bastava o magnífico local onde se encontra, com vista para o Castelo de Monsaraz, o Monte Alerta é um verdadeiro paraíso...tanto os donos como os restantes empregados fazem-nos sentir imediatamente em casa recebendo-nos de forma calorosa, e estando atentos a todas as nossas necessidades...a casa é uma verdadeira obra de arte, tanto na estrutura, como em cada pormenor, quadro, móvel...tudo no sítio perfeito para compor um cenário de fantasia dos tempos passados...a piscina e todo o jardim envolvente convidam ao descanso e à diversão...o pequeno almoço, todas as refeições são confeccionadas com produtos locais e são verdadeiramente uma experiência gastronómica imperdível...desde o momento em que entramos que tudo se transforma em paz e serenidade...os nossos parabéns aos donos
"
155,"Monte Alerta é dos locais mais aprazíveis neste nosso Alentejo. Um silêncio que se ouve, uma paisagem sem fim para o mais belo castelo de Portugal e para o maior lago artificial da Europa, um envolvimento único. O meu local de repouso absoluto. Experimentei a bela coleção de Gin´s e a não perder o fantástico pão Alentejano no pequeno almoço. Uma palavra para a ""gente"" que coloca aquela maravilha a trabalhar: ""fantásticos"". Para o ano, se Deus quiser, voltarei. All the Best. F. Magarreiro.
"
156,"O local onde se encontra o Monte é soberbo, pois estamos pertinho de vários locais a visitar. É sossegado, muito acolhedor e tanto eu como o meu marido nos sentimos literalmente em casa. O dono, Sr.Sérgio, apaixonado por modelismo, simpaticamente nos mostrou a sala onde está exposta a maquete dos seus comboios e que nos deixou deslumbrados. O quarto era muito bom, cama em dossel, com Tv plasma e a casa de banho grande. Toda a casa sempre muito limpa, as refeições são excelentes, confecionadas pelo Sérgio, que para além de ser bom cozinheiro, é especialista em gins tónicos e nos proporcionou uma aventura nos seus Kartcross's que recomendo a 100%. Fizemos também uma sessão de observação de estrelas, Dark Sky, que foi também muito interessante, num ambiente espetacular.  Todas as
"
157,"Excelente para descontrair e relaxar. A piscina está inserida num local muito agradável, no meio de um jardim com relva à volta, permitindo desfrutar da mesma com tranquilidade e passar bons momentos. O ambiente do monte é agradável e o pessoal é simpático. Os quartos são espaçosos, bem decorados e bem equipados. Monte bem decorado e confortável. Pequeno almoço adequado. Recomendo.
"
158,"Tem um quarto para família muito bom, espaço bem decorado, confortável e um pequeno almoço bem recheado, uma piscina quanto baste para o final de tarde depois do passeio, bem perto do Alqueva e de Reguengos,.
"
159,"É o Monte por excelência! Descontrair e relaxar no seu ambiente zen, foi uma experiência que nunca mais irei esquecer. Os jardins que cheiram a alfazema, os espanta-espiritos com o seu tilintar relaxante, são dois dos muitos motivos para se visitar este monte. A casa está decorada com muito bom gosto, os pequenos almoços até horas tardias(para que se possa descansar), são abundantes e variados. Até sumos de tudo o que se possa imaginar feitos na hora. A piscina é óptima para quando o calor aperta, rodeada de sombras apetitosas. Á noite a vista para Monsaraz toda iluminada é soberba. Não se deve esquecer de fazer um dos tratamentos que a Vitória nos proporciona. Tudo isto(e muito mais), foi vivido por mim e pela minha familia, mais do que uma vez. Espero voltar em breve. Um Beijo
"
160,"Ficámos encantados com a casa ,com o ambiente que se inspira nela e em toda a envolvente.As vistas são soberbas,a calma que o jardim zen nos transmite é muito relaxante e uma optima piscina,muito limpa e cuidada. Gostamos de tudo; a decoração de bom gosto, os optimos pequenos almoços com os produtos fresquinhos da região (pão quentinho ). Os quartos são limpos,grandes e bem decorados. Recomendamos aos nossos amigos porque tambem nós gostámos muito.Tivemos o previlégio de conhecer a Dona Vitória, Senhora de muitos saberes e optima conversadora,gosta-se dela facilmente( por acaso é a dona deste monte magnífico)
"
161,"Para quem gosta de observar o céu nocturno, por curiosidade no recohecimento das constelações, por deslumbramento ou para observações astronómicas empenhadas, este é o paraíso a escolher.  A poluição luminosa é  praticamente insignificante, a tal ponto que M31, M44 e até mesmo M33 são objectos do céu profundo detectáveis a olho nu. A magnitude limite atinge 6,3. Um local muito bom, lado a lado com o repouso confortável e acolhedor. Não muito longe, no vizinho Monte de Santa Catarina, podemos ter um telescópio de 12 polegadas à disposição. O ambiente é acolhedor , repousante e muito agradável. Também recomendável para que lá vai escrever um livro ou pôr os seus pensamentos em dia..
"
162,"Se você está procurando descanso de qualidade, este é o lugar.  Destacamos a comodidade e a beleza da decoração.  Recomendamos a todos os nossos amigos.
"
