,Avaliações
74,"Ideal para paz e sossego, para namorar, family friendly, relativamente perto das praias. Espaço acolhedor, bonito e com boas condições, no meio do montado e com bela vista para ele. As casas são grandes, cozinha toda equipada (incluindo forno), tem secador de cabelo, ar condicionado e lareira. Staff muito simpático e atencioso. Tem um pequeno parque infantil e um espaço com livros infantis. Quando a nossa filha começou a falar no cavalo foram logo buscar uma cenoura para ela lhe dar e a mãe teve direito a prenda no dia da mãe. Como ponto menos bom temos apenas a água da piscina exterior que tinha bichos mortos a flutuar e o Sr da piscina viu e não limpou. Mas a piscina interior compensou. Decididamente, pretendemos regressar!
"
75,"Para chegar ao monte temos que passar por um caminho de terra, que pode ser duro para os carros mais baixos, contudo para a criançada até é divertido. Ao chegar ao monte propriamente dito, é tal qual vemos nas fotos -lindas, confortáveis, tipicamente alentejanas, muito espaçosas e com uma decoração irrepreensível. A kitchenette está muito bem equipada, caso se pretenda fazer refeições em casa. Falemos de equipamentos: - piscina -  usamos e abusamos, o espaço em seu redor é bom, tem também uma pequena piscina para crianças  - spa - não usamos, mas visitamos e podemos verificar que tem óptimas instalações, bem completas com algumas salas de massagens, sauna e banhos turcos. - ginásio - pequeno , mas face ao número de casas parece-me ser o suficiente. Estes equipamentos são
"
76,"Monte muito bom, calmo, para relaxar, para aliviar do stress, para ler um livro e para tomar um banho (fora ou dentro) na piscina. Excelente para estar em família, como eu estive. Casas com boas condições para passar uma boa temporada. O pessoal também é muito simpático e atencioso para com os hóspedes (não só no caso da minha família). Espero regressar mais uma vez.
"
77,"Dias muito bem passados, casas espaçosas, típicas, mas muito confortáveis e com privacidade! Decoração muito gira, com temas do Alentejo (sobreiros, cortiça...) Pessoal muito simpático, piscinas com boas áreas! Espaço envolvente muito calmo, ideal para fazer caminhadas, desfrutar da natureza e relaxar!
"
78,"Para chegar à herdade é necessário percorrer um caminho de terra batida. O caminho não é longo mas o estado de conservação é mais recomendado para um todo-o-terreno e obriga um veículo utilitário a deslocar-se bastante devagar, transformando um percurso curto em algo que parece nunca mais acabar. Contudo, chegando à herdade tudo isto se esquece. As pessoas são do mais simpático que existe, sempre com um sorriso genuíno estampado no rosto que nos faz sentir que somos bem vindos. As casas são muito confortáveis e dispõem de ar condicionado muito eficiente e silencioso, com tubagens pelo interior das paredes e grelhas de saída de ar discretas que em nada prejudicam a arquitetura rústica das casas. A sala, com uma lareira bastante eficiente e um sofá à sua frente que nos permite
"
79,"Passamos 2 noites em tempo frio e chuvoso mas a simpatia do staff aqueceu-nos a alma! Casinhas espaçosas é bem cuidadas, aquecidas ao ponto e lareira pronta para noites de conversa. Gostamos do pequeno almoço e de toda a informação q nos deram para tornar a estadia agradável. Tiramos pouco proveito do spa mas esperamos voltar com mais tempo. Preços razoáveis para a qualidade das instalações.
"
80,"O monte fica mesmo no meio da natureza, tem que se andar um pouco em terra batida para lá chegar. Toda a disposição do monte e a sua genuína arquitectura alentejana são uma beleza que dispõe bem. O serviço é de uma simpatia inexcedível. O pequeno almoço farto e reconfortante. O Spa é uma benção para os dias de inverno, tudo funciona bem. Os quartos são casas individuais T2, bem climatizados e com lareira que funciona muito bem. Imagino que seja perfeito na primavera ou outono.
"
81,"A 1h de Lisboa, a dois passos da A2, um monte reconstruído com muito bom gosto e com todas os requisitos para agradar a miúdos e a graúdos. O SPA não é só para adornar o ramalhete, funciona e recomenda-se. 5€ para acessos livre a água a rondar os 30graus numa agradável piscina interior. Moradias unifamiliares com cozinha, AC e lareira, tudo funcional. A lenha é reposta diariamente pela fada da lenha enquanto o apartamento é limpo e arrumado pela fada da limpeza, nunca as vi, mas existem mesmo. O pequeno almoço é qb, mas tudo muito saboroso. A herdade tem 70 ha com trilhos que facilmente se percorrem em agradáveis caminhadas no meio das ovelhas, mas cuidado com os dias de caça. Por fim a muita simpatia e eficiência de quem nos recebe e ajuda em tudo o que é necessário, 5*. Não
"
82,"Foi fácil chegar ao Monte Giestal , existem várias placas de orientação em ambos os sentidos na estrada principal . Excelente recepção e orientação de todas as facilidades existentes tanto na Villa como no Monte. Equipamentos disponíveis na Villa muito bom e operacionais, assim como o serviço de limpezas espectacular tanto no interior como nas zonas circundantes. Disponibiliza o Serviço de refeição c/ marcação e entrega na Villa  que é um espectáculo e os pequenos almoços são suficiente. Ginásio e Spa com equipamentos suficientes para um bom treino e um bom relax. Piscinas Interior dinâmica e Exterior muitos boas . Podem contar com a excelente equipa : Andreia , Ana e a Lilia . Sugiro os seguintes itens: A) Disponibilizar máquina de café . B) Espaço por cima da piscina interior
"
83,"Simpatia no atendimento e conforto a um bom nível. Para quem procura descansar é recomendável de preferência fora dos meses de muito calor que se faz sentir mesmo com uma piscina para nos refrescarmos e as comodidades do ar condicionado nas casas. O isolamento tem a vantagem do sossego e a desvantagem de ter de fazer alguns quilómetros  para encontrar um bom restaurante.
"
84,"Estivemos hospedados durante um fim de semana. Globalmente, a experiência foi boa mas o litoral alentejano já tem uma oferta concorrencial de (ainda) melhor qualidade. Pontos positivos: a simpatia do pessoal, a zona da piscina, a área, a limpeza e o equipamento das casas, o ramo de alfazema na mesa do pequeno-almoço. Pontos a melhorar: os artigos de higiene disponibilizados, mais produtos locais no pequeno-almoço, a qualidade do wi-fi.
"
85,"Segunda vez no Monte Giestal. Nada de negativo a apontar. Fica situado a alguns km de Santiago tendo a possibilidade de se fazer compras em Ermidas Do Sado ficando assim mais perto.  Lugar espectacular para descansar e relaxar por completo. Com excelente se vivo e simpatia de todo o staff. Recomendo a 300%
"
86,"Excelente turismo rural, com casas muito boas e com a vantagem de aceitarem animais de estimação. O monte é muito bonito, tem piscina e spa. O pequeno almoço é muito bom e se quisermos almoço e jantar podemos encomendar num restaurante próximo e eles trazem. A comida é muito boa e tem bons preços. E depois as meninas são fabulosas, sentimo-nos em casa.
"
87,"A simpatia e alegria da Ana, Lília e Andreia pagam por si só a estadia...  O espaço em geral, o apartamento, tudo foi perfeito... A repetir sem dúvida... Gostaríamos que a zona comum do hotel permanecesse aberta até mais tarde para usufruirmos do bar, do salão de jogos, do convívio entre hóspedes...
"
88,"Monte muitíssimo agradável. Dispõe de diversas casas bem equipadas. O sossego é total. Só se ouvem os pássaros ou o gado, ao longe. Dispõe de piscina ao ar livre e SPA. O pessoal é extremamente simpático e prestável. São uns dias calmos, muito bem passados.
"
89,"É fácil de chegar. O Monte é bonito, está bem arranjado. Os quartos são bons (recomendo o da bolota se for um T1 ou azinheira se for um T2) visto ficarem mesmo em frente da piscina. O SPA, piscina com jatos de água, ginásio, etc. são muito agradáveis (mas têm de se pagar, mesmo sendo um valor simbólico). Também existem bicicletas para andar no monte e campo de ténis. Recomendo um passeio pelo campo, vendo as ovelhas, cordeiros e o ""J´inha"", um simpático cavalo. Os pequenos almoços são bons e as refeições (almoço, jantar) podem ser encomendadas de fora, a preços acessíveis e com boa qualidade. Por fim, tenho de realçar a simpatia da Ana, Andreia e Lília que tudo fizeram para nos sentirmos em casa. Recomendo e penso voltar. Já agora, perto do Giestal têm o Badoca Park e o Museu
"
90,"Este sítio é sem dúvida um dos melhores turismos rurais onde já estive! Começa logo pela simpatia das meninas que nos recebem! Fazem-nos sentir que estamos entre família e não num ""hotel""! As casas são grandes e acolhedoras, a sala tem uma lareira que em tempo frio faz as maravilhas de toda a gente (tive de pena de não estar frio suficiente para a acender!). A casa onde ficámos era a única que tem duas casas de banho (as duas com poliban). O pequeno-almoço é simples mas tem tudo o que é essencial para o tornar muito bom! A piscina interior podia ser um bocadinho mais quente mas é grande e tem uma quantidade de ""postos"" onde podemos desfrutar de uns belos jatos de água. Só é pena ter de se pagar para usar a banheira de hidromassagem! Quando estivemos lá, estava mau tempo e passou
"
91,"Adorei!!!!! 5⭐️recomendo a toda a gente. Ambiente bastante agradável e familiar!!!! Atendimento fantástico. Obrigada pela vossa atenção e disponibilidade a toda a hora. Um beijinho Lília e Ana, são umas queridas!!! Parabéns ao Monte do Giestal.
"
92,"Um espaço muito bem conseguido, bonito, calmo, acolhedor, com todas as infraestruturas que se requerem para uns dias bem calmos no campo com a família. A simpatia, a disponibilidade, a limpeza e os recursos são, sem dúvida, os pontos a valorizar. Sem dúvida, para repetir.
"
93,"Bom alojamento com bom equipamento, o exterior é todo muito bem cuidado e tem duas boas piscinas, um para adultos e outra para crianças. Possui um pequeno parque infantil e corte de tenis, espaço de lazer com sala com snooker e pequeno bar. O pequeno almoço é bem servido, e as pessoas são super simpáticas. Parece-me que seria uma melhoria se tivessem um pequeno restaurante, pelo menos para jantar e sob encomenda, visto que de carro ainda é necessário deslocarmo-nos bastante em terra batida para chegar à estrada e a algum local para comer. Até porque num local destes muitas vezes nem sequer apetece ir para mais confusões e ficar por ali. Gostamos muito de tudo!
"
94,"As casas estão muito bem conseguidas, muito funcionais com cozinha equipada para fazer algumas refeições rápidas, o único reparo pode ser para a televisão que podia ser um pouco maior. O espaço exterior está excelente, tem uma piscina com muito boas dimensões e outra logo ao lado para as crianças, o empreendimento fornece toalhas e tem muitas espreguiçadeiras também disponíveis no pátio superior perfeito para descansar e ler um bom livro. Tem um parque infantil razoável com uma cama de rede bem perto para quem quiser descansar enquanto os miúdos brincam, e também possui um campo de ténis, e um spa e uma sala com máquinas para fazer exercício. O sitio é excelente para fazer caminhadas ou mesmo Btt (têm bicicletas á disposição), e um cavalo muito afável que as crianças adoram.
"
95,"Já não é a primeira vez que escolhemos este espaço para uma fugida da cidade e não nos arrependemos. É sempre uma escolha acertada.  Muito agradável, calmo e com a simpatia sempre presente nas pessoas responsáveis pelo Monte.  Recomendo o SPA, as casas junto às piscinas, o óptimo pequeno almoço.   A cerca de 1 hora de Lisboa, certamente iremos regressar.
"
96,"Excelente espaço no Alentejo, a simpatia e o sossego imperam. O pequeno almoço é fantástico e com alguns produtos caseiros. Só não atribuo excelente porque não servem refeições, apesar das casas terem cozinha muito bem equipada à sempre alguém que não tem muita vontade de cozinhar!
"
97,"Desde o atendimento, às casas, à piscina e à paisagem, foi tudo fantástico. Foram dois dias inesquecíveis onde pudemos desfrutar da tranquilidade do monte e toda a beleza que este tem para nos oferecer. Sem duvida, um sitio a conhecer.
"
98,"Fantastico local para relaxar e descontrair do stress do dia a dia. Fomos muito bem recebidos e muito bem tratados. Ambiente acolhedor aliado ao bom gosto de todos os espaços. Spa fantástico com direito a umas massagens mto boas. Local a voltar, rapidamente!
"
99,"Um verdadeiro paraíso alentejano! Espaço muito cuidado, limpo e típico. Os alojamentos são excelentes e bem decorados. Muita simpatia de todos. Recomendo um passeio pelo montado (para lá da cancela) para visitarem o sobreiro histórico e o simpático cavalo, que não se cansava da nossa companhia!!! Tem um spa bem equipado com uma agradável piscina interior, banho turco, sauna, etc. Resumindo fantástico!
"
100,"Um monte muito agradável, decoração muito bem conseguida, constituído por casas muito bem equipadas e confortáveis. Ficamos alojados na casa do Zambujeiro, T1 para 2 ou 4 pessoas: cozinha bem equipada, não falta nada, sala espaçosa e quarto(s) agradáveis. Tem piscina exterior, animais em redor da quinta , um spa maravilhoso. Apenas o pequeno almoço não correspondeu totalmente as expectativas. Recomendo vivamente para quem quer fugir a cidade e relaxar num ambiente verdadeiramente rural.
"
101,"No Monte do Giestal, sentimos que é dada atenção aos pormenores. As casas são limpas, pensadas, onde não falta nenhum pormenor. Já fui de Verão e de Inverno, onde podemos acender a lareira, e aproveitar as tardes em casa ou em alternativa no SPA. Recomendo e voltarei em breve!
"
102,"O serviço , o hotel muito cuidado e o spa são os ex libris deste turismo rural  As casas está muito bem decoradas é muito funcionais  A piscina exterior e interior são fantásticas. Está tudo muito bem cuidado e são sempre simpáticos com todos os pedidos A única crítica é as águas dos banhos que é impossível tomarem banho 2 pessoas seguidas e mesmo com a distância de uma hora a água é morna
"
103,"Casas muito giras, ideal para férias e fins-de-semana em família. cozinhas das casas muito funcionais, pequeno-almoço na casa principal pode ser tomado até tarde. Staff muito prestável. Muito simpático no Inverno com a lareira ligada.
"
104,"O espaço é idílico, o serviço excelente, muita simpatia, óptimos espaços e condições, pequeno-almoço muito completo. O meu filho adorou levar maçãs do pequeno-almoço para dar ao ""Jota"", o cavalo que vive no monte.
"
105,"Excelente local para fugir da rotina diária.  Tem spa, mas o banho turco tem um temporizador que, ou alguém vai lá fazer reset, ou então acabou :) A sauna tentámos colocar a funcionar mas não fazia calor nenhum...  Os acessos são os normais para o tipo de alojamento que é - buracos, valas, raizes...  O pequeno almoço é bom, e pode ser feito até ao meio dia - muito bom!  Para refeições, se quiser fazer no local do alojamento, tem que ir buscar ao supermercado. Existe um ao pé, mas tivemos que ir a Santiago pois os outros ao pé já se encontravam encerrados.  O Wi-Fi estava lá, mas não dava para usufruir - tal como a recepção de rede (era inexistente).
"
106,"É possivelmente um dos melhores empreendimentos do género no Alentejo. Acima de tudo têm um staff extremamente dedicado (obrigado Ana pelo sumo de laranja delicioso e umas tostas brilhantes). As casas têm aquela traça alentejana única e estão muito bem equipadas e decoradas. Tudo feito com atenção no pormenor. Conseguirem sem dúvida tornar a minha estadia especial. Sem dúvida voltarei!
"
107,"O Monte do Giestal é daqueles sítios que vamos com uma expetativa alta e que, mesmo assim consegue superar as nossas melhores expetativas. O staff é atencioso, disponível e amável, sempre preocupado com o nosso bem estar, mas com um trato de amigos e não de empregado que é para mim muito positivo. Para quem quer passar um fim de semana romântico ou em família tem sempre com o que se ocupar. Desde a magnífica piscina ao ar livre, ao campo de ténis, ao snooker ou ao SPA, bem como outras atividades de ar livre que se podem fazer no local ou nas redondezas, como passeios a pé ou de BTT, as atividades são inúmeras. O pequeno almoço sem uma imensidão de produtos, tem o que de melhor se faz rusticamente, como o maravilhoso pão alentejano, entre outras variedades, doces caseiros, bolo e
"
108,"Dos melhores sítios onde estive nos últimos tempos (anos?). O Monte é excelente e o staff.... do Planeta da simpatia. O que qualquer unidade hoteleira sonha em ter, aqui é a 100%. Bom serviço, limpeza total, disponibilidade das pessoas acima de qualquer expetativa. Faltaram as caipirinhas e o Gin no bar.... fora isso não falta MESMO nada!  A dois, é um sossego;  Com miúdos é uma delicia. Fazem-se amigos todos os dias... Tive todas as condições para conjugar, numa semana, um bebe de 4 meses e uma menina de 9 anos!  Perto há restaurantes, centro de ciência viva do Lousal - muito bom e as excelentes ruínas de Miróbriga. Sines e Porto Covo a 50 km Um GRANDE, GRANDE, GRANDE obrigado à Guida, à Lilia, à Ana e à Élia (e a todos os que não consegui decorar o nome). A repetir, de verão
"
109,"Foi uma agradável surpresa a todos os níveis. O staff é fabuloso e sempre disponíveis, fazem-nos sentir em casa. As casas são muito frescas, o que é importante com o calor do Alentejo. Os pequenos almoços são excelentes. A limpeza é diária e bem feita. A piscina é excelente, toda a envolvência está muito bem conseguida e dá-nos a alma do Alentejo. O SPA era óptimo... enfim gostamos de tudo menos de partir.
"
110,"Ficámos 5 noites e ficariamos mais. Local maravilhoso tudo é pensado ao mais pequeno pormenor!Equipa fantástica de uma simpatia extrema. As casas são um mimo dignas de revista, decoração de acordo com o ambiente vivido no campo, serenidade dentro e fora de casa. O spa é muito bom a água da piscina é muito quentinha e as condições ótimas!O pequeno almoço deixa saudades sempre com um miminho diferente todos os dias. Fizemos anos de casados e o staff ajudou a concretizar um dia maravilhoso cheio de surpresas! Dificil de para de felicitar o monte do Giestal pois quem vai certamente quer voltar!Obrigada e até á próxima!
"
111,"Tivemos uma tarde a usufruir do SPA e foi fantástico. As massagens são super relaxantes e toda a atmosfera do Monte é impecável. Lugar óptimo para descansar e passar bons momentos em família.  O Alentejo em todo o seu esplendor.
"
112,"Perfeito para descansar. A minha estadia foi no inverno, portanto não usufrui da piscina exterior, mas ainda assim  a piscina interior aquecida é muito agradável. Têm canil, o que permite levar cães. O atendimento é muito simpático. Há imensa privacidade, já que as casas são separadas. Recomendo.
"
113,"Perfeito para descansar, excelentes instalações, pequeno almoço fabuloso.. Mas se ainda e possível, o ponto forte foi o acolhimento... Voltaremos certamente apesar do ligeiro preço elevado, apesar de termos aproveitado  uma excelente promoção de aniversário. Adoramos... Família com filho de 3 anos que adorou principalmente a piscina interior.
"
114,"Ficámos hospedados neste hotel apenas uma noite, mas foi o suficiente para perceber que fizemos uma excelente escolha. A localização do hotel é perfeita para quem quer ""fugir"" da confusão. A casa onde ficamos é maravilhosa, simples, espaçosa e muito confortável. O staff foi muito simpático, assim que chegámos mostraram-nos toda a herdade e deram-nos indicações sobre sítios onde comer ou programas para fazer durante o tempo que lá estivemos. O pequeno-almoço foi fantástico, apesar de não haver muita variedade, as compotas e os bolos são caseiros, o pão muito mole, os ovos, queijo e os sumos são fresquíssimos. Pedimos para fazer check-out tardio, o que não foi qualquer problema. A piscina é baixinha, não permite mergulhar, mas tem uma espécie de cascata que marca a diferença.
"
115,"Estive hospedado nesta pequena vila e adorei. Perfeito para fazer um retiro com a família ou amigos. O staff foi extremamente simpático e prestável, Espero voltar um novamente  aconselho vivamente. As casas estão equipadas, pequeno parque para crianças e ainda tem um cavalo para interagirem
"
116,"Estivemos hospedados neste espaço durante 3 noites, com duas crianças pequenas. As casas sao muito confortaveis e acolhedoras, com cozinha equipada com o essencial. o spa e´ muito agradavel e todo o staff foi extremamente simpatico e prestavel. Apenas provamos o pequeno almoço, e era muito bom.  Fica situado literalmente no meio do nada, e o acesso ate ao hotel e´ por um caminho de terra batida. mas vale muito a pena, pois as condiçoes apresentadas pelo mesmo sao excelentes. Situa-se a +- 17 km a Este de Santiago do Cacem.
"
117,"Se quiser relaxar com a sua família é o local certo para ser. As casas são adequadas às necessidades das famílias e a piscina é excelente para brincar com as crianças. Os recepcionistas são muito simpáticos e muito prestativos.
"
118,"Nós (minha esposa, dois filhos (19 e 17) e eu fiquei aqui por uma noite como uma parada a caminho de Lisboa a nossa villa de férias. Depois de um longo dia de viagem chegamos por 8.30para uma recepção calorosa do recepcionista. Ela foi muito atenciosa e amigável e informativo (felizmente para nós ela tinha um bom inglês e eu entendo melhor com ela francês, espanhol e alemão). O alojamento era espaçoso o suficiente para os quatro de nós, limpos e confortáveis, com equipamento suficiente para nossas necessidades. Os apartamentos são agrupados em torno de uma agradável piscina com uma piscina infantil separada. No entanto, eles são suficientemente distante para permitir privacidade. As áreas comuns são bem proposto composto de caminhos, superfícies arrelvadas e canteiros de flores.
"
