,Avaliações
251,"A carne é preparada com mestria. Para quem é apreciador de carne grelhada, D. Dinis é a escolha acertada. A carne vem no ponto e bem condimentada. Voltarei cá para a carne porque sei que vai estar um espanto.No entanto, para quem procura algo alternativo,...
"
252,"Boa noite cjscsp.

Obrigado pela visita, pela sua avaliação e sua partilha!

Cumprimentos.
"
253,"Grelhados perfeitos, vinhos de qualidade bem do nosso Alentejo. É como entrar na nossa casa, tudo nos é familiar e com um atendimento 5 estrelas. Se vai a Beja de certo que vai ao D.Dinis
"
254,"Boa noite hugomatos29.

Obrigado pela visita, pela sua avaliação e pela recomendação :)
Ficamos imensamente gratos pela suas palavras!

Cumprimentos.
"
255,"Muita simpatia no atendimento, o restaurante estava cheio mas mesmo assim o dono disse que não saíamos de lá sem jantar! A espera valeu a pena comemos pijaminha (carne de porco preto grelhada e picanha) acompanhado de umas migas muito saborosas das melhores que já...
"
256,"Boa noite SaraC8133.

Obrigado pela visita, pela sua avaliação e pela recomendação :)

Cumprimentos.
"
257,"Comida óptima
Grelhados óptimos acompanhados com migas de espargos e migas de alho e azeite deliciosas
Funcionários sempre bastante atenciosos e disponíveis
"
258,"Boa noite gon_alof440.

Obrigado pela visita e pela sua avaliação :)

Cumprimentos.
"
259,"Todos os grelhados de carne são muito bons especialmente os secretos o porco preto serviço um pouco demorado mas ultrapassado pela gentileza do Sr Mário
"
260,"Boa noite Antonio089_12.

Obrigado pela visita e pela sua avaliação :)

Cumprimentos.
"
261,"Bons grelhados de porco preto com migas alentejanas.Em frente ao castelo de Beja.
Sempre cheio,melhor reservar.
"
262,"Boa noite A2919OBmanuelp.

Obrigado pela visita e pela sua avaliação :)

Cumprimentos e até breve.
"
263,"O restaurante ""D. Dinis"" fica situado junto ao Castelo de Beja. O serviço é simpático e diligente. A lista apresenta uma enorme variedade de comida na grelha. A especialidade é o “pijaminha” (carne de porco preto grelhada no carvão) com ou sem “calcinha” (carne de...
"
264,"Boa noite Cláudio,

Obrigado pela visita e pela forma como descreveu a sua experiência.

Cumprimentos.
"
265,"Comida excelente apenas com algumas falhas na ementa, tais como os espargos e a sangria que gostaríamos de ter provado, pois tínhamos sido aconselhados a tal, no entanto, recomendamos pela boa confecção dos pratos e pela simpatia dos funcionários.
"
266,"Boa noite 305f_timav,

Obrigado pela visita e pela sua partilha.

Cumprimentos.
"
267,"Restaurante pequeno e humilde á frente do castelo de Beja. A especialidade é carne na grelha. Comemos uma carne maturada mal passada muito saborosa acompanhada de migas de espargos e de alho, tudo delicioso. Também é conhecido pelo pijaminha, uma grelhada mista com várias partes...
"
268,"Boa noite Bruno.

Obrigado pela visita e pela forma como descreveu a sua experiência.

Cumprimentos e até breve.
"
269,"Como diz o Título,  foi um almoço rápido de trabalho.
A refeição foi uma grelhada mista que estava divinal. 
Refeição com preço justo. 
A repetir em breve mas com mais tempo para almoçar visto que este foi almoço se trabalho e foi super rápido. Adoramos...
"
270,"Boa noite Olho V.

Obrigado pela visita e pelo seu comentário. Ficamos muito satisfeitos por saber que tencionam voltar.

Cumprimentos, e até breve.
"
271,"Tudo óptimo, as melhores migas de espargos a acompanhar o pijaminha do d.dinis 👌
Simpatia e eficácia no serviço.
"
272,"Boa noite Daniela.

Obrigado pela sua visita e pelo seu comentário :)

Cumprimentos.
"
273,"Boa comida, tudo bem servido e boa qualidade, no entanto preço um pouco caro para o serviço apresentado, não sei se os preços foram atualizados recentemente ou não, a não regressar devido ao custo
"
274,"Boa noite caro André.

Desde já, obrigado pela sua visita.
Ficamos desapontados pelo facto de ter decidido não regressar mesmo tendo considerado o serviço de boa qualidade. A escolha é live pelo que temos de respeitar.

Cumprimentos.
"
275,"Fui aconselhado por um amigo de Beja a visitar este restaurante e sem dúvida que foi uma excelente dica.
Comemos pijaminha sem calcinha, estava tudo divinal. Carne muito tenra e saborosa e migas fantásticas.
Staff muito atencioso e simpático.
Voltarei certamente
"
276,"Boa noite Tiago.

Muito obrigado pela sua visita e por ter aceite a recomendação / sugestão do seu amigo ;)

Gratos pelo seu comentário e até breve.

Cumprimentos.
"
277,"Grelhada mista muito boa o purê de
maçã com sabor a canela muito bom.
Vinho da casa branco muito agradável.
Staff muito simpático e profissional
"
278,"Boa noite Joaquim.

Obrigado pela sua visita e pelo seu comentário.

Cumprimentos,
"
279,"O D. Dinis é um dos meus restaurantes de eleição, não de Beja, mas do país inteiro. Apesar de viver a 200km de Beja, quando tenho oportunidade lá vou eu, sempre atendida com simpatia pelos funcionários e pelo dono, o Sr. Mário. E a comida...
"
280,"Boa noite claudiaggoncalves,

É para nós uma enorme satisfação ler o seu comentário. Muito obrigado pela sua preferência, que muito nos honra.

Cumprimentos, e até breve.
"
281,"Carnes de excelência, atendimento atencioso apesar da grande afluência. Espaço pequeno, convém marcar mesa.
A regressar com certeza
"
282,"Boa noite caro 974rodolfoc,

Obrigado pela sua visita e pelo seu comentário. Até breve.

Cumprimentos.
"
283,"Ao ficar alojado num monte ainda longe de Beja, foi nos aconselhado a experimentar o restaurante Dom Dinis.
Assim foi,  pedimos pijaminha sem calcinha para dois. E não tenho palavras foi maravilhoso, por mais que eu quisesse comer sobremesa era impossível pk a dose foi...
"
284,"Boa tarde Susana.

Obrigado pela sua visita e pelas suas palavras.

Aqui o cliente e os colaboradores são o mais importante. Obrigado uma vez mais :)

Até breve.

Cumprimentos.
"
285,"Em frente ao castelo, restaurante pequeno de carnes maravilhosas. O bombom de alcatra servido fez meus filhos amarem o lugar. Sobremesa musse de chocolate, foi uma grata surpresa. Recomendo.
"
286,"Boa tarde Wandersonr108,

Obrigado pelas sua visita e pelas suas palavras.
Agradecemos a sua recomendação!
Até breve.
"
287,"Bem junto à Torre de Beja um restaurante com entrada modesta, mas que vale a pena ter em conta. Casa cheia às duas da tarde - bom sinal, mas preocupante: Teremos mesa? Tivemos e sem grande espera graças ao desembaraço e boa vontade de quem...
"
288,"Boa tarde caro Manuel,

Obrigado pela sua visita e pela descrição pormenorizada da sua experiência no Dom Dinis.
Gratos pelas suas palavras.

Cumprimentos.
"
289,"Pedi carne de porco preto e picanha, estava divinal a confecção e sabor. Serviço muito simpático e amigável.
"
290,"Boa tarde João.

Muito obrigado pela sua visita e pelo seu comentário!

Cumprimentos.
"
291,"Restaurante pequeno e com muitos fechados neste dia que passei por Beja mais pequeno se tornou.
Comi um pijaminha sem calcinha, que raio de nome era porco preto grelhado para dois.
As entradas muito boas enchidos e toucinho. Um vinho Branco também muito bom.
"
292,"Boa tarde Goldclean.

Obrigado pela sua visita.
Relativamente ao espaço, estamos a falar de um restaurante que se encontra inserido no casario, numa das zonas mais antigas da cidade sendo que a sua configuração é totalmente adaptada às infraestruturas existentes. No que respeita ao nome...
"
293,"Restaurante maravilhoso, nos surpreendeu. Porco preto especialidade da casa, até eu que não gosto de porco, me apaixonei pelo sabor. O prato pedido foi pijaminha sem calcinha. Acompanha fritas maravilhosas e um purê de maçã indescritível. 
O atendimento foi especial por todos os funcionários. Indico...
"
294,"Boa tarde Jaqueline,

Muito obrigado pela sua visita e pelas suas palavras.
Fazemos votos de registar novamente a sua presença!
Até breve,

Cumprimentos.
"
295,"Dos melhores restaurantes que comi nos últimos tempos!!! Grande Chef, bem disposto, recomendações agradáveis. Comemos o ""pijaminha"" e estava incrível. A qualidade dos ingredientes e o cuidado na confeção fizeram-nos querer repetir!!! Parabéns.
"
296,"Boa tarde Maria,

Obrigado por nos visitar e por acima de tudo ter desfrutado da experiência.
Gratos pela descrição do seu comentário.
Até breve.

Cumprimentos.
"
297,"Funcionários extremamente simpáticos. Comida super deliciosa, de comer e chorar por mais: comi pijaminha sem calcinha (se não me engano no nome). Recomendo vivamente...
"
298,"Boa tarde Ana R.

Obrigado por nos visitar. Ficamos muito satisfeitos com as suas palavras e com a sua recomendação.

Cumprimentos,
"
299,"Boa cozinha, agilidade no serviço,  pessoal prestável, vale a pena a visita, um senão  é por vezes o tempo de espera, que ao almoço pode ser um desespero...
"
300,"Boa tarde caro PMLD,

Obrigado pela sua visita e pelas suas palavras.

Cumprimentos.
"
301,"Restaurante no centro histórico de Beja, fácil de estacionar e com um serviço excecional, otima comida e muita simpatia  por parte de quem nos servio. Recomendo.
"
302,"Boa tarde caro ant_niog534,

Obrigado pela sua visita, pela suas palavras e pela recomendação.

Cumprimentos.
"
303,"É aquele restaurante em que não consigo apontar nada de menos bom 😉 seja qual for a escolha, a comida é super saborosa e de óptima qualidade, atendimento super simpático e bem disposto, ambiente familiar. Visto ter muita procura, sempre que possível fazer reserva.
"
304,"Boa tarde cara Paula,

Obrigado por nos visitar e pelas suas palavras.
Gratos pela recomendação

Cumprimentos.
"
305,"Chegamos sem reserva, mas logo no início da hora de almoço. As entradas eram muito boas: um queijo de Serpa muito saboroso.Comemos os secretos de porco e os lagartos gralhados acompanhados com dois tipos de migas muito boas. Para sobremesa a mousse de amendoim e...
"
306,"Bom dia cara Silvia,

Obrigado por nos visitar e pela forma como descreveu a sua experiência no Dom Dinis.
Gratos pela recomendação que efectuou :)

Cumprimentos.
"
307,"Ligamos às 19:30 para uma reserva para as 20:00. Foram simpatiquisimos e confirmaram a dusponibilidade de imediato.
Tinhamos ã espera na mesa um prato de chouriço e queijo deliciosos.
Optamos pela especialidade da casa”pijaminha sem calcinha” uma grelhada de porco mista e picanha. DELICIOSA. Acompanha...
"
308,"Bom dia caro S3509WCluiss,

Obrigador por nos visitar e pela forma como descreveu a sua experiência.

Até breve.

Cumprimentos.
"
309,"Parámos em beja para almoçar no Restaurante D.Dinis , onde nos serviram uma Picanha de Alta Qualidade acompanhada de Batatas e Migas , Serviço 5* , Staff Super Simpático , a recomendar.
E voltarei em breve
"
310,"Bom dia caro Diogo.

Obrigado por nos visitar e pela descrição do seu comentário. Obrigado pela recomendação.

Cumprimentos.
"
311,"Muito caro, para a qualidade de  serviços e pedir sem sal,... Não entendi, tudo veio com sal..!! Desculpa não chegou.
"
312,"Bom dia caro(a) OdiaLiberdade,

Em primeiro lugar, obrigado por visitar e por nos ter escolhido para desfrutar da sua refeição.
Em segundo lugar, e se considera que não estivémos à altura das suas / vossas expetativas, lamentamos esse facto, entretanto e como o seu nome...
"
313,"Restaurante com comidas deliciosas alentejanas, vale muito a pena! Porco preto macio é saboroso, bacalhau divino com azeite e alho, o Mário é mala, mas muito simpático adoramos!
"
314,"Bom dia caro(a) BoardingPass455781,

Obrigado por nos visitar e por nos brindar com palavras tão simpáticas :)

Cumprimentos.
"
315,"Comida muito boa e recomendo as migas de espargos que acompanham o ""pijaminha sem calcinhas"". O atendimento é excelente.
"
316,"Bom dia cara Dulce,

Obrigado por nos visitar e pela descrição do seu comentário.

Cumprimentos.
"
317,"Ambiente simples e confortável, atendentes atenciosos. Pedimos pão e queijo de cabra de entrada uma delícia !! Depois ainda nos ofereceram um queijo de ovelha maravilhoso! O prato principal - sugestão muito bem aceita foi o “pijaminha sem calcinha” para duas pessoas muito bem servido...
"
318,"Bom dia cara Sunshine,

Obrigado por visitar, pelo seu comentário e pela recomendação.

Cumprimentos.
"
319,"Nem pense duas vezes, em Beja o restaurante este!!!
Atendimento perfeito, recepcionados pelo simpático Mário, comida farta e saborosa, preço justo!
Comemos pijaminha sem calcinha e foi delicioso. 

Indo ao Alentejo meu restaurante é esse!!!
"
320,"Bom dia caro E8563FQjorgem,

Obrigado por visitar e pela descrição do seu comentário; imensamente gratos pela sua preferência :)
"
321,"Restaurante junto ao Castelo de Beja com comida tradicional alentejana de qualidade e serviço bastante bom. A repetir
"
322,"Bom dia caro TMMC81,

Obrigado por nos visitar e pelo seu comentário :)

Cumprimentos.
"
323,"Espaço acolhedor, muito aprazível. Muito agradável para o convívio. Boa receção. Vale muito a pena visitar este espaço. Parabéns. Continuem o bom trabalho.
"
324,"Bom dia caro Marco.

Obrigado por nos visitar e pelo seu comentário :)

Cumprimentos.
"
325,"Para começar fomos muito bem recebidos, encaminhados e aconselhados quanto ao prato a comer pelo sr. Mário. Uma grelhada mista, com secretos, plumas, abanicos, lagartos, compota de maçã para contrastar com estes salgados, migas de espargos, migas de alho e azeite e batata frita. Tudo...
"
326,"Bom dia caro Sir-Aiwa-Jorge.

Obrigado por nos visitar e por nos contemplar com um comentário que nos enche de orgulho e satisfação.

Gratos uma vez mais :)

Cumprimentos.
"
327,"Após a visita ao Castelo (fez-me recordar as subidas na EPI/Mafra)e nao fosse ele o inicio militar da defesa  pacifica para uma defesa activa, nada como recuperar as energias no restaurante D. Dinis (o rei nao ficaria envergonhado pela qualidade apresentada).
Valeu os 90 m...
"
328,"Bom dia caro Joaquim.

Obrigado por nos visitar, por visitar o nosso património que é único, e acima de tudo por nos brindar com um comentário que nos preenche o coração.

Até breve.

Cumprimentos,
"
329,"De passagem e pela 1ª vez por Beja. Descobrimos o D. Dinis no TripAdvisor.
Comemos plumas de porco preto com migas deliciosas e um puré de maçã divinal!
Todo o staff muito simpático!
Voltaremos
"
330,"Bom dia caro(a) DescobrePortugal,

Obrigado por nos visitar, por visitar a nossa cidade de Beja.
É com muita satisfação que lemos o seu comentário. Gratos pela descrição do vosso comentario.

Até breve.

Cumprimentos.
"
331,"Comida, vinho, atendimento, preço, localização... tudo fantástico!!!! Uma ementa recheada de belos pratos e uma excelente carta de vinhos... muita qualidade!!!
"
332,"Bom dia caro Ricardo,

Obrigado pela sua visita e pela descrição do seu comentário.

Cumprimentos,
"
333,"Por sugestão pedimos plumas e secretos que vinham acompanhados por batatas fritas , migas de espargos e normais. A carne estava boa mas as migas...cada vez que traziam melhores estavam. A atenção desde o dono ao pessoal ,top. Aconselho marcação de mesa.
"
334,"Boa tarde cara Ana.

Muito obrigado pela sua visita e pela descrição do seu comentário!

Com os melhores cumprimentos.
"
335,"Restaurante típico com atendimento top!
Comida muito boa.
As migas são maravilhosas com o molho de maça! Recomendo voltarei mais vezes.
"
336,"Boa tarde cara Marta.

Muito obrigado pela sua visita e pelo seu comentário e recomendação :)

Com os melhores cumprimentos.
"
337,"Atendimento de primeira, atenciosos com todos os clientes e comida deliciosa, adoro!
Sem dúvida um sítio muito especial.
"
338,"Boa tarde cara Veracardoso31,

Muito obrigado pela sua visita e pela forma como descrição o nosso serviço! :)

Com os melhores cumprimentos.
"
339,"Comida óptima, gerencia e empregados simpáticos e atenciosos! 
As carnes grelhadas são de facto “uma especialidade”!!!
"
340,"Boa tarde caro Navigate762508,

Obrigado pela sua visita e pelo seu comentário :)

Com os melhores cumprimentos.
"
341,"Solicitamos grelhada mista que é a especialidade da casa estava divinal o porco muito tenrinho e foi muito bem
Servida os acompanhamentos podiam ser repostos sem custos adicionais que eram migas e batatas estavam soberbas valor justo para a qualidade apresentada é um espaço bastante...
"
342,"Boa tarde caro Luisviagenslisboa12,

Obrigado pela sua visita e pela descrição da sua opinião que em muitos nos orgulha.

Até breve :)

Com os melhores cumprimentos.
"
343,"O restaurante já tem alguns anos, não é moderno. Os empregados são bastante simpáticos e prestáveis. Pedimos a presa ibérica e não sendo o prato mau, foi um desilusão pois esperávamos mais, ainda por cima depois da descrição do empregado. As migas eram boas, tal...
"
344,"Bom dia caro thedmgb,

Obrigado pela sua visita e por ter partilhado a sua opinião.
Pautamos sempre e acima de tudo pela qualidade e pela satisfação do nosso cliente, lamentamos se de alguma o serviço neste dia em concreto não correspondeu à sua expetativa.

Com...
"
345,"Come-se muuiiiito bem! Os pratos típicos, a carne de porco preto, os enchidos da região, o presunto... ai o presunto! :)
Quem visitar não vai com certeza arrepender-se.
"
346,"Boa noite caro sjam1975,

A equipa Dom Dinis agradece a sua visita e as referências que efetuou no seu comentário. Gratos pela sua atenção.

Com os melhores cumprimentos.
"
347,"Restaurante tipico, comida muito boa, e uma sangria divinal. O preço um pouco acima do recomendado. fica ao pé do Castelo de Beja, um sitio muito bonito.
"
348,"Boa noite cara Verónica. 

A equipa do Dom Dinis agradece a sua visita e o seu comentário. 

Cumprimentos.
"
349,"Estava sozinho por Beja e a fome apertou. O Google e o TripAdvisor foram meus conselheiros e nao falharam. Uma entrada simples e discreta nas imediações do castelo, nao cativam muito ao primeiro impacto. No entanto.... 
Um bom chouriço para entrada a acompanhar uma sagres...
"
350,"Boa tarde caro Ricardo.

A equipa do Dom Dinis agradece a sua visita e a descrição do seu comentário que em muitos nos satisfaz. 

Fazemos votos de registar nova visita!

Boa estadia por Beja.

Cumprimentos.
"
351,"Fantástico restaurante em Beja

Serviço, comida e garrafeira espectacular! 
Ambiente acolhedor,  o Chef e dono Mario, recebe como se estivéssemos em casa.
Comemos carne novilho maturada, com migas de alho, migas de espargos e batata frita. (acompanhamentos base em qualquer pedido de carne)

Local que...
"
352,"Boa tarde caro 216tiagoc,

A equipa do Dom Dinis agradece a sua visita e a descrição do seu comentário. Muito obrigado pelas suas palavras!!

Cumprimentos :)
"
353,"Ótima seleção de carnes de porco preto. 
Serviço amigável e bastante prestável. Sem dúvida um local a recomendar
"
354,"Bom dia caro 240ricardor,

A equipa do Dom Dinis agradece a sua visita e a sua recomendação.

Cumprimentos.
"
355,"Tivemos no Dom Dinis para jantar, chegamos no final da noite mais mesmo assim fomos muito bem recebidos e direto ao ponto, tive um exelente pedaço de picanha e uma sangria divina!!! Espero o quanto voltar a Beja!! Altamente recomendo!!! SERVICO nota 10 comida muito...
"
356,"Bom dia caro Alexandre,

A equipa do Dom Dinis agradece a sua visita e a sua recomendação.

Cumprimentos, e até breve :)
"
357,"De visita a Beja, voltámos ao Restaurante D. Dinis. Com o restaurante cheio, uma sala com grupos e a outra com passantes, tivemos de esperar! Fomos muito bem recebidos pelo staff do restaurante que enquanto esperávamos, mostrou bastante cuidado questionando se queríamos beber alguma coisa...
"
358,"Boa tarde caro João

Desde já muito obrigado por regressar ao Dom Dinis, é para nós sempre um imenso orgulho sabermos que merecemos a confiança dos nossos clientes. Gratos uma vez mais pela sua descrição e recomendação.

Cumprimentos, e até breve :)
"
359,"Comida top
Equipa simpática e bem disposta
Apesar de estar cheio, conseguimos um furinho.
Serviço rapido
Adequado para famílias.
Sugiro fazer reserva antecipadamente.
"
360,"Boa noite caro Marco

Desde já muito obrigado pela sua visita e pela recomendação que em muito nos orgulha.

Cumprimentos!
"
361,"Restaurante com simplicidade, que apresenta como entradas um prato com chouriço e outro com queijo. A comida é baseada em grelhados, tanto de porco preto, como de vaca. 
Pedimos um prato com um nome engraçado, que tem um misto de carnes de porco preto e...
"
362,"Boa tarde caro nmgmatos.

Desde já muito obrigado pela sua visita, pela descrição do seu comentário e pela recomendação.

Cumprimentos
"
363,"Restaurante perfeitamente banal. Carnes grelhadas, sem grande sabedoria. Migas fracas e atendimento normal.
De uma forma geral a oferta gastronómica de Beja deixa muito a desejar
"
364,"Boa noite caro Almeida.

Desde já muito obrigado pela sua visita!

Relativamente ao seu comentário, agradecemos de igual modo a sua disponibilidade para partilhar a sua opinião; pelo que constatamos em Beja nada esteve à altura das suas expectativas, condição que lamentamos!

Cumprimentos!
"
365,"Visita de 1 dia a Beja. O Dom Dinis é uma referência nos restaurantes em Beja e como uma das principais ofertas é o Porco Preto. Secretos e Plumas foi a opção acompanhados de batatas fritas e a indispensável açorda. Tudo muito bem preparado e...
"
366,"Boa noite caro FVentura,

Muito obrigado pela sua visita e pelo seu comentário.

Cumprimentos, e até breve :)
"
367,"Adoramos! Recomendamos aos bons amantes de comida típica Alentejana! Não houve nada que não estivesse óptimo. A simpatia desta equipa de trabalho também enche esta casa! Vamos voltar!
"
368,"Boa noite caro Jumandeiro.

Muito obrigado pela sua visita e pelas suas palavras.

Cumprimentos e até breve! :)
"
369,"Restaurante acolhedor, no ensopado de borrego, faltou um pouco mais de tempero, de resto tudo bem servido, atendimento rápido e eficaz, a voltar!
"
370,"Bom dia cara 939ana,

Gratos pela sua visita e pelo seu comentário. Iremos ter em consideração tudo o que referiu. Bom Domingo.

Cumprimentos.
"
371,"Comida excepcional! 
Algum tempo de espera devido ao espaço mas grande rapidez de serviço. 

Sem dúvida, paragem obrigatória.
"
372,"Bom dia caro flgois.

Obrigado pela sua visita e pela recomendação.

Cumprimentos
"
373,"Em visita a cidade, escolhi este excelente restaurante para almoçar. 
Boas entradaa e uma grelhada de porco preto de otima qualidade. Bom ayendimento. Preço  bom
"
374,"Boa noite,

Muito obrigado pela sua visita e pelo seu comentário.

Cumprimentos!
"
375,"Viemos de Espanha e decidimos para em Beja para almoçar. Pesquisei por um restaurante e este surgiu. Chegámos e tínhamos tempo de espera de 30 minutos. Eram 12:30h. Esperamos a meia hora, aproveitando para ver o Castelo de Beja. Fomos super bem recebidos com muita...
"
376,"Boa noite Rute.

Muito obrigado pela sua visita e especialmente pelas suas palavras que nos enchem de orgulham e nos motivam para continuar a fazer mais e melhor.

Com os melhores cumprimentos e muitas felicidades! Até breve!
"
377,"Fomos muito bem servidos. Os decretos de porco estavam muito bons, bem como a alcatra. Os acompanhamentos migas normais e de espargos muito boas. O vinho da casa que nos disseram que era da zona de Reguengos era muito bom. As sobremesas eram divinas.
"
378,"Bom dia caro Eduardo,

Muito obrigado pela sua visita e pela descrição da sua avaliação. Fazemos votos de registar nova visita :)

Cumprimentos
"
379,"Espaço agradável, sem luxos mas adequado à zona onde se insere, junto ao castelo de Beja. Excelente qualidade das carnes grelhadas, recomendo a picanha alentejana. Preço dentro das expetativas (+-20€).
"
380,"Bom dia caro Rui,

Obrigado pela sua visita e pelas suas palavras generosas. Gratos pela recomendação.

Cumprimentos
"
381,"Os grelhados são fora de série!!! O atendimento é excelente!!!
É melhor ligar a reservar, porque está sempre cheio!
"
382,"Boa tarde caro Miguel,

Obrigado pela sua visita e pelo seu comentário.

Votos de um Bom Feriado!

Cumprimentos.
"
383,"Boa carne, a picanha bem a gosto dos brasileiros, porém não espere pela farofa, nem pelo vinagrete. Os acompanhamentos são bem estranhos para nós. Migas de aspargos e migas ao alho e óleo e a insubstituível batata frita portuguesa. 
O atendimento simpático do garçom Leandro,...
"
384,"Boa noite caro Orlando,

Obrigado pela sua visita e pelo seu comentário. Fazemos votos de registar nova visita!

Cumprimentos, e até breve.
"
385,"Típica carne de churrasco bem no interior do Alentejo! Carnes bastante suculenta e com um sabor delicioso. Os petiscos também sao fantásticos bem à moda alentejana. Preço medio/alto
"
386,"Boa noite cara ferreiracatarina,

Obrigado pela visita e pela descrição do seu comentário.

Cumprimentos
"
387,"Carnes grelhadas na brasa em doses muito generosas. Atendimento simpático e eficiente. Bons doces regionais.
"
388,"Boa noite caro Zé,

Obrigado pela sua visita; é com muita satisfação que constatamos que apreciou a experiência gastronómica no Dom Dinis :)

Com os melhores cumprimentos,
"
389,"Fizemos uma refeição neste restaurante no passado fim de semana que foi maravilhosa! Tivemos de aguardar um pouco por mesa mas a comida compensou à espera! O atendimento é muito prestável e familiar, bom ambiente, sem dúvida que será um sítio a visitar numa próxima...
"
390,"Boa noite cara Ana,

Obrigado pela sua visita e pela forma como descreveu a sua experiência.

Cumprimentos da equipa Dom Dinis.
"
391,"Espaço acolhedor. Funcionários simpáticos e despachados.  Carne de excelente qualidade e migas espetaculares, tanto as de espargos como as de azeite e alho. Boas sobremesas. Vale a pena a espera para entrar. Preços justos.
"
392,"Boa noite caro Fontex,

É um imenso prazer para esta equipa poder ler as suas palavras.

Obrigado pela sua visita.

Cumprimentos da equipa Dom Dinis
"
393,"Excelente grelhados vale a pena visitar. Almoco com 4 amigos que ficou na memoria de todos muito bom ambiente
"
394,"Bom dia caro Stay,

Obrigado pela sua visita e pelas suas palavras :)

Cumprimentos da equipa Dom Dinis
"
395,"Local agradável, com boa comida e um bom serviço. Boa relação preço qualidade. Boa localização. A voltar
"
396,"Bom dia caro Comerbemm,

Obrigado pela sua visita e pelas suas palavras. Fazemos votos de registar nova visita.

Cumprimentos da equipa Dom Dinis
"
397,"Comida muito bem confeccionada. Bem localizado e um serviço simpático. Recomendo as plumas e a espetada de Camarões
"
398,"Bom dia caro Telmo.

Obrigado pela sua visita e pelas suas recomendações.

Cumprimentos da sua equipa Dom Dinis
"
399,"Bom jantar, carne excelente, ambiente acolhedor, em relação preço/qualidade, bom, pessoal simpático e atencioso.
"
400,"Bom dia vmaalberto,

Obrigado pelos seus comentários e pela sua visita :)

Cumprimentos da equipa Dom Dinis
"
401,"A caminho do Algarve e com o estômago a dar horas, resolvemos parar em Beja! O TripAdvisor aconselhou o restaurante Dom Dinis e nós seguimos o conselho!
Serviço acolhedor e atencioso!
Comida top, top+, top+++... 😍 pijaminha de grelhada mista - picanha e porco preto,...
"
402,"Bom dia Joana,

É para nós um tremendo orgulho ler as suas palavras. Obrigado pela sua visita :)

Cumprimentos da equipa Dom Dinis.
"
403,"Restaurante típico e simpático
Comida excelente e um atendimento profissional e muito atencioso!
Excellent English from the waiter! Quiet surprising for the area! 
Recomendo e para voltar certamente! 
Muito obrigado
"
404,"Boa noite caro 124ruis,

A equipa do Dom Dinis agradece a sua visita e a descrição do seu comentário.
Gratos pela sua recomendação!
Até breve.
Cumprimentos
"
405,"Encontramos este restaurante como muitos outros que encontramos no trip, optamos por ser algo que gostaríamos como refeição, e qual não foi o nosso espanto que a comida é super deliciosa, recomenda-mos ""pijaminha sem calcinha"", é sem duvida um prato excelente, bem confeccionado e bem...
"
406,"Boa noite caro Rui.
A equipa do Dom Dinis agradece a sua visita, o seu comentário e a recomendação!
Até breve.
Cumprimentos.
"
407,"Uma surpresa muito boa! Tivemos que aguardar cerca de 30min para ter mesa(convém fazer marcação, na próxima visita já sabemos 😀) mas vale cada minuto de espera. Staff super prestável e atencioso. Comida simplesmente divinal! Bem servida e muito bem confeccionada.
Ficou prometida uma nova...
"
408,"Boa noite cara Luciana,
A equipa do Dom Dinis agradece a sua visita e o seu comentário.
Ficamos a aguardar nova visita :)
Cumprimentos e até breve.
"
409,"Foi a primeira vez q comemos em Beja e após uma pesquisa no Trip advisor decidimos arriscar neste excelente restaurante! O atendimento foi excelente e a comida era incrivel ! Super saborosa e em quantidade que ninguém fica com fome... tudo excelente! A repetir.
"
410,"Boa tarde cara Vanessa,

A equipa Dom Dinis agradece a sua visita e o seu comentário que em muito nos orgulha.

Até breve.

Cumprimentos.
"
411,"Bom restaurante, óptima comida e bom serviço de restauração. Bem localizado. Boa relação preço / qualidade.
"
412,"Boa tarde caro Alentejo2016,

A equipa Dom Dinis agradece a sua visita e o seu comentário.

Cumprimentos.
"
413,"È um restaurante normal, staff è prestável e simpático ao jeito de Beja 😉
A comida estava ótima e saborosa.
O espaço è pequeno e acolhedor nada a criticar. 
Se espera encontrar um restaurante fino esqueça. È um restaurante autêntico.
"
414,"Boa tarde caro Bruno.

A equipa Dom Dinis agradece a sua visita e o seu comentário; concordamos inteiramente com o que refere; a experiência que pretendemos oferecer ao nosso cliente é efetivamente de um restaurante autêntico, num ambiente (des)complicado, simples e que acima de tudo...
"
415,"A minha avaliação neste restaurante é simplesmente 5 estrelas pratos muito bem confessionados entradas   deixam muito a desejar atendimento excelente recomendo vivamente em visitar este estabelecimento
"
416,"Boa noite caro Ricardo Alves.

A equipa Dom Dinis agradece a sua visita, o seu comentário e a sua recomendação.

Cumprimentos, e até breve.
"
417,"Comida muito saborosa e com qualidade, espaço pequeno mas acolhedor. O pessoal e proprietário são muito atenciosos
"
418,"Boa noite cara Paula,

A equipa Dom Dinis agradece a sua visita e o seu comentário.

Cumprimentos, e até breve.
"
419,"Dos melhora restaurantes para degustar carne em Beja, grelhada na perfeição, onde a arte e simpatia do proprietário são inigualáveis
"
420,"Boa noite caro João.

A equipa Dom Dinis agradece a sua visita e o seu comentário.

Cumprimentos, e até breve.
"
421,"Todos os pratos são magnificamente bem confeccionados e o que dizer das magníficas sobremesas... Fantástico!!!
"
422,"Boa noite caro pquintas9.

A equipa Dom Dinis agradece a sua visita e o seu comentário.

Cumprimentos, e até breve.
"
